group,target,center_mode,threshold,horizon,days,total_pnl,min_day_pnl,positive_days,total_trades,win_pct,avg_pnl_per_trade,avg_hold
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling200,2.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling200,2.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling200,2.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling200,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling200,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling200,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling200,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling200,2.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling200,2.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling200,2.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling200,2.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling200,2.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling200,2.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling200,2.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling200,2.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling200,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling200,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling200,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling200,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,1.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,1.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,1.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,1.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,2.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,2.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,2.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,2.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,2.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,2.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,2.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,2.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling200,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,2.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,2.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,2.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,2.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,2.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,2.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,2.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,2.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,1.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,1.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,1.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,1.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,2.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,2.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,2.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,2.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,2.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,2.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,2.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,2.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling200,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,1.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,1.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,1.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,1.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,2.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,2.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,2.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,2.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,2.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,2.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,2.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,2.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling200,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling200,2.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling200,2.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling200,2.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling200,2.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling200,2.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling200,2.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling200,2.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling200,2.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling200,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling200,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling200,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
UV_VISOR,UV_VISOR_MAGENTA,rolling200,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling200,1.5,200,3,-440.0,-440.0,0,1,0.0,-440.0,66.66666666666667
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,1.5,100,3,-470.0,-470.0,0,1,0.0,-470.0,33.333333333333336
PANEL,PANEL_2X2,rolling200,1.5,100,3,-570.0,-570.0,0,1,0.0,-570.0,33.333333333333336
UV_VISOR,UV_VISOR_MAGENTA,rolling200,1.5,50,3,-690.0,-690.0,0,4,0.25,-172.5,33.333333333333336
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,1.5,200,3,-840.0,-840.0,0,1,0.0,-840.0,66.66666666666667
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,1.5,50,3,-860.0,-860.0,0,1,0.0,-860.0,16.666666666666668
UV_VISOR,UV_VISOR_MAGENTA,rolling200,1.5,100,3,-1390.0,-1390.0,0,4,0.5,-347.5,66.66666666666667
SLEEP_POD,SLEEP_POD_POLYESTER,rolling200,1.5,500,3,-1730.0,-1730.0,0,1,0.0,-1730.0,166.66666666666666
UV_VISOR,UV_VISOR_MAGENTA,rolling200,1.5,200,3,-2580.0,-2580.0,0,4,0.25,-645.0,133.33333333333334
UV_VISOR,UV_VISOR_MAGENTA,rolling200,1.5,500,3,-2800.0,-2800.0,0,3,0.3333333333333333,-933.3333333333334,300.0
PEBBLES,PEBBLES_S,rolling200,1.5,50,3,-32120.0,-20090.0,0,347,0.4899135446685879,-92.56484149855908,49.95389048991355
PEBBLES,PEBBLES_S,rolling200,2.0,50,3,-32120.0,-20090.0,0,347,0.4899135446685879,-92.56484149855908,49.95389048991355
PEBBLES,PEBBLES_S,rolling200,2.5,50,3,-32120.0,-20090.0,0,347,0.4899135446685879,-92.56484149855908,49.95389048991355
PEBBLES,PEBBLES_S,rolling200,3.0,50,3,-32120.0,-20090.0,0,347,0.4899135446685879,-92.56484149855908,49.95389048991355
PEBBLES,PEBBLES_XL,rolling200,1.5,200,3,-36290.0,-25390.0,0,130,0.4230769230769231,-279.15384615384613,197.93846153846152
PEBBLES,PEBBLES_XL,rolling200,2.0,200,3,-36290.0,-25390.0,0,130,0.4230769230769231,-279.15384615384613,197.93846153846152
PEBBLES,PEBBLES_XL,rolling200,2.5,200,3,-36290.0,-25390.0,0,130,0.4230769230769231,-279.15384615384613,197.93846153846152
PEBBLES,PEBBLES_XL,rolling200,3.0,200,3,-36290.0,-25390.0,0,130,0.4230769230769231,-279.15384615384613,197.93846153846152
PEBBLES,PEBBLES_S,rolling200,1.5,100,3,-42900.0,-16610.0,0,220,0.44545454545454544,-195.0,99.5909090909091
PEBBLES,PEBBLES_S,rolling200,2.0,100,3,-42900.0,-16610.0,0,220,0.44545454545454544,-195.0,99.5909090909091
PEBBLES,PEBBLES_S,rolling200,2.5,100,3,-42900.0,-16610.0,0,220,0.44545454545454544,-195.0,99.5909090909091
PEBBLES,PEBBLES_S,rolling200,3.0,100,3,-42900.0,-16610.0,0,220,0.44545454545454544,-195.0,99.5909090909091
PEBBLES,PEBBLES_S,rolling500,1.5,200,3,33460.0,-3060.0,2,130,0.5692307692307692,257.38461538461536,197.93846153846152
PEBBLES,PEBBLES_S,rolling500,2.0,200,3,33460.0,-3060.0,2,130,0.5692307692307692,257.38461538461536,197.93846153846152
PEBBLES,PEBBLES_S,rolling500,2.5,200,3,33460.0,-3060.0,2,130,0.5692307692307692,257.38461538461536,197.93846153846152
PEBBLES,PEBBLES_S,rolling500,3.0,200,3,33460.0,-3060.0,2,130,0.5692307692307692,257.38461538461536,197.93846153846152
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,1.5,500,3,11470.0,0.0,2,5,0.8,2294.0,416.6666666666667
UV_VISOR,UV_VISOR_MAGENTA,rolling500,1.5,500,3,11090.0,0.0,2,9,0.6666666666666666,1232.2222222222222,450.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,1.5,500,3,7030.0,-5790.0,2,11,0.6363636363636364,639.0909090909091,500.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,1.5,500,3,4790.0,-4050.0,2,5,0.6,958.0,475.4
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,1.5,200,3,4500.0,0.0,2,5,0.6,900.0,166.66666666666666
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,1.5,200,3,3250.0,-790.0,2,6,0.6666666666666666,541.6666666666666,200.0
PANEL,PANEL_2X2,rolling500,1.5,500,3,2950.0,-2040.0,2,11,0.6363636363636364,268.1818181818182,500.0
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,1.5,100,3,2740.0,0.0,2,5,0.8,548.0,83.33333333333333
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,1.5,50,3,1180.0,0.0,2,7,0.7142857142857143,168.57142857142858,43.75
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,1.5,50,3,730.0,-1620.0,2,9,0.6666666666666666,81.11111111111111,50.0
PEBBLES,PEBBLES_XL,rolling500,1.5,500,3,-40940.0,-61450.0,2,58,0.43103448275862066,-705.8620689655172,483.94827586206895
PEBBLES,PEBBLES_XL,rolling500,2.0,500,3,-40940.0,-61450.0,2,58,0.43103448275862066,-705.8620689655172,483.94827586206895
PEBBLES,PEBBLES_XL,rolling500,2.5,500,3,-40940.0,-61450.0,2,58,0.43103448275862066,-705.8620689655172,483.94827586206895
PEBBLES,PEBBLES_XL,rolling500,3.0,500,3,-40940.0,-61450.0,2,58,0.43103448275862066,-705.8620689655172,483.94827586206895
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,1.5,200,3,5620.0,-2850.0,1,14,0.5,401.42857142857144,200.0
PEBBLES,PEBBLES_XL,rolling500,1.5,50,3,3280.0,-29560.0,1,347,0.515850144092219,9.452449567723344,49.95389048991355
PEBBLES,PEBBLES_XL,rolling500,2.0,50,3,3280.0,-29560.0,1,347,0.515850144092219,9.452449567723344,49.95389048991355
PEBBLES,PEBBLES_XL,rolling500,2.5,50,3,3280.0,-29560.0,1,347,0.515850144092219,9.452449567723344,49.95389048991355
PEBBLES,PEBBLES_XL,rolling500,3.0,50,3,3280.0,-29560.0,1,347,0.515850144092219,9.452449567723344,49.95389048991355
ROBOT,ROBOT_IRONING,rolling500,1.5,100,3,2340.0,-160.0,1,4,0.5,585.0,80.0
ROBOT,ROBOT_IRONING,rolling500,1.5,50,3,2240.0,-260.0,1,4,0.75,560.0,40.0
ROBOT,ROBOT_IRONING,rolling500,1.5,200,3,2040.0,-1170.0,1,4,0.75,510.0,160.0
UV_VISOR,UV_VISOR_MAGENTA,rolling500,1.5,200,3,1440.0,-400.0,1,13,0.5384615384615384,110.76923076923077,185.71428571428572
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,1.5,50,3,560.0,-2270.0,1,29,0.5172413793103449,19.310344827586206,50.0
TRANSLATOR,TRANSLATOR_VOID_BLUE,rolling500,1.5,100,3,530.0,-1360.0,1,8,0.625,66.25,100.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,1.5,100,3,480.0,-2280.0,1,17,0.5294117647058824,28.235294117647058,100.0
ROBOT,ROBOT_IRONING,rolling500,1.5,500,3,-170.0,-3570.0,1,4,0.75,-42.5,400.0
UV_VISOR,UV_VISOR_MAGENTA,rolling500,1.5,100,3,-390.0,-1720.0,1,18,0.3888888888888889,-21.666666666666668,94.73684210526316
PEBBLES,PEBBLES_XL,rolling500,1.5,100,3,-2830.0,-31740.0,1,220,0.4772727272727273,-12.863636363636363,99.5909090909091
PEBBLES,PEBBLES_XL,rolling500,2.0,100,3,-2830.0,-31740.0,1,220,0.4772727272727273,-12.863636363636363,99.5909090909091
PEBBLES,PEBBLES_XL,rolling500,2.5,100,3,-2830.0,-31740.0,1,220,0.4772727272727273,-12.863636363636363,99.5909090909091
PEBBLES,PEBBLES_XL,rolling500,3.0,100,3,-2830.0,-31740.0,1,220,0.4772727272727273,-12.863636363636363,99.5909090909091
UV_VISOR,UV_VISOR_MAGENTA,rolling500,1.5,50,3,-7020.0,-7450.0,1,29,0.3793103448275862,-242.06896551724137,48.333333333333336
PEBBLES,PEBBLES_S,rolling500,1.5,500,3,-36290.0,-34840.0,1,58,0.4482758620689655,-625.6896551724138,483.94827586206895
PEBBLES,PEBBLES_S,rolling500,2.0,500,3,-36290.0,-34840.0,1,58,0.4482758620689655,-625.6896551724138,483.94827586206895
PEBBLES,PEBBLES_S,rolling500,2.5,500,3,-36290.0,-34840.0,1,58,0.4482758620689655,-625.6896551724138,483.94827586206895
PEBBLES,PEBBLES_S,rolling500,3.0,500,3,-36290.0,-34840.0,1,58,0.4482758620689655,-625.6896551724138,483.94827586206895
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,2.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,2.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,2.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,2.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,2.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,2.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,2.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,2.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,rolling500,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,2.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,2.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,2.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,2.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,2.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,2.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,2.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,2.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
MICROCHIP,MICROCHIP_RECTANGLE,rolling500,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,2.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,2.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,2.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,2.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,2.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,2.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,2.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,2.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,rolling500,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling500,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling500,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling500,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
PANEL,PANEL_2X2,rolling500,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling500,2.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling500,2.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling500,2.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling500,2.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling500,2.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling500,2.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling500,2.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling500,2.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling500,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling500,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling500,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
ROBOT,ROBOT_IRONING,rolling500,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,2.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,2.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,2.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,2.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,2.5,50,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,2.5,100,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,2.5,200,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,2.5,500,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,3.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,3.0,100,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,3.0,200,3,0.0,0.0,0,0,0.0,0.0,0.0
SLEEP_POD,SLEEP_POD_POLYESTER,rolling500,3.0,500,3,0.0,0.0,0,0,0.0,0.0,0.0
SNACKPACK,SNACKPACK_STRAWBERRY,rolling500,2.0,50,3,0.0,0.0,0,0,0.0,0.0,0.0
