variant,group,target,threshold,horizon,exit_rule,days,top_total_pnl,top_min_day_pnl,top_positive_days,top_trades,top_win_pct,depth_total_pnl,depth_min_day_pnl,depth_positive_days,depth_trades,depth_win_pct,avg_depth_pnl_per_trade,signal_count,buy_signals,sell_signals,entry_top_short,exit_top_short,top_short_trade_pct,depth_unfilled,avg_hold,max_hold
ols_all_days_leaky,PEBBLES,PEBBLES_M,1.5,500,zero_cross,3,-55060.0,-22650.0,0,804,0.373134328358209,-80161.00000000044,-30866.00000000024,0,804,0.31218905472636815,-99.7027363184085,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_M,2.0,50,zero_cross,3,-55060.0,-22650.0,0,804,0.373134328358209,-80161.00000000044,-30866.00000000024,0,804,0.31218905472636815,-99.7027363184085,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_M,2.0,100,zero_cross,3,-55060.0,-22650.0,0,804,0.373134328358209,-80161.00000000044,-30866.00000000024,0,804,0.31218905472636815,-99.7027363184085,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_M,2.0,200,zero_cross,3,-55060.0,-22650.0,0,804,0.373134328358209,-80161.00000000044,-30866.00000000024,0,804,0.31218905472636815,-99.7027363184085,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_M,2.0,500,zero_cross,3,-55060.0,-22650.0,0,804,0.373134328358209,-80161.00000000044,-30866.00000000024,0,804,0.31218905472636815,-99.7027363184085,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_M,2.5,50,zero_cross,3,-55060.0,-22650.0,0,804,0.373134328358209,-80161.00000000044,-30866.00000000024,0,804,0.31218905472636815,-99.7027363184085,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_M,2.5,100,zero_cross,3,-55060.0,-22650.0,0,804,0.373134328358209,-80161.00000000044,-30866.00000000024,0,804,0.31218905472636815,-99.7027363184085,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_M,2.5,200,zero_cross,3,-55060.0,-22650.0,0,804,0.373134328358209,-80161.00000000044,-30866.00000000024,0,804,0.31218905472636815,-99.7027363184085,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_M,2.5,500,zero_cross,3,-55060.0,-22650.0,0,804,0.373134328358209,-80161.00000000044,-30866.00000000024,0,804,0.31218905472636815,-99.7027363184085,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_M,3.0,50,zero_cross,3,-55060.0,-22650.0,0,804,0.373134328358209,-80161.00000000044,-30866.00000000024,0,804,0.31218905472636815,-99.7027363184085,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_M,3.0,100,zero_cross,3,-55060.0,-22650.0,0,804,0.373134328358209,-80161.00000000044,-30866.00000000024,0,804,0.31218905472636815,-99.7027363184085,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_M,3.0,200,zero_cross,3,-55060.0,-22650.0,0,804,0.373134328358209,-80161.00000000044,-30866.00000000024,0,804,0.31218905472636815,-99.7027363184085,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_M,3.0,500,zero_cross,3,-55060.0,-22650.0,0,804,0.373134328358209,-80161.00000000044,-30866.00000000024,0,804,0.31218905472636815,-99.7027363184085,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,1.5,50,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,1.5,100,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,1.5,200,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,1.5,500,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,2.0,50,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,2.0,100,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,2.0,200,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,2.0,500,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,2.5,50,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,2.5,100,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,2.5,200,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,2.5,500,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,3.0,50,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,3.0,100,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,3.0,200,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_L,3.0,500,zero_cross,3,-55480.0,-23920.0,0,804,0.34328358208955223,-80393.00000000038,-31934.000000000124,0,804,0.3009950248756219,-99.99129353233877,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,1.5,50,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,1.5,100,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,1.5,200,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,1.5,500,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,2.0,50,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,2.0,100,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,2.0,200,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,2.0,500,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,2.5,50,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,2.5,100,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,2.5,200,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,2.5,500,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,3.0,50,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,3.0,100,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,3.0,200,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_all_days_leaky,PEBBLES,PEBBLES_XL,3.0,500,zero_cross,3,-57040.0,-23650.0,0,804,0.44776119402985076,-88867.99999999985,-35549.99999999997,0,804,0.4166666666666667,-110.53233830845753,853,447,406,804,25,0.5155472636815921,0,2.398009950248756,23
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,1.5,500,zero_cross,3,48350.0,9570.0,3,48,0.7708333333333334,48276.9999999999,9527.999999999975,3,48,0.7708333333333334,1005.7708333333312,17801,9873,7928,13,11,0.25,0,460.8541666666667,500
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,1.5,500,fixed_horizon,3,38580.0,6220.0,3,47,0.7446808510638298,38539.99999999991,6207.9999999999745,3,47,0.7446808510638298,819.9999999999982,17801,9873,7928,13,9,0.23404255319148937,0,485.74468085106383,500
ols_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,500,fixed_horizon,3,36400.0,4690.0,3,26,0.7692307692307693,36400.0,4690.0,3,26,0.7692307692307693,1400.0,7870,4753,3117,0,0,0.0,0,486.0769230769231,500
ols_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,500,zero_cross,3,35370.0,4690.0,3,26,0.7692307692307693,35370.0,4690.0,3,26,0.7692307692307693,1360.3846153846155,7870,4753,3117,0,0,0.0,0,484.5769230769231,500
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,2.0,500,fixed_horizon,3,35000.0,6970.0,3,37,0.7297297297297297,34920.9999999999,6950.0,3,37,0.7297297297297297,943.8108108108081,14152,9128,5024,15,15,0.40540540540540543,0,483.27027027027026,500
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,2.5,500,zero_cross,3,35000.0,4340.0,3,32,0.6875,34901.999999999956,4333.000000000011,3,32,0.6875,1090.6874999999986,10295,8405,1890,11,11,0.34375,0,490.96875,500
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,2.5,500,fixed_horizon,3,34870.0,4340.0,3,32,0.6875,34771.999999999956,4333.000000000011,3,32,0.6875,1086.6249999999986,10295,8405,1890,11,11,0.34375,0,491.9375,500
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,2.0,500,zero_cross,3,34590.0,6970.0,3,37,0.7297297297297297,34510.9999999999,6950.0,3,37,0.7297297297297297,932.729729729727,14152,9128,5024,15,15,0.40540540540540543,0,482.8378378378378,500
ols_loo,MICROCHIP,MICROCHIP_RECTANGLE,1.5,500,zero_cross,3,34250.0,11090.0,3,33,0.6060606060606061,34009.00000000006,10988.000000000002,3,33,0.6060606060606061,1030.5757575757593,8656,3010,5646,30,31,0.9242424242424242,0,410.969696969697,500
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,1.5,200,zero_cross,3,34120.0,1780.0,3,102,0.5882352941176471,33967.9999999999,1730.9999999999673,3,102,0.5882352941176471,333.01960784313627,17801,9873,7928,27,32,0.28921568627450983,0,198.5392156862745,200
ols_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1.5,500,zero_cross,3,33650.0,3320.0,3,41,0.5853658536585366,33580.0,3292.0000000000073,3,41,0.5853658536585366,819.0243902439024,15299,9138,6161,1,1,0.024390243902439025,0,489.7317073170732,500
ols_loo,MICROCHIP,MICROCHIP_RECTANGLE,1.5,500,fixed_horizon,3,33740.0,10020.0,3,33,0.6060606060606061,33489.00000000005,9920.999999999995,3,33,0.6060606060606061,1014.8181818181833,8656,3010,5646,30,30,0.9090909090909091,0,471.3636363636364,500
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,1.5,200,fixed_horizon,3,33380.0,1780.0,3,102,0.5882352941176471,33229.99999999991,1730.9999999999673,3,102,0.5882352941176471,325.7843137254893,17801,9873,7928,27,31,0.28431372549019607,0,199.11764705882354,200
ols_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1.5,500,fixed_horizon,3,33240.0,3320.0,3,41,0.5853658536585366,33170.0,3292.0000000000073,3,41,0.5853658536585366,809.0243902439024,15299,9138,6161,1,1,0.024390243902439025,0,493.6341463414634,500
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,2.5,200,fixed_horizon,3,32810.0,3480.0,3,69,0.5942028985507246,32694.000000000015,3466.999999999989,3,69,0.5942028985507246,473.826086956522,10295,8405,1890,14,20,0.2463768115942029,0,200.0,200
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,2.5,200,zero_cross,3,32810.0,3480.0,3,69,0.5942028985507246,32694.000000000015,3466.999999999989,3,69,0.5942028985507246,473.826086956522,10295,8405,1890,14,20,0.2463768115942029,0,200.0,200
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,2.0,200,fixed_horizon,3,30200.0,7160.0,3,81,0.5925925925925926,30012.999999999938,7134.999999999964,3,81,0.5925925925925926,370.5308641975301,14152,9128,5024,23,25,0.2962962962962963,0,200.0,200
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,2.0,200,zero_cross,3,30200.0,7160.0,3,81,0.5925925925925926,30012.999999999938,7134.999999999964,3,81,0.5925925925925926,370.5308641975301,14152,9128,5024,23,25,0.2962962962962963,0,200.0,200
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,3.0,500,fixed_horizon,3,26950.0,3810.0,3,23,0.6521739130434783,26924.999999999964,3810.0,3,23,0.6521739130434783,1170.652173913042,8402,7576,826,8,3,0.2391304347826087,0,500.0,500
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,3.0,500,zero_cross,3,26950.0,3810.0,3,23,0.6521739130434783,26924.999999999964,3810.0,3,23,0.6521739130434783,1170.652173913042,8402,7576,826,8,3,0.2391304347826087,0,500.0,500
ols_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,200,fixed_horizon,3,26230.0,3160.0,3,52,0.5769230769230769,26230.0,3160.0,3,52,0.5769230769230769,504.4230769230769,7870,4753,3117,0,0,0.0,0,198.75,200
ols_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,200,zero_cross,3,26230.0,3160.0,3,52,0.5769230769230769,26230.0,3160.0,3,52,0.5769230769230769,504.4230769230769,7870,4753,3117,0,0,0.0,0,198.75,200
ols_loo,ROBOT,ROBOT_IRONING,1.5,500,zero_cross,3,25920.0,1800.0,3,46,0.5869565217391305,25569.000000000004,1640.0,3,46,0.5869565217391305,555.8478260869566,19382,13445,5937,38,41,0.8586956521739131,0,491.9130434782609,500
ols_loo,ROBOT,ROBOT_IRONING,1.5,500,fixed_horizon,3,25420.0,1800.0,3,46,0.5869565217391305,25069.99999999999,1640.0,3,46,0.5869565217391305,544.9999999999998,19382,13445,5937,38,41,0.8586956521739131,0,499.5652173913044,500
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,1.5,100,fixed_horizon,3,25470.0,1660.0,3,194,0.5618556701030928,25033.99999999994,1549.9999999999636,3,194,0.5618556701030928,129.04123711340176,17801,9873,7928,55,61,0.29896907216494845,0,99.94845360824742,100
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,1.5,100,zero_cross,3,25470.0,1660.0,3,194,0.5618556701030928,25033.99999999994,1549.9999999999636,3,194,0.5618556701030928,129.04123711340176,17801,9873,7928,55,61,0.29896907216494845,0,99.94845360824742,100
ols_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,500,zero_cross,3,22490.0,1410.0,3,14,0.7142857142857143,22447.999999999993,1410.0,3,14,0.7142857142857143,1603.4285714285709,4505,2492,2013,0,1,0.03571428571428571,0,483.14285714285717,500
ols_loo,TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,500,fixed_horizon,3,22300.0,5290.0,3,27,0.6296296296296297,22231.999999999953,5242.999999999993,3,27,0.6296296296296297,823.4074074074057,10901,9248,1653,10,6,0.2962962962962963,0,500.0,500
ols_loo,TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,500,zero_cross,3,22300.0,5290.0,3,27,0.6296296296296297,22231.999999999953,5242.999999999993,3,27,0.6296296296296297,823.4074074074057,10901,9248,1653,10,6,0.2962962962962963,0,500.0,500
ols_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,500,fixed_horizon,3,22230.0,1410.0,3,14,0.7142857142857143,22230.0,1410.0,3,14,0.7142857142857143,1587.857142857143,4505,2492,2013,0,0,0.0,0,484.2142857142857,500
ols_loo,SLEEP_POD,SLEEP_POD_SUEDE,2.5,500,fixed_horizon,3,22240.0,2060.0,3,34,0.5882352941176471,22203.99999999994,2055.0,3,34,0.5882352941176471,653.05882352941,12472,9257,3215,12,6,0.2647058823529412,0,493.29411764705884,500
ols_loo,SLEEP_POD,SLEEP_POD_SUEDE,2.5,500,zero_cross,3,22240.0,2060.0,3,34,0.5882352941176471,22203.99999999994,2055.0,3,34,0.5882352941176471,653.05882352941,12472,9257,3215,12,6,0.2647058823529412,0,493.29411764705884,500
ols_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1.5,200,fixed_horizon,3,22040.0,820.0,3,94,0.5531914893617021,21906.99999999999,820.0,3,94,0.5531914893617021,233.05319148936158,15299,9138,6161,3,0,0.015957446808510637,0,198.24468085106383,200
ols_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1.5,200,zero_cross,3,22040.0,820.0,3,94,0.5531914893617021,21906.99999999999,820.0,3,94,0.5531914893617021,233.05319148936158,15299,9138,6161,3,0,0.015957446808510637,0,198.24468085106383,200
ols_loo,UV_VISOR,UV_VISOR_MAGENTA,1.5,500,fixed_horizon,3,21230.0,4830.0,3,36,0.5833333333333334,21202.000000000007,4802.000000000007,3,36,0.5833333333333334,588.9444444444447,13476,5131,8345,1,0,0.013888888888888888,0,498.44444444444446,500
ols_loo,ROBOT,ROBOT_IRONING,2.5,500,fixed_horizon,3,21210.0,2720.0,3,33,0.6363636363636364,20930.999999999956,2678.9999999999964,3,33,0.6363636363636364,634.272727272726,13617,10973,2644,30,32,0.9393939393939394,0,498.5151515151515,500
ols_loo,ROBOT,ROBOT_IRONING,2.5,500,zero_cross,3,21210.0,2720.0,3,33,0.6363636363636364,20930.999999999956,2678.9999999999964,3,33,0.6363636363636364,634.272727272726,13617,10973,2644,30,32,0.9393939393939394,0,498.5151515151515,500
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,2.0,100,fixed_horizon,3,21200.0,2280.0,3,157,0.5987261146496815,20894.99999999991,2199.9999999999454,3,157,0.5987261146496815,133.08917197452172,14152,9128,5024,54,52,0.3375796178343949,0,100.0,100
ols_loo,SLEEP_POD,SLEEP_POD_POLYESTER,2.0,100,zero_cross,3,21200.0,2280.0,3,157,0.5987261146496815,20894.99999999991,2199.9999999999454,3,157,0.5987261146496815,133.08917197452172,14152,9128,5024,54,52,0.3375796178343949,0,100.0,100
ols_loo,ROBOT,ROBOT_IRONING,3.0,500,fixed_horizon,3,20790.0,1760.0,3,25,0.56,20580.999999999956,1725.9999999999854,3,25,0.56,823.2399999999983,9111,7992,1119,23,25,0.96,0,498.76,500
ols_loo,ROBOT,ROBOT_IRONING,3.0,500,zero_cross,3,20790.0,1760.0,3,25,0.56,20580.999999999956,1725.9999999999854,3,25,0.56,823.2399999999983,9111,7992,1119,23,25,0.96,0,498.76,500
ols_loo,SLEEP_POD,SLEEP_POD_LAMB_WOOL,1.5,500,fixed_horizon,3,20400.0,1190.0,3,22,0.7272727272727273,20372.999999999938,1168.99999999996,3,22,0.7272727272727273,926.0454545454518,6914,810,6104,6,9,0.3409090909090909,0,500.0,500
ols_loo,ROBOT,ROBOT_IRONING,2.0,500,fixed_horizon,3,20530.0,1800.0,3,41,0.5365853658536586,20232.999999999956,1640.0,3,41,0.5365853658536586,493.4878048780477,16793,12688,4105,35,36,0.8658536585365854,0,499.5121951219512,500
ols_loo,ROBOT,ROBOT_IRONING,2.0,500,zero_cross,3,20530.0,1800.0,3,41,0.5365853658536586,20232.999999999956,1640.0,3,41,0.5365853658536586,493.4878048780477,16793,12688,4105,35,36,0.8658536585365854,0,499.5121951219512,500
ols_loo,MICROCHIP,MICROCHIP_RECTANGLE,1.5,200,zero_cross,3,19830.0,5860.0,3,62,0.5645161290322581,19380.000000000036,5713.000000000002,3,62,0.5645161290322581,312.58064516129093,8656,3010,5646,51,56,0.8629032258064516,0,194.01612903225808,200
ols_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,200,fixed_horizon,3,19190.0,3400.0,3,28,0.6071428571428571,19190.0,3400.0,3,28,0.6071428571428571,685.3571428571429,4505,2492,2013,0,0,0.0,0,196.07142857142858,200
ols_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,200,zero_cross,3,19190.0,3400.0,3,28,0.6071428571428571,19190.0,3400.0,3,28,0.6071428571428571,685.3571428571429,4505,2492,2013,0,0,0.0,0,196.07142857142858,200
ols_loo,SLEEP_POD,SLEEP_POD_LAMB_WOOL,1.5,200,fixed_horizon,3,18780.0,3960.0,3,47,0.6170212765957447,18614.999999999964,3807.9999999999745,3,47,0.6170212765957447,396.06382978723326,6914,810,6104,16,14,0.3191489361702128,0,200.0,200
ols_loo,SLEEP_POD,SLEEP_POD_LAMB_WOOL,1.5,200,zero_cross,3,18780.0,3960.0,3,47,0.6170212765957447,18614.999999999964,3807.9999999999745,3,47,0.6170212765957447,396.06382978723326,6914,810,6104,16,14,0.3191489361702128,0,200.0,200
ols_loo,ROBOT,ROBOT_IRONING,2.5,200,fixed_horizon,3,19180.0,550.0,3,80,0.4875,18554.999999999898,149.9999999999909,3,80,0.4875,231.93749999999872,13617,10973,2644,72,75,0.91875,0,198.75,200
ols_loo,ROBOT,ROBOT_IRONING,2.5,200,zero_cross,3,19180.0,550.0,3,80,0.4875,18554.999999999898,149.9999999999909,3,80,0.4875,231.93749999999872,13617,10973,2644,72,75,0.91875,0,198.75,200
ols_loo,SLEEP_POD,SLEEP_POD_LAMB_WOOL,1.5,500,zero_cross,3,18490.0,1190.0,3,22,0.7272727272727273,18462.999999999938,1168.99999999996,3,22,0.7272727272727273,839.2272727272699,6914,810,6104,6,9,0.3409090909090909,0,492.6818181818182,500
ols_loo,MICROCHIP,MICROCHIP_RECTANGLE,1.5,200,fixed_horizon,3,18590.0,4620.0,3,62,0.5645161290322581,18145.000000000036,4478.000000000002,3,62,0.5645161290322581,292.66129032258124,8656,3010,5646,51,55,0.8548387096774194,0,195.7741935483871,200
ols_loo,ROBOT,ROBOT_IRONING,3.0,200,fixed_horizon,3,17250.0,1060.0,3,58,0.5517241379310345,16753.000000000065,979.0000000000146,3,58,0.5517241379310345,288.844827586208,9111,7992,1119,55,57,0.9655172413793104,0,198.98275862068965,200
ols_loo,ROBOT,ROBOT_IRONING,3.0,200,zero_cross,3,17250.0,1060.0,3,58,0.5517241379310345,16753.000000000065,979.0000000000146,3,58,0.5517241379310345,288.844827586208,9111,7992,1119,55,57,0.9655172413793104,0,198.98275862068965,200
ols_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,100,fixed_horizon,3,16510.0,1330.0,3,97,0.5257731958762887,16380.0,1330.0,3,97,0.5257731958762887,168.8659793814433,7870,4753,3117,1,2,0.015463917525773196,0,99.26804123711341,100
