group,target,test_day,center_mode,threshold,horizon,pnl,trades,wins,avg_hold,sigma_train
UV_VISOR,UV_VISOR_MAGENTA,2,rolling500,2.5,100,0.0,0,0,0.0,272.21024654637597
UV_VISOR,UV_VISOR_MAGENTA,2,rolling500,2.5,200,0.0,0,0,0.0,272.21024654637597
UV_VISOR,UV_VISOR_MAGENTA,2,rolling500,2.5,500,0.0,0,0,0.0,272.21024654637597
UV_VISOR,UV_VISOR_MAGENTA,2,rolling500,3.0,50,0.0,0,0,0.0,272.21024654637597
UV_VISOR,UV_VISOR_MAGENTA,2,rolling500,3.0,100,0.0,0,0,0.0,272.21024654637597
UV_VISOR,UV_VISOR_MAGENTA,2,rolling500,3.0,200,0.0,0,0,0.0,272.21024654637597
UV_VISOR,UV_VISOR_MAGENTA,2,rolling500,3.0,500,0.0,0,0,0.0,272.21024654637597
UV_VISOR,UV_VISOR_MAGENTA,3,raw,1.5,50,3810.0,48,27,50.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,raw,1.5,100,4110.0,27,15,100.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,raw,1.5,200,7850.0,17,9,200.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,raw,1.5,500,11080.0,9,5,500.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,raw,2.0,50,810.0,15,7,50.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,raw,2.0,100,1390.0,8,5,100.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,raw,2.0,200,2490.0,5,4,200.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,raw,2.0,500,-430.0,3,2,500.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,raw,2.5,50,260.0,4,2,50.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,raw,2.5,100,-820.0,2,1,100.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,raw,2.5,200,-870.0,1,0,200.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,raw,2.5,500,710.0,1,1,500.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,raw,3.0,50,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,raw,3.0,100,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,raw,3.0,200,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,raw,3.0,500,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,1.5,50,-20340.0,183,78,49.85792349726776,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,1.5,100,-11200.0,93,44,99.91397849462365,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,1.5,200,-2940.0,48,21,197.54166666666666,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,1.5,500,-610.0,20,8,476.45,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,2.0,50,-8640.0,155,74,49.89677419354839,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,2.0,100,520.0,81,42,99.22222222222223,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,2.0,200,4240.0,42,19,198.54761904761904,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,2.0,500,5100.0,18,10,491.1111111111111,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,2.5,50,3840.0,100,51,50.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,2.5,100,6310.0,56,27,100.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,2.5,200,9730.0,31,19,196.90322580645162,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,2.5,500,3380.0,15,9,473.6,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,3.0,50,90.0,58,28,50.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,3.0,100,5390.0,32,20,100.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,3.0,200,5450.0,19,13,200.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open100,3.0,500,2660.0,9,6,500.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,1.5,50,-2170.0,126,63,50.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,1.5,100,4150.0,69,38,98.91304347826087,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,1.5,200,9370.0,37,21,195.27027027027026,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,1.5,500,3370.0,17,8,479.70588235294116,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,2.0,50,70.0,73,33,50.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,2.0,100,6010.0,39,20,99.28205128205128,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,2.0,200,5570.0,23,13,194.43478260869566,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,2.0,500,6140.0,12,7,464.3333333333333,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,2.5,50,1070.0,40,22,50.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,2.5,100,3200.0,22,14,100.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,2.5,200,6690.0,13,8,200.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,2.5,500,5470.0,7,5,500.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,3.0,50,-3120.0,8,2,50.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,3.0,100,-1420.0,5,2,100.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,3.0,200,-880.0,3,2,200.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,open500,3.0,500,-640.0,2,1,500.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,1.5,50,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,1.5,100,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,1.5,200,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,1.5,500,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,2.0,50,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,2.0,100,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,2.0,200,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,2.0,500,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,2.5,50,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,2.5,100,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,2.5,200,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,2.5,500,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,3.0,50,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,3.0,100,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,3.0,200,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling200,3.0,500,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,1.5,50,430.0,1,1,50.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,1.5,100,1330.0,1,1,100.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,1.5,200,1840.0,1,1,200.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,1.5,500,2390.0,1,1,500.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,2.0,50,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,2.0,100,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,2.0,200,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,2.0,500,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,2.5,50,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,2.5,100,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,2.5,200,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,2.5,500,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,3.0,50,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,3.0,100,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,3.0,200,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,3,rolling500,3.0,500,0.0,0,0,0.0,279.1901025648727
UV_VISOR,UV_VISOR_MAGENTA,4,raw,1.5,50,-23110.0,171,72,49.900584795321635,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,raw,1.5,100,-9030.0,88,41,99.04545454545455,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,raw,1.5,200,-2670.0,46,20,196.3695652173913,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,raw,1.5,500,5320.0,19,10,497.05263157894734,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,raw,2.0,50,-16530.0,152,68,49.901315789473685,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,raw,2.0,100,-4470.0,79,35,99.53164556962025,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,raw,2.0,200,1780.0,41,22,199.9512195121951,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,raw,2.0,500,560.0,17,9,493.29411764705884,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,raw,2.5,50,-10890.0,115,46,49.947826086956525,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,raw,2.5,100,440.0,63,33,99.47619047619048,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,raw,2.5,200,3650.0,34,20,196.52941176470588,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,raw,2.5,500,6710.0,16,10,484.75,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,raw,3.0,50,-6300.0,93,41,49.494623655913976,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,raw,3.0,100,4190.0,51,21,98.88235294117646,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,raw,3.0,200,6460.0,27,16,197.22222222222223,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,raw,3.0,500,2860.0,12,6,473.25,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,1.5,50,-11130.0,159,76,49.886792452830186,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,1.5,100,-5250.0,83,38,99.51807228915662,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,1.5,200,680.0,43,23,199.7906976744186,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,1.5,500,5320.0,19,11,493.8421052631579,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,2.0,50,-5180.0,122,52,49.76229508196721,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,2.0,100,2350.0,66,34,99.15151515151516,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,2.0,200,6700.0,37,21,196.43243243243242,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,2.0,500,10110.0,17,11,485.6470588235294,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,2.5,50,-3110.0,91,43,49.637362637362635,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,2.5,100,-2460.0,47,23,100.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,2.5,200,5950.0,27,13,197.14814814814815,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,2.5,500,12650.0,12,7,486.4166666666667,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,3.0,50,-5180.0,69,32,49.81159420289855,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,3.0,100,-20.0,37,20,98.91891891891892,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,3.0,200,3740.0,20,12,198.45,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open100,3.0,500,5070.0,9,4,474.8888888888889,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,1.5,50,-18960.0,170,70,49.88823529411765,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,1.5,100,-8120.0,87,38,99.59770114942529,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,1.5,200,-1290.0,45,23,197.37777777777777,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,1.5,500,8610.0,18,8,499.6111111111111,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,2.0,50,-20600.0,165,66,49.88484848484848,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,2.0,100,-10780.0,84,37,98.97619047619048,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,2.0,200,-4330.0,43,19,196.06976744186048,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,2.0,500,-1010.0,17,8,496.5882352941176,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,2.5,50,-14770.0,145,65,49.88275862068966,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,2.5,100,-5930.0,75,31,99.48,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,2.5,200,1640.0,40,21,199.775,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,2.5,500,250.0,17,9,493.1764705882353,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,3.0,50,-9280.0,114,47,49.74561403508772,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,3.0,100,-1500.0,61,29,99.08196721311475,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,3.0,200,2570.0,33,18,196.27272727272728,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,open500,3.0,500,3870.0,15,9,483.73333333333335,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,1.5,50,-690.0,4,1,50.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,1.5,100,-1390.0,4,2,100.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,1.5,200,-2580.0,4,1,200.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,1.5,500,-2800.0,3,1,500.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,2.0,50,0.0,0,0,0.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,2.0,100,0.0,0,0,0.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,2.0,200,0.0,0,0,0.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,2.0,500,0.0,0,0,0.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,2.5,50,0.0,0,0,0.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,2.5,100,0.0,0,0,0.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,2.5,200,0.0,0,0,0.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,2.5,500,0.0,0,0,0.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,3.0,50,0.0,0,0,0.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,3.0,100,0.0,0,0,0.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,3.0,200,0.0,0,0,0.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling200,3.0,500,0.0,0,0,0.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,1.5,50,-7450.0,28,10,50.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,1.5,100,-1720.0,17,6,100.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,1.5,200,-400.0,12,6,200.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,1.5,500,8700.0,8,5,500.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,2.0,50,-6270.0,11,2,50.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,2.0,100,-5620.0,6,0,100.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,2.0,200,-5380.0,4,1,200.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,2.0,500,-1480.0,3,2,500.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,2.5,50,-1790.0,4,0,50.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,2.5,100,-1120.0,3,1,100.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,2.5,200,-510.0,2,1,200.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,2.5,500,-3460.0,1,0,500.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,3.0,50,0.0,0,0,0.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,3.0,100,0.0,0,0,0.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,3.0,200,0.0,0,0,0.0,208.6050022563956
UV_VISOR,UV_VISOR_MAGENTA,4,rolling500,3.0,500,0.0,0,0,0.0,208.6050022563956
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,1.5,50,-3740.0,83,42,49.71084337349398,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,1.5,100,-3550.0,48,23,98.45833333333333,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,1.5,200,1800.0,28,15,193.78571428571428,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,1.5,500,3860.0,16,7,470.375,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,2.0,50,3220.0,25,13,50.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,2.0,100,4430.0,15,11,100.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,2.0,200,6800.0,8,6,200.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,2.0,500,8590.0,4,3,500.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,2.5,50,770.0,5,3,50.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,2.5,100,1950.0,3,2,100.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,2.5,200,1030.0,2,1,200.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,2.5,500,3100.0,1,1,500.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,3.0,50,330.0,3,2,50.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,3.0,100,1900.0,2,1,100.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,3.0,200,1780.0,1,1,200.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,raw,3.0,500,4430.0,1,1,500.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,1.5,50,1000.0,6,4,50.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,1.5,100,1900.0,4,2,100.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,1.5,200,2350.0,2,2,200.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,1.5,500,6480.0,2,2,500.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,2.0,50,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,2.0,100,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,2.0,200,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,2.0,500,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,2.5,50,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,2.5,100,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,2.5,200,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,2.5,500,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,3.0,50,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,3.0,100,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,3.0,200,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open100,3.0,500,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,1.5,50,1290.0,6,4,50.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,1.5,100,2010.0,4,2,100.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,1.5,200,2420.0,2,2,200.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,1.5,500,6550.0,2,2,500.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,2.0,50,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,2.0,100,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,2.0,200,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,2.0,500,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,2.5,50,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,2.5,100,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,2.5,200,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,2.5,500,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,3.0,50,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,3.0,100,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,3.0,200,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,open500,3.0,500,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,1.5,50,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,1.5,100,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,1.5,200,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,1.5,500,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,2.0,50,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,2.0,100,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,2.0,200,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,2.0,500,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,2.5,50,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,2.5,100,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,2.5,200,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,2.5,500,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,3.0,50,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,3.0,100,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,3.0,200,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling200,3.0,500,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling500,1.5,50,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling500,1.5,100,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling500,1.5,200,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling500,1.5,500,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling500,2.0,50,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling500,2.0,100,0.0,0,0,0.0,474.94451660048077
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,rolling500,2.0,200,0.0,0,0,0.0,474.94451660048077
