split,feature_col,importance,source_product,feature
d23_to_d4,SNACKPACK_CHOCOLATE__micro_minus_mid,0.0,SNACKPACK_CHOCOLATE,micro_minus_mid
d23_to_d4,SNACKPACK_PISTACHIO__micro_minus_mid,0.0,SNACKPACK_PISTACHIO,micro_minus_mid
d23_to_d4,SNACKPACK_RASPBERRY__micro_minus_mid,0.0,SNACKPACK_RASPBERRY,micro_minus_mid
d23_to_d4,SNACKPACK_STRAWBERRY__micro_minus_mid,0.0,SNACKPACK_STRAWBERRY,micro_minus_mid
d23_to_d4,SNACKPACK_VANILLA__micro_minus_mid,0.0,SNACKPACK_VANILLA,micro_minus_mid
d23_to_d4,TRANSLATOR_ASTRO_BLACK__micro_minus_mid,0.0,TRANSLATOR_ASTRO_BLACK,micro_minus_mid
d23_to_d4,TRANSLATOR_ECLIPSE_CHARCOAL__micro_minus_mid,0.0,TRANSLATOR_ECLIPSE_CHARCOAL,micro_minus_mid
d23_to_d4,TRANSLATOR_GRAPHITE_MIST__micro_minus_mid,0.0,TRANSLATOR_GRAPHITE_MIST,micro_minus_mid
d23_to_d4,TRANSLATOR_SPACE_GRAY__micro_minus_mid,0.0,TRANSLATOR_SPACE_GRAY,micro_minus_mid
d23_to_d4,TRANSLATOR_VOID_BLUE__micro_minus_mid,0.0,TRANSLATOR_VOID_BLUE,micro_minus_mid
d23_to_d4,UV_VISOR_AMBER__micro_minus_mid,0.0,UV_VISOR_AMBER,micro_minus_mid
d23_to_d4,UV_VISOR_MAGENTA__micro_minus_mid,0.0,UV_VISOR_MAGENTA,micro_minus_mid
d23_to_d4,UV_VISOR_ORANGE__micro_minus_mid,0.0,UV_VISOR_ORANGE,micro_minus_mid
d23_to_d4,UV_VISOR_RED__micro_minus_mid,0.0,UV_VISOR_RED,micro_minus_mid
d23_to_d4,UV_VISOR_YELLOW__micro_minus_mid,0.0,UV_VISOR_YELLOW,micro_minus_mid
d2_to_d3,TRANSLATOR_ECLIPSE_CHARCOAL__group_mid_rank,0.03133782236811738,TRANSLATOR_ECLIPSE_CHARCOAL,group_mid_rank
d2_to_d3,SLEEP_POD_LAMB_WOOL__mid_centered,0.024170105968761037,SLEEP_POD_LAMB_WOOL,mid_centered
d2_to_d3,GALAXY_SOUNDS_SOLAR_WINDS__mid_centered,0.023441933144667377,GALAXY_SOUNDS_SOLAR_WINDS,mid_centered
d2_to_d3,TRANSLATOR_ECLIPSE_CHARCOAL__mid_centered,0.021646786845423257,TRANSLATOR_ECLIPSE_CHARCOAL,mid_centered
d2_to_d3,PANEL_1X2__mid_centered,0.020393052466532904,PANEL_1X2,mid_centered
d2_to_d3,OXYGEN_SHAKE_EVENING_BREATH__group_residual_z,0.019232687829760883,OXYGEN_SHAKE_EVENING_BREATH,group_residual_z
d2_to_d3,TRANSLATOR_ECLIPSE_CHARCOAL__group_residual_z,0.01894112910645402,TRANSLATOR_ECLIPSE_CHARCOAL,group_residual_z
d2_to_d3,GALAXY_SOUNDS_SOLAR_WINDS__group_residual_z,0.0160443267235737,GALAXY_SOUNDS_SOLAR_WINDS,group_residual_z
d2_to_d3,GALAXY_SOUNDS_PLANETARY_RINGS__group_residual_z,0.01601605367388144,GALAXY_SOUNDS_PLANETARY_RINGS,group_residual_z
d2_to_d3,GALAXY_SOUNDS_PLANETARY_RINGS__mid_centered,0.015322971379515963,GALAXY_SOUNDS_PLANETARY_RINGS,mid_centered
d2_to_d3,SLEEP_POD_LAMB_WOOL__group_residual_z,0.014783824327834563,SLEEP_POD_LAMB_WOOL,group_residual_z
d2_to_d3,OXYGEN_SHAKE_MORNING_BREATH__mid_centered,0.014405978469623515,OXYGEN_SHAKE_MORNING_BREATH,mid_centered
d2_to_d3,UV_VISOR_RED__group_mid_rank,0.014230295787408951,UV_VISOR_RED,group_mid_rank
d2_to_d3,SLEEP_POD_SUEDE__group_residual_z,0.0137783576376639,SLEEP_POD_SUEDE,group_residual_z
d2_to_d3,GALAXY_SOUNDS_SOLAR_FLAMES__mid_centered,0.013403349719813929,GALAXY_SOUNDS_SOLAR_FLAMES,mid_centered
d2_to_d3,UV_VISOR_ORANGE__mid_centered,0.013030802494902002,UV_VISOR_ORANGE,mid_centered
d2_to_d3,MICROCHIP_SQUARE__mid_centered,0.012724631789686077,MICROCHIP_SQUARE,mid_centered
d2_to_d3,SLEEP_POD_POLYESTER__mid_centered,0.01259891124905435,SLEEP_POD_POLYESTER,mid_centered
d2_to_d3,PANEL_1X4__mid_centered,0.012562475037350718,PANEL_1X4,mid_centered
d2_to_d3,GALAXY_SOUNDS_BLACK_HOLES__group_residual_z,0.01231279378793225,GALAXY_SOUNDS_BLACK_HOLES,group_residual_z
d2_to_d3,SNACKPACK_CHOCOLATE__group_mid_rank,0.01209612728567452,SNACKPACK_CHOCOLATE,group_mid_rank
d2_to_d3,SNACKPACK_STRAWBERRY__group_residual_z,0.011862976035867716,SNACKPACK_STRAWBERRY,group_residual_z
d2_to_d3,GALAXY_SOUNDS_PLANETARY_RINGS__group_mid_rank,0.011685249476838338,GALAXY_SOUNDS_PLANETARY_RINGS,group_mid_rank
d2_to_d3,OXYGEN_SHAKE_EVENING_BREATH__mid_centered,0.011559095393668938,OXYGEN_SHAKE_EVENING_BREATH,mid_centered
d2_to_d3,SLEEP_POD_POLYESTER__group_mid_rank,0.010540454301619465,SLEEP_POD_POLYESTER,group_mid_rank
d2_to_d3,OXYGEN_SHAKE_GARLIC__mid_centered,0.010384006165683708,OXYGEN_SHAKE_GARLIC,mid_centered
d2_to_d3,UV_VISOR_YELLOW__mid_centered,0.010155195474786865,UV_VISOR_YELLOW,mid_centered
d2_to_d3,PANEL_2X2__mid_centered,0.009791468242336183,PANEL_2X2,mid_centered
d2_to_d3,SLEEP_POD_POLYESTER__group_residual_z,0.009734699805123929,SLEEP_POD_POLYESTER,group_residual_z
d2_to_d3,TRANSLATOR_SPACE_GRAY__group_mid_rank,0.009571789073684424,TRANSLATOR_SPACE_GRAY,group_mid_rank
d2_to_d3,SLEEP_POD_SUEDE__mid_centered,0.00952844475341014,SLEEP_POD_SUEDE,mid_centered
d2_to_d3,MICROCHIP_SQUARE__group_residual_z,0.009000634306269174,MICROCHIP_SQUARE,group_residual_z
d2_to_d3,GALAXY_SOUNDS_BLACK_HOLES__mid_centered,0.008923209232087819,GALAXY_SOUNDS_BLACK_HOLES,mid_centered
d2_to_d3,OXYGEN_SHAKE_MORNING_BREATH__group_residual_z,0.008731533778195952,OXYGEN_SHAKE_MORNING_BREATH,group_residual_z
d2_to_d3,TRANSLATOR_SPACE_GRAY__mid_centered,0.008682644061692354,TRANSLATOR_SPACE_GRAY,mid_centered
d2_to_d3,TRANSLATOR_SPACE_GRAY__group_residual_z,0.008505572360272549,TRANSLATOR_SPACE_GRAY,group_residual_z
d2_to_d3,UV_VISOR_MAGENTA__mid_centered,0.008475834970524681,UV_VISOR_MAGENTA,mid_centered
d2_to_d3,GALAXY_SOUNDS_SOLAR_WINDS__group_mid_rank,0.008216826893775987,GALAXY_SOUNDS_SOLAR_WINDS,group_mid_rank
d2_to_d3,ROBOT_VACUUMING__group_residual_z,0.00820250168914869,ROBOT_VACUUMING,group_residual_z
d2_to_d3,SNACKPACK_STRAWBERRY__group_mid_rank,0.007971551487664881,SNACKPACK_STRAWBERRY,group_mid_rank
d2_to_d3,SLEEP_POD_COTTON__group_residual_z,0.007952805701952394,SLEEP_POD_COTTON,group_residual_z
d2_to_d3,UV_VISOR_ORANGE__group_residual_z,0.007907883544732715,UV_VISOR_ORANGE,group_residual_z
d2_to_d3,ROBOT_DISHES__mid_centered,0.00788305309808035,ROBOT_DISHES,mid_centered
d2_to_d3,PANEL_1X4__group_residual_z,0.007877233863565267,PANEL_1X4,group_residual_z
d2_to_d3,ROBOT_MOPPING__mid_centered,0.007688550578986959,ROBOT_MOPPING,mid_centered
d2_to_d3,OXYGEN_SHAKE_GARLIC__group_residual_z,0.007531803257078857,OXYGEN_SHAKE_GARLIC,group_residual_z
d2_to_d3,ROBOT_IRONING__mid_centered,0.0075117807780105544,ROBOT_IRONING,mid_centered
d2_to_d3,TRANSLATOR_ASTRO_BLACK__mid_centered,0.0073719436537789985,TRANSLATOR_ASTRO_BLACK,mid_centered
d2_to_d3,SNACKPACK_PISTACHIO__mid_centered,0.007194138590677977,SNACKPACK_PISTACHIO,mid_centered
d2_to_d3,PEBBLES_S__mid_centered,0.007177821485370939,PEBBLES_S,mid_centered
d2_to_d3,SLEEP_POD_NYLON__group_residual_z,0.007144266309847445,SLEEP_POD_NYLON,group_residual_z
d2_to_d3,OXYGEN_SHAKE_MORNING_BREATH__group_mid_rank,0.0070297058465360164,OXYGEN_SHAKE_MORNING_BREATH,group_mid_rank
d2_to_d3,GALAXY_SOUNDS_SOLAR_FLAMES__group_residual_z,0.006962740721071829,GALAXY_SOUNDS_SOLAR_FLAMES,group_residual_z
d2_to_d3,PEBBLES_XL__group_residual_z,0.006956705180308164,PEBBLES_XL,group_residual_z
d2_to_d3,SLEEP_POD_COTTON__mid_centered,0.006751198430661562,SLEEP_POD_COTTON,mid_centered
d2_to_d3,PEBBLES_S__group_residual_z,0.00655951322511634,PEBBLES_S,group_residual_z
d2_to_d3,UV_VISOR_RED__mid_centered,0.006508683967755374,UV_VISOR_RED,mid_centered
d2_to_d3,PANEL_2X4__mid_centered,0.0064995179427447996,PANEL_2X4,mid_centered
d2_to_d3,GALAXY_SOUNDS_BLACK_HOLES__group_mid_rank,0.006456995178762076,GALAXY_SOUNDS_BLACK_HOLES,group_mid_rank
d2_to_d3,PANEL_4X4__group_residual_z,0.006430495204233085,PANEL_4X4,group_residual_z
d2_to_d3,SLEEP_POD_COTTON__group_mid_rank,0.006245886768886339,SLEEP_POD_COTTON,group_mid_rank
d2_to_d3,PANEL_1X2__group_residual_z,0.0062117318093524556,PANEL_1X2,group_residual_z
d2_to_d3,SNACKPACK_RASPBERRY__mid_centered,0.006158613733118281,SNACKPACK_RASPBERRY,mid_centered
d2_to_d3,ROBOT_VACUUMING__group_mid_rank,0.006064602389340629,ROBOT_VACUUMING,group_mid_rank
d2_to_d3,SLEEP_POD_LAMB_WOOL__group_mid_rank,0.005874617045701837,SLEEP_POD_LAMB_WOOL,group_mid_rank
d2_to_d3,SNACKPACK_RASPBERRY__group_residual_z,0.005796503337245802,SNACKPACK_RASPBERRY,group_residual_z
d2_to_d3,PEBBLES_XS__mid_centered,0.005782508515321002,PEBBLES_XS,mid_centered
d2_to_d3,MICROCHIP_RECTANGLE__group_residual_z,0.0057292432436603065,MICROCHIP_RECTANGLE,group_residual_z
d2_to_d3,MICROCHIP_CIRCLE__group_residual_z,0.00554496948092408,MICROCHIP_CIRCLE,group_residual_z
d2_to_d3,SNACKPACK_VANILLA__group_residual_z,0.005436937853451516,SNACKPACK_VANILLA,group_residual_z
d2_to_d3,UV_VISOR_AMBER__mid_centered,0.005283216592737121,UV_VISOR_AMBER,mid_centered
d2_to_d3,PEBBLES_L__mid_centered,0.005279912216096732,PEBBLES_L,mid_centered
d2_to_d3,GALAXY_SOUNDS_DARK_MATTER__group_residual_z,0.005237337885626941,GALAXY_SOUNDS_DARK_MATTER,group_residual_z
d2_to_d3,PEBBLES_L__group_mid_rank,0.005212505337447528,PEBBLES_L,group_mid_rank
d2_to_d3,PANEL_4X4__mid_centered,0.005207365652033089,PANEL_4X4,mid_centered
d2_to_d3,OXYGEN_SHAKE_GARLIC__group_mid_rank,0.00519491595488716,OXYGEN_SHAKE_GARLIC,group_mid_rank
d2_to_d3,GALAXY_SOUNDS_SOLAR_FLAMES__group_mid_rank,0.0051696431689067165,GALAXY_SOUNDS_SOLAR_FLAMES,group_mid_rank
d2_to_d3,PEBBLES_S__group_mid_rank,0.0051108740942876875,PEBBLES_S,group_mid_rank
d2_to_d3,PEBBLES_XL__mid_centered,0.005098856830358294,PEBBLES_XL,mid_centered
d2_to_d3,SNACKPACK_PISTACHIO__group_residual_z,0.0050542033607105415,SNACKPACK_PISTACHIO,group_residual_z
d2_to_d3,MICROCHIP_OVAL__mid_centered,0.004968602213172754,MICROCHIP_OVAL,mid_centered
d2_to_d3,MICROCHIP_TRIANGLE__mid_centered,0.004920608772340142,MICROCHIP_TRIANGLE,mid_centered
d2_to_d3,UV_VISOR_YELLOW__group_residual_z,0.004886733712973698,UV_VISOR_YELLOW,group_residual_z
d2_to_d3,MICROCHIP_CIRCLE__mid_centered,0.004832351584270162,MICROCHIP_CIRCLE,mid_centered
d2_to_d3,ROBOT_MOPPING__group_residual_z,0.004773189778361458,ROBOT_MOPPING,group_residual_z
d2_to_d3,PEBBLES_XS__group_residual_z,0.004717138414152853,PEBBLES_XS,group_residual_z
d2_to_d3,MICROCHIP_RECTANGLE__mid_centered,0.004714799722209488,MICROCHIP_RECTANGLE,mid_centered
d2_to_d3,TRANSLATOR_VOID_BLUE__mid_centered,0.0046286812064979975,TRANSLATOR_VOID_BLUE,mid_centered
d2_to_d3,ROBOT_LAUNDRY__mid_centered,0.004606230114772573,ROBOT_LAUNDRY,mid_centered
d2_to_d3,GALAXY_SOUNDS_DARK_MATTER__group_mid_rank,0.0043597501920125525,GALAXY_SOUNDS_DARK_MATTER,group_mid_rank
d2_to_d3,ROBOT_MOPPING__group_mid_rank,0.004309805269808199,ROBOT_MOPPING,group_mid_rank
d2_to_d3,TRANSLATOR_GRAPHITE_MIST__group_mid_rank,0.0042644434685773815,TRANSLATOR_GRAPHITE_MIST,group_mid_rank
d2_to_d3,PEBBLES_L__group_residual_z,0.004262682846814292,PEBBLES_L,group_residual_z
d2_to_d3,MICROCHIP_TRIANGLE__group_residual_z,0.004076214073085523,MICROCHIP_TRIANGLE,group_residual_z
d2_to_d3,PEBBLES_XL__group_mid_rank,0.004068903411269335,PEBBLES_XL,group_mid_rank
d2_to_d3,PEBBLES_M__mid_centered,0.004059525932665056,PEBBLES_M,mid_centered
d2_to_d3,SNACKPACK_PISTACHIO__group_mid_rank,0.003794761367408484,SNACKPACK_PISTACHIO,group_mid_rank
d2_to_d3,PANEL_2X4__group_residual_z,0.00376081734066208,PANEL_2X4,group_residual_z
d2_to_d3,SNACKPACK_VANILLA__mid_centered,0.0037520779805734258,SNACKPACK_VANILLA,mid_centered
d2_to_d3,UV_VISOR_MAGENTA__group_residual_z,0.0037187862754717157,UV_VISOR_MAGENTA,group_residual_z
d2_to_d3,TRANSLATOR_ASTRO_BLACK__group_residual_z,0.00366610687474026,TRANSLATOR_ASTRO_BLACK,group_residual_z
d2_to_d3,TRANSLATOR_VOID_BLUE__group_residual_z,0.003617891447149063,TRANSLATOR_VOID_BLUE,group_residual_z
d2_to_d3,UV_VISOR_AMBER__group_residual_z,0.0035620019089364964,UV_VISOR_AMBER,group_residual_z
d2_to_d3,PANEL_2X2__group_residual_z,0.00349956315162397,PANEL_2X2,group_residual_z
d2_to_d3,ROBOT_DISHES__group_residual_z,0.0034871979947275313,ROBOT_DISHES,group_residual_z
d2_to_d3,OXYGEN_SHAKE_MINT__mid_centered,0.003470022471185161,OXYGEN_SHAKE_MINT,mid_centered
d2_to_d3,ROBOT_LAUNDRY__group_mid_rank,0.0033867746631952274,ROBOT_LAUNDRY,group_mid_rank
d2_to_d3,SLEEP_POD_NYLON__mid_centered,0.003370182104423577,SLEEP_POD_NYLON,mid_centered
d2_to_d3,OXYGEN_SHAKE_CHOCOLATE__mid_centered,0.003269658225027869,OXYGEN_SHAKE_CHOCOLATE,mid_centered
d2_to_d3,UV_VISOR_RED__group_residual_z,0.0032364797342704634,UV_VISOR_RED,group_residual_z
d2_to_d3,OXYGEN_SHAKE_CHOCOLATE__group_residual_z,0.0032230944496724084,OXYGEN_SHAKE_CHOCOLATE,group_residual_z
d2_to_d3,PEBBLES_M__group_mid_rank,0.0031999109418066876,PEBBLES_M,group_mid_rank
d2_to_d3,SNACKPACK_CHOCOLATE__mid_centered,0.003110764968021583,SNACKPACK_CHOCOLATE,mid_centered
d2_to_d3,ROBOT_VACUUMING__mid_centered,0.0030593913602502067,ROBOT_VACUUMING,mid_centered
d2_to_d3,MICROCHIP_SQUARE__group_mid_rank,0.0030528619426288656,MICROCHIP_SQUARE,group_mid_rank
d2_to_d3,TRANSLATOR_GRAPHITE_MIST__group_residual_z,0.0029063318834602727,TRANSLATOR_GRAPHITE_MIST,group_residual_z
d2_to_d3,ROBOT_IRONING__group_residual_z,0.002873606287675483,ROBOT_IRONING,group_residual_z
d2_to_d3,PEBBLES_XL__spread,0.002795695123194848,PEBBLES_XL,spread
d2_to_d3,TRANSLATOR_VOID_BLUE__group_mid_rank,0.0027852898436582342,TRANSLATOR_VOID_BLUE,group_mid_rank
d2_to_d3,SNACKPACK_RASPBERRY__group_mid_rank,0.0027220910394634293,SNACKPACK_RASPBERRY,group_mid_rank
d2_to_d3,PANEL_2X2__group_mid_rank,0.0026575539410615347,PANEL_2X2,group_mid_rank
d2_to_d3,ROBOT_LAUNDRY__group_residual_z,0.0026537977700297464,ROBOT_LAUNDRY,group_residual_z
d2_to_d3,SNACKPACK_STRAWBERRY__mid_centered,0.0026327616628660524,SNACKPACK_STRAWBERRY,mid_centered
d2_to_d3,PANEL_1X4__group_mid_rank,0.0025311419527896824,PANEL_1X4,group_mid_rank
d2_to_d3,TRANSLATOR_GRAPHITE_MIST__mid_centered,0.002419720773812105,TRANSLATOR_GRAPHITE_MIST,mid_centered
d2_to_d3,SNACKPACK_VANILLA__group_mid_rank,0.0021547690474357922,SNACKPACK_VANILLA,group_mid_rank
d2_to_d3,OXYGEN_SHAKE_CHOCOLATE__group_mid_rank,0.0020750440155568707,OXYGEN_SHAKE_CHOCOLATE,group_mid_rank
d2_to_d3,MICROCHIP_RECTANGLE__group_mid_rank,0.0020029046356726046,MICROCHIP_RECTANGLE,group_mid_rank
d2_to_d3,SNACKPACK_CHOCOLATE__group_residual_z,0.00198765372539655,SNACKPACK_CHOCOLATE,group_residual_z
d2_to_d3,OXYGEN_SHAKE_MINT__group_residual_z,0.001987310217290852,OXYGEN_SHAKE_MINT,group_residual_z
d2_to_d3,MICROCHIP_TRIANGLE__group_mid_rank,0.0019758212681177598,MICROCHIP_TRIANGLE,group_mid_rank
d2_to_d3,GALAXY_SOUNDS_DARK_MATTER__mid_centered,0.0018458564710880042,GALAXY_SOUNDS_DARK_MATTER,mid_centered
d2_to_d3,ROBOT_IRONING__group_mid_rank,0.0017956224461817818,ROBOT_IRONING,group_mid_rank
d2_to_d3,UV_VISOR_MAGENTA__group_mid_rank,0.0017912617731308694,UV_VISOR_MAGENTA,group_mid_rank
d2_to_d3,MICROCHIP_OVAL__group_residual_z,0.0017551761591428163,MICROCHIP_OVAL,group_residual_z
d2_to_d3,OXYGEN_SHAKE_EVENING_BREATH__group_mid_rank,0.001611422411162959,OXYGEN_SHAKE_EVENING_BREATH,group_mid_rank
d2_to_d3,SLEEP_POD_SUEDE__group_mid_rank,0.0016054624835553524,SLEEP_POD_SUEDE,group_mid_rank
d2_to_d3,MICROCHIP_OVAL__group_mid_rank,0.0015897451459318352,MICROCHIP_OVAL,group_mid_rank
d2_to_d3,TRANSLATOR_ASTRO_BLACK__group_mid_rank,0.0015560069607051977,TRANSLATOR_ASTRO_BLACK,group_mid_rank
d2_to_d3,ROBOT_IRONING__spread,0.001551369197711196,ROBOT_IRONING,spread
d2_to_d3,PEBBLES_XS__group_mid_rank,0.0015273202034750608,PEBBLES_XS,group_mid_rank
d2_to_d3,PANEL_4X4__group_mid_rank,0.0013758295641250803,PANEL_4X4,group_mid_rank
d2_to_d3,PEBBLES_M__group_residual_z,0.0012385006880748348,PEBBLES_M,group_residual_z
d2_to_d3,SLEEP_POD_NYLON__group_mid_rank,0.001045081154374919,SLEEP_POD_NYLON,group_mid_rank
d2_to_d3,ROBOT_DISHES__group_mid_rank,0.0008585290642372753,ROBOT_DISHES,group_mid_rank
d2_to_d3,UV_VISOR_YELLOW__group_mid_rank,0.000798515918903976,UV_VISOR_YELLOW,group_mid_rank
d2_to_d3,OXYGEN_SHAKE_MINT__group_mid_rank,0.0007581202340014133,OXYGEN_SHAKE_MINT,group_mid_rank
d2_to_d3,MICROCHIP_CIRCLE__group_mid_rank,0.0007222193908380547,MICROCHIP_CIRCLE,group_mid_rank
d2_to_d3,MICROCHIP_RECTANGLE__ret50,0.0004294669269003303,MICROCHIP_RECTANGLE,ret50
d2_to_d3,UV_VISOR_ORANGE__group_mid_rank,0.0003740259940366193,UV_VISOR_ORANGE,group_mid_rank
d2_to_d3,PANEL_1X4__ret50,0.0003726840201753569,PANEL_1X4,ret50
d2_to_d3,SNACKPACK_CHOCOLATE__ret50,0.00035542370063998673,SNACKPACK_CHOCOLATE,ret50
d2_to_d3,UV_VISOR_AMBER__ret50,0.00034005617759384115,UV_VISOR_AMBER,ret50
d2_to_d3,SLEEP_POD_COTTON__ret50,0.0003220009271485669,SLEEP_POD_COTTON,ret50
d2_to_d3,OXYGEN_SHAKE_CHOCOLATE__ret50,0.00030657490193336116,OXYGEN_SHAKE_CHOCOLATE,ret50
d2_to_d3,TRANSLATOR_ASTRO_BLACK__ret50,0.00030610745704593594,TRANSLATOR_ASTRO_BLACK,ret50
d2_to_d3,PEBBLES_XL__ret50,0.00030313205047139547,PEBBLES_XL,ret50
d2_to_d3,ROBOT_MOPPING__ret50,0.0003021236501212008,ROBOT_MOPPING,ret50
d2_to_d3,SNACKPACK_PISTACHIO__ret50,0.00027201661400330955,SNACKPACK_PISTACHIO,ret50
d2_to_d3,ROBOT_VACUUMING__ret50,0.0002513266082718102,ROBOT_VACUUMING,ret50
d2_to_d3,OXYGEN_SHAKE_GARLIC__ret50,0.0002504944856557893,OXYGEN_SHAKE_GARLIC,ret50
d2_to_d3,MICROCHIP_SQUARE__ret50,0.00024744467872822606,MICROCHIP_SQUARE,ret50
d2_to_d3,PANEL_1X2__ret50,0.000247004923354336,PANEL_1X2,ret50
d2_to_d3,GALAXY_SOUNDS_SOLAR_FLAMES__ret50,0.00023388376133037095,GALAXY_SOUNDS_SOLAR_FLAMES,ret50
d2_to_d3,PANEL_1X2__group_mid_rank,0.0002306484841339116,PANEL_1X2,group_mid_rank
d2_to_d3,SLEEP_POD_NYLON__ret50,0.00022692709954162758,SLEEP_POD_NYLON,ret50
d2_to_d3,TRANSLATOR_SPACE_GRAY__ret50,0.00022642286444048642,TRANSLATOR_SPACE_GRAY,ret50
d2_to_d3,MICROCHIP_CIRCLE__ret50,0.00022325917720306793,MICROCHIP_CIRCLE,ret50
d2_to_d3,ROBOT_IRONING__ret50,0.00022198917207862223,ROBOT_IRONING,ret50
d2_to_d3,OXYGEN_SHAKE_EVENING_BREATH__spread,0.0002216721217897842,OXYGEN_SHAKE_EVENING_BREATH,spread
d2_to_d3,MICROCHIP_OVAL__ret50,0.0002201606399374927,MICROCHIP_OVAL,ret50
d2_to_d3,SLEEP_POD_POLYESTER__ret50,0.00021522687509248042,SLEEP_POD_POLYESTER,ret50
d2_to_d3,SLEEP_POD_SUEDE__ret50,0.0002101128496604454,SLEEP_POD_SUEDE,ret50
d2_to_d3,UV_VISOR_RED__ret50,0.00020491154698678917,UV_VISOR_RED,ret50
d2_to_d3,PEBBLES_L__ret50,0.00020275212037986067,PEBBLES_L,ret50
d2_to_d3,UV_VISOR_YELLOW__ret50,0.0002020378887525356,UV_VISOR_YELLOW,ret50
d2_to_d3,GALAXY_SOUNDS_SOLAR_WINDS__ret50,0.0001992944866844251,GALAXY_SOUNDS_SOLAR_WINDS,ret50
d2_to_d3,SLEEP_POD_LAMB_WOOL__ret50,0.0001971194804122529,SLEEP_POD_LAMB_WOOL,ret50
d2_to_d3,PEBBLES_M__ret50,0.00018886329305962447,PEBBLES_M,ret50
d2_to_d3,ROBOT_DISHES__ret50,0.0001881036454259425,ROBOT_DISHES,ret50
d2_to_d3,OXYGEN_SHAKE_EVENING_BREATH__ret50,0.00018693524995092964,OXYGEN_SHAKE_EVENING_BREATH,ret50
d2_to_d3,PANEL_2X4__ret50,0.00018580729237761292,PANEL_2X4,ret50
d2_to_d3,OXYGEN_SHAKE_MORNING_BREATH__ret50,0.00017866548163172322,OXYGEN_SHAKE_MORNING_BREATH,ret50
d2_to_d3,SNACKPACK_RASPBERRY__ret50,0.00017732489367325,SNACKPACK_RASPBERRY,ret50
d2_to_d3,PANEL_4X4__ret50,0.00017508694755302926,PANEL_4X4,ret50
d2_to_d3,SNACKPACK_VANILLA__ret50,0.00017444424987948912,SNACKPACK_VANILLA,ret50
d2_to_d3,PANEL_2X2__ret50,0.0001720342906007276,PANEL_2X2,ret50
d2_to_d3,MICROCHIP_TRIANGLE__ret50,0.00016730664920406593,MICROCHIP_TRIANGLE,ret50
d2_to_d3,UV_VISOR_MAGENTA__ret50,0.0001667078488388581,UV_VISOR_MAGENTA,ret50
d2_to_d3,TRANSLATOR_GRAPHITE_MIST__ret50,0.00016344260069890145,TRANSLATOR_GRAPHITE_MIST,ret50
d2_to_d3,UV_VISOR_ORANGE__ret50,0.00015881814192352024,UV_VISOR_ORANGE,ret50
d2_to_d3,TRANSLATOR_ECLIPSE_CHARCOAL__ret50,0.00015680194860525823,TRANSLATOR_ECLIPSE_CHARCOAL,ret50
d2_to_d3,PANEL_2X4__group_mid_rank,0.00015416801767238406,PANEL_2X4,group_mid_rank
d2_to_d3,PEBBLES_XS__ret50,0.00015009960173219201,PEBBLES_XS,ret50
d2_to_d3,GALAXY_SOUNDS_BLACK_HOLES__ret50,0.000125174576024082,GALAXY_SOUNDS_BLACK_HOLES,ret50
d2_to_d3,GALAXY_SOUNDS_DARK_MATTER__ret50,0.0001211926176901918,GALAXY_SOUNDS_DARK_MATTER,ret50
d2_to_d3,GALAXY_SOUNDS_PLANETARY_RINGS__ret50,0.00011780377460587163,GALAXY_SOUNDS_PLANETARY_RINGS,ret50
d2_to_d3,OXYGEN_SHAKE_MINT__ret50,0.00010229108531079402,OXYGEN_SHAKE_MINT,ret50
d2_to_d3,TRANSLATOR_VOID_BLUE__ret50,9.512479301187771e-05,TRANSLATOR_VOID_BLUE,ret50
d2_to_d3,ROBOT_LAUNDRY__ret50,9.055118051841782e-05,ROBOT_LAUNDRY,ret50
d2_to_d3,PEBBLES_S__ret50,8.233323464650486e-05,PEBBLES_S,ret50
d2_to_d3,SNACKPACK_STRAWBERRY__ret50,6.22833200031624e-05,SNACKPACK_STRAWBERRY,ret50
d2_to_d3,UV_VISOR_AMBER__group_mid_rank,3.8904463872216686e-05,UV_VISOR_AMBER,group_mid_rank
d2_to_d3,PEBBLES_M__ret10,2.691033065868934e-05,PEBBLES_M,ret10
d2_to_d3,PANEL_1X2__ret10,1.3067483207236133e-05,PANEL_1X2,ret10
d2_to_d3,GALAXY_SOUNDS_SOLAR_WINDS__ret10,9.690487790882468e-06,GALAXY_SOUNDS_SOLAR_WINDS,ret10
d2_to_d3,TRANSLATOR_ECLIPSE_CHARCOAL__ret10,8.082855917800243e-06,TRANSLATOR_ECLIPSE_CHARCOAL,ret10
d2_to_d3,UV_VISOR_AMBER__ret10,7.238463833508717e-06,UV_VISOR_AMBER,ret10
d2_to_d3,SNACKPACK_STRAWBERRY__ret10,7.0007640152427406e-06,SNACKPACK_STRAWBERRY,ret10
d2_to_d3,GALAXY_SOUNDS_DARK_MATTER__ret10,6.863233427339514e-06,GALAXY_SOUNDS_DARK_MATTER,ret10
d2_to_d3,ROBOT_LAUNDRY__ret10,6.520748196262998e-06,ROBOT_LAUNDRY,ret10
d2_to_d3,PANEL_2X2__ret10,5.702570014746596e-06,PANEL_2X2,ret10
d2_to_d3,MICROCHIP_SQUARE__ret10,5.015145477315449e-06,MICROCHIP_SQUARE,ret10
d2_to_d3,UV_VISOR_ORANGE__ret10,4.1018258047767185e-06,UV_VISOR_ORANGE,ret10
