split,product,group,side,horizon,corr,top5_count,top5_edge,top5_win,top5_pred,all_edge,rank_score
d3_to_d4,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN,short,1000,0.2839226247681775,41,22.439023971557617,0.4634146341463415,56.62415313720703,-14.664259910583496,10.39857208438036
d3_to_d4,GALAXY_SOUNDS_DARK_MATTER,GALAXY,long,200,0.229836731809307,41,19.780487060546875,0.5121951219512195,72.34929656982422,-27.610107421875,10.131468982231327
d3_to_d4,TRANSLATOR_VOID_BLUE,TRANSLATOR,long,50,0.07262684742433578,41,17.292682647705078,0.5853658536585366,-6.621665954589844,-7.014440536499023,10.122545940120045
d3_to_d4,ROBOT_VACUUMING,ROBOT,long,200,0.2294708070001122,41,19.731706619262695,0.5121951219512195,-8.209176063537598,-13.359807014465332,10.106483878158942
d3_to_d4,UV_VISOR_RED,UV,long,200,0.33529655996571395,41,15.07317066192627,0.6585365853658537,-4.413447380065918,-3.025270700454712,9.92623433834169
d3_to_d4,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN,long,50,0.058042603805947536,41,19.365854263305664,0.5121951219512195,8.396116256713867,-10.389891624450684,9.919096086083389
d3_to_d4,ROBOT_LAUNDRY,ROBOT,short,50,0.07149767131519587,41,16.14634132385254,0.6097560975609756,13.17701530456543,-5.387485027313232,9.84533007551984
d3_to_d4,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,short,500,0.07510773709762404,41,25.19512176513672,0.3902439024390244,197.1864471435547,-109.42118072509766,9.832242640053353
d3_to_d4,PEBBLES_XS,PEBBLES,short,1000,0.24346749107748475,41,65.34146118164062,0.14634146341463414,569.5719604492188,58.21299743652344,9.562165050971798
d3_to_d4,SNACKPACK_RASPBERRY,SNACKPACK,short,100,0.102903113847041,41,18.609756469726562,0.5121951219512195,12.72221565246582,-18.97834014892578,9.531826484494093
d3_to_d4,PEBBLES_L,PEBBLES,short,100,-0.014412065971903617,41,13.804878234863281,0.6829268292682927,13.116044044494629,3.3080625534057617,9.427721721370046
d3_to_d4,MICROCHIP_TRIANGLE,MICROCHIP,short,200,0.14612503767457596,41,18.170732498168945,0.5121951219512195,44.43997573852539,13.376654624938965,9.30696054784263
d3_to_d4,PEBBLES_S,PEBBLES,long,50,0.1204281527399486,41,15.707317352294922,0.5853658536585366,9.53260612487793,-14.67870044708252,9.19452723061166
d3_to_d4,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,long,100,0.0746255986094353,41,16.926828384399414,0.5365853658536586,35.41266632080078,-17.966304779052734,9.082688401385052
d3_to_d4,SNACKPACK_STRAWBERRY,SNACKPACK,short,100,0.139225355103993,41,15.390243530273438,0.5853658536585366,4.209133625030518,-18.070999145507812,9.00892304211128
d3_to_d4,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY,long,200,0.08938911233824397,41,17.85365867614746,0.4878048780487805,17.18659210205078,-11.574007034301758,8.709101793242663
d3_to_d4,UV_VISOR_AMBER,UV,long,50,0.09270571822657944,41,14.756097793579102,0.5853658536585366,-9.926522254943848,-10.160048484802246,8.637715781607278
d3_to_d4,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY,long,500,0.12391177010029349,41,26.90243911743164,0.3170731707317073,38.47670364379883,-8.081829071044922,8.530041671380765
d3_to_d4,TRANSLATOR_SPACE_GRAY,TRANSLATOR,short,50,0.12877359384237896,41,15.609756469726562,0.5365853658536586,-22.385482788085938,0.521058976650238,8.37596688619474
d3_to_d4,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,short,100,0.05533119238019528,41,15.609756469726562,0.5365853658536586,-17.566572189331055,-9.512635231018066,8.37596688619474
d3_to_d4,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY,short,100,0.04902771195910044,41,14.0,0.5853658536585366,19.09343910217285,-14.401925086975098,8.195121951219512
d3_to_d4,SLEEP_POD_SUEDE,SLEEP,long,200,0.14311081681210355,41,14.390243530273438,0.5609756097560976,105.08837890625,-15.388688087463379,8.07257563893388
d3_to_d4,PANEL_4X4,PANEL,short,50,-0.018308997505089093,41,11.536585807800293,0.6829268292682927,-9.768749237060547,-3.1299638748168945,7.87864396630264
d3_to_d4,PEBBLES_XS,PEBBLES,short,100,0.08705645613905418,41,15.07317066192627,0.5121951219512195,71.5162353515625,-2.046931505203247,7.72040448537687
d3_to_d4,MICROCHIP_CIRCLE,MICROCHIP,short,1000,0.254793627916905,41,15.682927131652832,0.4878048780487805,360.49896240234375,-198.54632568359375,7.65020835690382
d3_to_d4,GALAXY_SOUNDS_DARK_MATTER,GALAXY,short,50,0.13895450558834688,41,15.02439022064209,0.4878048780487805,-16.107566833496094,-9.636582374572754,7.328970839337605
d3_to_d4,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,long,50,0.07335963801926683,41,13.560976028442383,0.5365853658536586,-18.567428588867188,-8.339349746704102,7.27662128355445
d3_to_d4,SLEEP_POD_SUEDE,SLEEP,short,200,0.1434843682104515,41,11.853658676147461,0.6097560975609756,-41.887123107910156,-4.996389865875244,7.227840656187476
d3_to_d4,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,short,500,0.06367714945125517,41,12.87804889678955,0.5609756097560976,138.22402954101562,-8.001203536987305,7.224271332345358
d3_to_d4,TRANSLATOR_ASTRO_BLACK,TRANSLATOR,long,50,0.12226599471182056,41,11.756097793579102,0.6097560975609756,1.8735288381576538,-9.557160377502441,7.168352313157989
d3_to_d4,SNACKPACK_VANILLA,SNACKPACK,short,200,0.198920452500757,41,12.0,0.5853658536585366,19.24118423461914,-23.812274932861328,7.024390243902438
d3_to_d4,SNACKPACK_RASPBERRY,SNACKPACK,long,500,0.2600029288982543,41,11.97560977935791,0.5853658536585366,7.113125801086426,-8.200963020324707,7.010113041575361
d3_to_d4,MICROCHIP_OVAL,MICROCHIP,long,500,0.4582852349870714,41,12.487804412841797,0.5609756097560976,-22.603702545166016,-98.46089172363281,7.0053536950088136
d3_to_d4,SLEEP_POD_LAMB_WOOL,SLEEP,long,100,0.11689530630753865,41,13.414633750915527,0.5121951219512195,26.560556411743164,-8.454874038696289,6.870909969981124
d3_to_d4,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,short,100,0.12104534007192654,41,12.585366249084473,0.5365853658536586,14.80582332611084,-10.494585037231445,6.753123353167278
d3_to_d4,GALAXY_SOUNDS_DARK_MATTER,GALAXY,short,100,0.17182955704811087,41,13.804878234863281,0.4878048780487805,-18.867807388305664,-6.695547580718994,6.734086943835747
d3_to_d4,ROBOT_LAUNDRY,ROBOT,long,50,0.10888266364404436,41,12.365853309631348,0.5365853658536586,-4.927124977111816,-7.780986785888672,6.635335922241211
d3_to_d4,SNACKPACK_RASPBERRY,SNACKPACK,short,1000,0.4273111226429779,41,15.02439022064209,0.43902439024390244,137.45950317382812,-30.060169219970703,6.596073755403844
d3_to_d4,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,long,500,0.10885321223243406,41,11.09756088256836,0.5853658536585366,226.5604705810547,-71.6341781616211,6.49613319955221
d3_to_d4,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,long,200,0.07646190694790894,41,11.02439022064209,0.5853658536585366,116.15126037597656,-34.616127014160156,6.453301592570979
d3_to_d4,SNACKPACK_PISTACHIO,SNACKPACK,short,500,0.028945616534365292,41,12.02439022064209,0.5365853658536586,58.833900451660156,-0.7123947143554688,6.45211182571039
d3_to_d4,PANEL_2X4,PANEL,short,50,0.10294776350793135,41,10.390243530273438,0.6097560975609756,1.37028968334198,-14.818291664123535,6.335514347727706
d3_to_d4,UV_VISOR_MAGENTA,UV,short,50,0.09077888800867498,41,13.146341323852539,0.4634146341463415,-3.7981367111206055,-14.833934783935547,6.092206954956055
d3_to_d4,ROBOT_DISHES,ROBOT,short,200,0.2371556104827355,41,20.292682647705078,0.2926829268292683,45.60203170776367,-30.335739135742188,5.939321750547827
d3_to_d4,SNACKPACK_CHOCOLATE,SNACKPACK,short,100,0.16954032800397956,41,9.292682647705078,0.6097560975609756,1.9551411867141724,-13.667869567871094,5.666269907137242
d3_to_d4,SNACKPACK_STRAWBERRY,SNACKPACK,long,1000,0.46463617810587493,41,25.463415145874023,0.21951219512195122,37.24341583251953,-6.670276641845703,5.589530153972347
d3_to_d4,OXYGEN_SHAKE_CHOCOLATE,OXYGEN,long,50,-0.017840602136292346,41,10.390243530273438,0.5365853658536586,-12.29873275756836,-6.099879741668701,5.575252626000381
d3_to_d4,PANEL_2X4,PANEL,long,100,0.18166295905333749,41,10.390243530273438,0.5365853658536586,9.48168659210205,-0.7665463089942932,5.575252626000381
d3_to_d4,PANEL_1X2,PANEL,short,50,0.0871513103589671,41,9.707317352294922,0.5365853658536586,-0.5969282388687134,-15.373044967651367,5.208804432938739
d3_to_d4,MICROCHIP_TRIANGLE,MICROCHIP,short,100,0.1280068966131158,41,11.195121765136719,0.43902439024390244,18.174161911010742,2.3586041927337646,4.914931506645389
d3_to_d4,PANEL_1X2,PANEL,long,100,0.10677701959435416,41,9.95121955871582,0.4878048780487805,6.8796610832214355,-4.421179294586182,4.85425344327601
d3_to_d4,ROBOT_VACUUMING,ROBOT,long,100,0.17054409781913923,41,10.92682933807373,0.43902439024390244,-6.777363300323486,-9.933815002441406,4.797144587447003
d3_to_d4,PEBBLES_XS,PEBBLES,short,50,0.07345347055659074,41,8.07317066192627,0.5853658536585366,38.15847396850586,-4.613718509674072,4.7257584362495235
d3_to_d4,MICROCHIP_SQUARE,MICROCHIP,short,10,0.07438772186413428,41,7.853658676147461,0.5609756097560976,-16.661474227905273,-8.955475807189941,4.4057109646680885
d3_to_d4,SLEEP_POD_NYLON,SLEEP,short,500,0.19437242585395637,41,10.585366249084473,0.4146341463414634,18.21642303466797,-57.722023010253906,4.389054298400879
d3_to_d4,TRANSLATOR_VOID_BLUE,TRANSLATOR,long,100,0.14416586851026483,41,7.121951103210449,0.5853658536585366,-3.4648823738098145,-3.257521152496338,4.168946987245141
d3_to_d4,PEBBLES_XL,PEBBLES,short,10,0.08279990960697046,41,7.756097793579102,0.5365853658536586,4.476315975189209,-20.258724212646484,4.1618085721643965
d3_to_d4,PEBBLES_XL,PEBBLES,long,10,0.09640975997811872,41,7.365853786468506,0.5609756097560976,-13.332540512084961,-16.429603576660156,4.13206431923843
d3_to_d4,SNACKPACK_RASPBERRY,SNACKPACK,short,50,0.09013833279060059,41,8.04878044128418,0.5121951219512195,-2.3229870796203613,-17.9410343170166,4.122546079682141
d3_to_d4,SLEEP_POD_COTTON,SLEEP,long,100,-0.02692608839864682,41,8.414633750915527,0.4878048780487805,48.51776123046875,-18.202165603637695,4.104699390690501
d3_to_d4,SNACKPACK_RASPBERRY,SNACKPACK,long,100,0.11151556338803473,41,6.4146342277526855,0.5853658536585366,-5.130239963531494,-14.219013214111328,3.754907840635718
d3_to_d4,UV_VISOR_RED,UV,short,50,0.1453350253656008,41,6.4146342277526855,0.5609756097560976,-0.6809723973274231,-17.916967391967773,3.598453347275897
d3_to_d4,SNACKPACK_STRAWBERRY,SNACKPACK,long,100,0.15281751353433445,41,8.609756469726562,0.4146341463414634,-7.07373046875,-18.131166458129883,3.569899024032965
d3_to_d4,TRANSLATOR_VOID_BLUE,TRANSLATOR,short,50,0.06545821267670972,41,6.341463565826416,0.5365853658536586,7.172229290008545,-12.471720695495605,3.402736547516614
d3_to_d4,SLEEP_POD_POLYESTER,SLEEP,short,50,0.05447177522083605,41,6.97560977935791,0.4878048780487805,-18.70684242248535,-6.433213233947754,3.4027364777355658
d3_to_d4,OXYGEN_SHAKE_MINT,OXYGEN,short,200,-0.07070303643250471,41,9.90243911743164,0.34146341463414637,77.50752258300781,-19.206979751586914,3.3813206742449506
d3_to_d4,PEBBLES_L,PEBBLES,short,50,0.007642682710388704,41,6.463414669036865,0.5121951219512195,-0.6552718281745911,-4.154031276702881,3.3105294646286385
d3_to_d4,TRANSLATOR_SPACE_GRAY,TRANSLATOR,short,10,0.04534421647472838,41,5.219511985778809,0.6341463414634146,-8.845258712768555,-5.861612319946289,3.3099344300060736
d3_to_d4,ROBOT_IRONING,ROBOT,long,500,-0.056085520049594474,41,7.292683124542236,0.43902439024390244,-59.265594482421875,-7.570396900177002,3.2016657619941524
d3_to_d4,MICROCHIP_CIRCLE,MICROCHIP,short,50,0.06444274894324378,41,5.02439022064209,0.6341463414634146,21.61495018005371,-18.212995529174805,3.18619867650474
d3_to_d4,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,short,1000,0.21863035302515085,41,21.439023971557617,0.14634146341463414,309.59576416015625,-205.71359252929688,3.1374181421791634
d3_to_d4,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,short,100,0.10205765910605705,41,6.170731544494629,0.4878048780487805,27.946876525878906,-9.03369426727295,3.010112948533965
d3_to_d4,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,long,10,0.09421383871318399,41,5.292683124542236,0.5609756097560976,-6.300967216491699,-9.070999145507812,2.969066143035889
d3_to_d4,SNACKPACK_STRAWBERRY,SNACKPACK,long,200,0.17601365243474468,41,6.97560977935791,0.4146341463414634,-3.5036838054656982,-17.624547958374023,2.8923260060752307
d3_to_d4,SLEEP_POD_SUEDE,SLEEP,long,100,0.12604214730424523,41,5.243902206420898,0.4878048780487805,48.38007736206055,-12.919374465942383,2.5580010763028773
d3_to_d4,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY,long,1000,0.20058615359851636,41,14.780488014221191,0.17073170731707318,84.6906509399414,-6.2743682861328125,2.523497953647521
d3_to_d4,PANEL_4X4,PANEL,long,200,0.02390186394848695,41,7.707316875457764,0.3170731707317073,45.99501037597656,-34.122745513916016,2.4437833995353886
d3_to_d4,SNACKPACK_STRAWBERRY,SNACKPACK,long,50,0.12985913485050601,41,5.4146342277526855,0.43902439024390244,-13.605940818786621,-18.174488067626953,2.3771564902328866
d3_to_d4,SNACKPACK_PISTACHIO,SNACKPACK,short,100,0.03779143792667883,41,4.219511985778809,0.5365853658536586,5.745904922485352,-12.027677536010742,2.2641283826130194
d3_to_d4,TRANSLATOR_VOID_BLUE,TRANSLATOR,short,10,0.08177711203864951,41,3.9024391174316406,0.5609756097560976,-6.332605361938477,-11.187726020812988,2.189173163437262
d3_to_d4,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,long,100,0.06542593013162529,41,3.7073171138763428,0.5853658536585366,62.62537384033203,-21.95667839050293,2.1701368471471274
d3_to_d4,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,short,50,0.029217823093217538,41,4.341463565826416,0.4878048780487805,-25.746322631835938,-2.6089048385620117,2.1177871052811783
d3_to_d4,SLEEP_POD_NYLON,SLEEP,short,50,0.05722117042755034,41,3.4390244483947754,0.6097560975609756,-8.856858253479004,-14.991576194763184,2.096966127069985
d3_to_d4,ROBOT_IRONING,ROBOT,short,100,-0.007273241079334939,41,3.2682926654815674,0.6097560975609756,45.84684371948242,-7.492177963256836,1.9928613813911995
d3_to_d4,TRANSLATOR_VOID_BLUE,TRANSLATOR,long,10,0.07008283779616431,41,3.804877996444702,0.5121951219512195,-7.4922661781311035,-8.416365623474121,1.948839949398506
d3_to_d4,MICROCHIP_OVAL,MICROCHIP,long,50,0.1462537271167248,41,3.97560977935791,0.4634146341463415,-6.703930377960205,-15.531888961791992,1.8423557514097633
d3_to_d4,MICROCHIP_RECTANGLE,MICROCHIP,short,1000,0.29264685921499434,41,7.902439117431641,0.21951219512195122,486.416259765625,-74.51142883300781,1.7346817574849942
d3_to_d4,PANEL_1X4,PANEL,long,50,0.004691764416817935,41,2.804877996444702,0.5853658536585366,-18.177764892578125,-4.518652439117432,1.6418798027968988
d3_to_d4,SNACKPACK_RASPBERRY,SNACKPACK,short,200,0.12643986852223066,41,3.878048896789551,0.4146341463414634,36.18556594848633,-20.81829071044922,1.6079714937907892
d3_to_d4,PANEL_1X4,PANEL,long,10,0.06755287100089159,41,2.9024391174316406,0.5121951219512195,-10.391511917114258,-6.439229965209961,1.486615157708889
d3_to_d4,SNACKPACK_VANILLA,SNACKPACK,long,100,0.16037785382796504,41,2.7073171138763428,0.5365853658536586,-1.5438429117202759,-13.279181480407715,1.4527067440312085
d3_to_d4,OXYGEN_SHAKE_MINT,OXYGEN,long,100,-0.05366268565815711,41,3.0731706619262695,0.4634146341463415,2.6446123123168945,-6.864019393920898,1.4241522579658323
d3_to_d4,ROBOT_DISHES,ROBOT,long,10,0.11359874606208123,41,8.0,0.17073170731707318,-3.324220895767212,-7.267148017883301,1.3658536585365855
d3_to_d4,PEBBLES_M,PEBBLES,short,10,0.09739121010472433,41,2.4146342277526855,0.5609756097560976,-13.472602844238281,-14.061371803283691,1.3545509082515066
d3_to_d4,SNACKPACK_CHOCOLATE,SNACKPACK,long,100,0.15372888734026474,41,2.512195110321045,0.43902439024390244,-7.874875068664551,-18.30926513671875,1.10291492648241
d3_to_d4,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY,short,50,-0.0045741228882051985,41,1.9512195587158203,0.5365853658536586,-8.481376647949219,-4.71480131149292,1.0469958607743426
d3_to_d4,PANEL_1X2,PANEL,short,200,0.11143300429223803,41,2.121951103210449,0.4634146341463415,23.636898040771484,-28.566787719726562,0.983343194170696
d3_to_d4,MICROCHIP_TRIANGLE,MICROCHIP,short,10,0.09018650311479219,41,1.7804877758026123,0.4878048780487805,-5.945336818695068,-7.223826885223389,0.8685306223427377
d3_to_d4,UV_VISOR_YELLOW,UV,short,10,0.07471796732674485,41,1.2439024448394775,0.5609756097560976,-10.627117156982422,-10.682310104370117,0.6977989324709265
d3_to_d4,SLEEP_POD_NYLON,SLEEP,long,10,0.039929783888163366,41,1.3414634466171265,0.4878048780487805,-3.0455827713012695,-7.685920715332031,0.6543724129839641
d3_to_d4,OXYGEN_SHAKE_CHOCOLATE,OXYGEN,short,10,0.08639543314839576,41,1.487804889678955,0.4146341463414634,-7.770900726318359,-14.037304878234863,0.6168947103546887
d3_to_d4,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,long,1000,0.046170711888370235,41,1.097561001777649,0.4634146341463415,29.335819244384766,-26.1275577545166,0.5086258300920813
d3_to_d4,ROBOT_MOPPING,ROBOT,long,100,0.08249064911137338,41,0.9756097793579102,0.4878048780487805,71.66938018798828,-12.718411445617676,0.475907209442883
d3_to_d4,SNACKPACK_PISTACHIO,SNACKPACK,long,100,0.06483247238396582,41,1.1951220035552979,0.3902439024390244,-9.941975593566895,-18.921781539916992,0.46638907455816503
d3_to_d4,PANEL_2X4,PANEL,long,50,0.11552027284533548,41,0.7804877758026123,0.5121951219512195,-4.771574020385742,-5.665463447570801,0.3997620315086551
d3_to_d4,PANEL_1X2,PANEL,short,10,0.0672975778145179,41,0.707317054271698,0.5609756097560976,-6.981459617614746,-12.453670501708984,0.39678761581095257
d3_to_d4,MICROCHIP_CIRCLE,MICROCHIP,long,100,0.10695843433322276,41,0.6585366129875183,0.5853658536585366,-1.386094093322754,9.909747123718262,0.38548484662683996
d3_to_d4,OXYGEN_SHAKE_GARLIC,OXYGEN,long,50,0.13043612359702048,41,0.5853658318519592,0.5365853658536586,-14.261727333068848,-6.403128623962402,0.31409873904251473
d3_to_d4,MICROCHIP_RECTANGLE,MICROCHIP,long,100,0.09933691405108874,41,0.5121951103210449,0.5121951219512195,-8.646608352661133,3.191335678100586,0.26234383699370595
d3_to_d4,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,long,10,0.013485686749855454,41,0.0,0.4634146341463415,0.6377460360527039,-10.700361251831055,0.0
d3_to_d4,UV_VISOR_ORANGE,UV,long,1000,-0.08721763432885982,41,0.0,0.0,282.3441162109375,-88.55113983154297,0.0
d3_to_d4,PANEL_2X2,PANEL,short,1000,0.09426751340299647,41,-1.8048779964447021,0.0,208.95877075195312,-24.031288146972656,-0.018048779964447023
d3_to_d4,UV_VISOR_AMBER,UV,short,1000,0.3078541068540043,41,-13.92682933807373,0.0,194.77903747558594,-13.879663467407227,-0.13926829338073732
d3_to_d4,MICROCHIP_OVAL,MICROCHIP,long,10,0.03542383238794401,41,-0.3414634168148041,0.43902439024390244,-5.624753475189209,-7.446450233459473,-0.14991076835771885
d3_to_d4,OXYGEN_SHAKE_MINT,OXYGEN,long,200,-0.05146570828152973,41,-0.3658536672592163,0.43902439024390244,17.272993087768555,-4.223826885223389,-0.160618683186973
d3_to_d4,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY,short,50,0.04129295724792284,41,-0.31707316637039185,0.5609756097560976,4.334285259246826,-13.394704818725586,-0.17787031284192714
d3_to_d4,PANEL_2X2,PANEL,long,100,-0.028047471675709573,41,-0.3414634168148041,0.5365853658536586,-5.929810047149658,-5.703970909118652,-0.18322427243721195
d3_to_d4,PANEL_1X4,PANEL,short,100,0.02093868849050976,41,-0.5609756112098694,0.4878048780487805,76.0164566040039,-12.64500617980957,-0.2736466396145704
d3_to_d4,ROBOT_IRONING,ROBOT,long,50,-0.012523410694237134,41,-0.5121951103210449,0.5609756097560976,-13.561666488647461,-5.33935022354126,-0.28732896432643984
d3_to_d4,UV_VISOR_AMBER,UV,long,10,0.1030598798780724,41,-0.707317054271698,0.5121951219512195,-8.689508438110352,-9.087845802307129,-0.3622843448708697
d3_to_d4,TRANSLATOR_ASTRO_BLACK,TRANSLATOR,long,10,0.057806251325949104,41,-0.7804877758026123,0.5121951219512195,-4.291422367095947,-8.241877555847168,-0.3997620315086551
d3_to_d4,PANEL_1X2,PANEL,long,50,0.07038279325006654,41,-1.0487804412841797,0.4878048780487805,-4.3887505531311035,-8.217809677124023,-0.5116002152605754
d3_to_d4,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,long,50,0.02815252862537654,41,-1.3414634466171265,0.4878048780487805,29.99177360534668,-15.667869567871094,-0.6543724129839641
d3_to_d4,SLEEP_POD_LAMB_WOOL,SLEEP,short,10,0.05426021618332437,41,-1.414634108543396,0.4634146341463415,-6.2100043296813965,-8.845968246459961,-0.6555621478615737
d3_to_d4,PANEL_2X2,PANEL,short,500,0.03573444143828891,41,-27.731706619262695,0.024390243902439025,121.34417724609375,-15.818291664123535,-0.6763830882747
d3_to_d4,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN,short,50,0.06038461880789484,41,-1.5609755516052246,0.4634146341463415,-3.943728446960449,-12.996390342712402,-0.7233789141585187
d3_to_d4,SLEEP_POD_COTTON,SLEEP,long,1000,-0.07394987118209478,41,-75.43902587890625,0.0,402.6065979003906,-115.58604431152344,-0.7543902587890625
d3_to_d4,ROBOT_IRONING,ROBOT,long,10,-0.007966933828559097,41,-1.7560975551605225,0.4634146341463415,-6.90076208114624,-5.021660804748535,-0.8138013060499982
d3_to_d4,UV_VISOR_AMBER,UV,short,500,0.1978287221953663,41,-39.29268264770508,0.024390243902439025,109.62075805664062,-6.451263427734375,-0.9583581133586605
d3_to_d4,UV_VISOR_ORANGE,UV,long,500,-0.11612451275474596,41,-97.82926940917969,0.0,145.25625610351562,-49.610107421875,-0.9782926940917969
d3_to_d4,PEBBLES_XS,PEBBLES,short,10,0.03619459467185978,41,-2.0731706619262695,0.5121951219512195,3.4427647590637207,-7.859205722808838,-1.061867900011016
d3_to_d4,MICROCHIP_TRIANGLE,MICROCHIP,long,10,0.08688090134837854,41,-2.2926828861236572,0.4634146341463415,-4.160031795501709,-8.338147163391113,-1.0624628008865729
d3_to_d4,UV_VISOR_ORANGE,UV,long,200,-0.11670580726585417,41,-108.9756088256836,0.0,67.23458862304688,-29.128761291503906,-1.089756088256836
d3_to_d4,MICROCHIP_TRIANGLE,MICROCHIP,short,50,0.08131480291503672,41,-2.7317073345184326,0.4146341463414634,6.240986347198486,-1.6438026428222656,-1.1326591387027647
d3_to_d4,SNACKPACK_CHOCOLATE,SNACKPACK,short,50,0.12187357873115097,41,-2.5853657722473145,0.4878048780487805,-7.991013050079346,-15.0,-1.2611540352425923
d3_to_d4,ROBOT_IRONING,ROBOT,long,1000,-0.02019664184300035,41,-2.487804889678955,0.5121951219512195,-102.51580047607422,-18.36823081970215,-1.2742415288599527
d3_to_d4,PANEL_2X2,PANEL,long,10,0.014683538439171097,41,-3.0975608825683594,0.4146341463414634,-7.704565048217773,-8.135980606079102,-1.2843545122844415
d3_to_d4,SNACKPACK_PISTACHIO,SNACKPACK,long,500,0.06794334226970926,41,-4.95121955871582,0.2682926829268293,-23.12459373474121,-28.94584846496582,-1.3283759791676593
d3_to_d4,PANEL_2X4,PANEL,short,10,0.05515861056734166,41,-3.5853657722473145,0.3902439024390244,-8.419254302978516,-11.102286338806152,-1.3991671306330984
d3_to_d4,SNACKPACK_STRAWBERRY,SNACKPACK,short,50,0.10514467515123452,41,-2.5365853309631348,0.5853658536585366,-7.720810413360596,-18.19013214111328,-1.4848304376369568
d3_to_d4,ROBOT_DISHES,ROBOT,short,10,0.08405084266129649,41,-12.195121765136719,0.12195121951219512,-3.333794593811035,-8.330926895141602,-1.4872099713581364
d3_to_d4,MICROCHIP_RECTANGLE,MICROCHIP,short,10,0.005720255037890888,41,-2.9512195587158203,0.5121951219512195,3.7643697261810303,-8.393502235412598,-1.5116002617812738
d3_to_d4,SLEEP_POD_POLYESTER,SLEEP,short,10,0.035391621838042855,41,-3.317073106765747,0.4634146341463415,-12.415183067321777,-10.788207054138184,-1.537180220208517
d3_to_d4,ROBOT_DISHES,ROBOT,short,100,0.20919827497919924,41,-6.317073345184326,0.24390243902439024,18.36446189880371,-18.736461639404297,-1.540749596386421
d3_to_d4,SNACKPACK_VANILLA,SNACKPACK,short,50,0.07709169989703893,41,-3.3658535480499268,0.4634146341463415,-7.571300029754639,-18.706377029418945,-1.5597857905597223
d3_to_d4,SNACKPACK_VANILLA,SNACKPACK,short,1000,0.31800582249445475,41,-3.9268293380737305,0.4146341463414634,70.41272735595703,-39.31648635864258,-1.628197530420815
d3_to_d4,ROBOT_IRONING,ROBOT,short,10,0.013667253111268658,41,-3.7317073345184326,0.43902439024390244,2.4359779357910156,-6.736462116241455,-1.6383105371056534
d3_to_d4,SLEEP_POD_POLYESTER,SLEEP,long,500,0.1268091480879685,41,-6.902439117431641,0.24390243902439024,151.88180541992188,-53.41877365112305,-1.6835217359589367
d3_to_d4,SNACKPACK_PISTACHIO,SNACKPACK,short,200,-0.03369032399662284,41,-3.2195122241973877,0.5365853658536586,20.969635009765625,-8.700361251831055,-1.7275431446912812
d3_to_d4,MICROCHIP_OVAL,MICROCHIP,short,10,0.043980091822925525,41,-4.170731544494629,0.4146341463414634,0.9273539185523987,-4.380264759063721,-1.7293277135709435
d3_to_d4,SNACKPACK_RASPBERRY,SNACKPACK,long,50,0.09853267267510207,41,-3.4390244483947754,0.5121951219512195,-8.175628662109375,-15.374247550964355,-1.7614515467387875
d3_to_d4,SNACKPACK_RASPBERRY,SNACKPACK,short,10,0.1176589043320093,41,-4.560975551605225,0.3902439024390244,-10.763233184814453,-16.719614028930664,-1.7798928981874047
d3_to_d4,ROBOT_IRONING,ROBOT,short,50,-0.03424190374489672,41,-3.487804889678955,0.5121951219512195,25.465606689453125,-6.353790760040283,-1.7864366508111722
d3_to_d4,SLEEP_POD_LAMB_WOOL,SLEEP,long,10,0.04211138395188874,41,-3.9024391174316406,0.4634146341463415,-5.9206976890563965,-10.144404411315918,-1.8084473958829554
d3_to_d4,SLEEP_POD_COTTON,SLEEP,short,10,-0.03975137977678334,41,-4.365853786468506,0.4146341463414634,-9.778573036193848,-9.481348037719727,-1.8102320578040145
d3_to_d4,SLEEP_POD_SUEDE,SLEEP,short,50,0.08158785721875732,41,-4.195121765136719,0.43902439024390244,-20.260496139526367,-9.71961498260498,-1.8417607749380716
