group,target,threshold,horizon,exit_rule,days,total_pnl,min_day_pnl,positive_days,total_trades,win_pct,avg_pnl_per_trade,avg_hold,max_hold
TRANSLATOR,TRANSLATOR_SPACE_GRAY,2.0,100,fixed_horizon,3,-18880.0,-14120.0,1,154,0.4935064935064935,-122.59740259740259,99.9090909090909,100
TRANSLATOR,TRANSLATOR_SPACE_GRAY,2.0,100,zero_cross,3,-18880.0,-14120.0,1,154,0.4935064935064935,-122.59740259740259,99.9090909090909,100
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,3.0,50,fixed_horizon,3,-19000.0,-20060.0,1,215,0.4418604651162791,-88.37209302325581,49.776744186046514,50
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,3.0,50,zero_cross,3,-19000.0,-20060.0,1,215,0.4418604651162791,-88.37209302325581,49.776744186046514,50
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,2.0,200,fixed_horizon,3,-19030.0,-14900.0,1,138,0.45652173913043476,-137.8985507246377,198.65942028985506,200
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,2.0,200,zero_cross,3,-19030.0,-14900.0,1,138,0.45652173913043476,-137.8985507246377,198.65942028985506,200
UV_VISOR,UV_VISOR_YELLOW,2.5,50,fixed_horizon,3,-19040.0,-18260.0,1,192,0.4010416666666667,-99.16666666666667,49.880208333333336,50
UV_VISOR,UV_VISOR_YELLOW,2.5,50,zero_cross,3,-19040.0,-18260.0,1,192,0.4010416666666667,-99.16666666666667,49.880208333333336,50
UV_VISOR,UV_VISOR_RED,2.0,200,fixed_horizon,3,-19200.0,-15470.0,1,140,0.4357142857142857,-137.14285714285714,198.67857142857142,200
UV_VISOR,UV_VISOR_RED,2.0,200,zero_cross,3,-19200.0,-15470.0,1,140,0.4357142857142857,-137.14285714285714,198.67857142857142,200
MICROCHIP,MICROCHIP_CIRCLE,2.5,50,fixed_horizon,3,-19270.0,-22300.0,1,270,0.45555555555555555,-71.37037037037037,49.818518518518516,50
MICROCHIP,MICROCHIP_CIRCLE,2.5,50,zero_cross,3,-19270.0,-22300.0,1,270,0.45555555555555555,-71.37037037037037,49.818518518518516,50
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2.0,50,fixed_horizon,3,-19390.0,-15010.0,1,307,0.4592833876221498,-63.159609120521175,49.85342019543974,50
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2.0,50,zero_cross,3,-19390.0,-15010.0,1,307,0.4592833876221498,-63.159609120521175,49.85342019543974,50
ROBOT,ROBOT_MOPPING,1.5,100,fixed_horizon,3,-19460.0,-13760.0,1,219,0.4703196347031963,-88.85844748858447,99.85388127853881,100
ROBOT,ROBOT_MOPPING,1.5,100,zero_cross,3,-19460.0,-13760.0,1,219,0.4703196347031963,-88.85844748858447,99.85388127853881,100
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,50,fixed_horizon,3,-19950.0,-11600.0,1,326,0.4601226993865031,-61.19631901840491,50.0,50
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,50,zero_cross,3,-19950.0,-11600.0,1,326,0.4601226993865031,-61.19631901840491,50.0,50
TRANSLATOR,TRANSLATOR_SPACE_GRAY,1.5,100,fixed_horizon,3,-19950.0,-15950.0,1,184,0.45652173913043476,-108.42391304347827,99.02173913043478,100
TRANSLATOR,TRANSLATOR_SPACE_GRAY,1.5,100,zero_cross,3,-19950.0,-15950.0,1,184,0.45652173913043476,-108.42391304347827,99.02173913043478,100
MICROCHIP,MICROCHIP_OVAL,2.5,50,fixed_horizon,3,-20060.0,-24720.0,1,201,0.417910447761194,-99.80099502487562,49.8955223880597,50
MICROCHIP,MICROCHIP_OVAL,2.5,50,zero_cross,3,-20060.0,-24720.0,1,201,0.417910447761194,-99.80099502487562,49.8955223880597,50
ROBOT,ROBOT_MOPPING,1.5,200,zero_cross,3,-20080.0,-13060.0,1,116,0.47413793103448276,-173.10344827586206,196.95689655172413,200
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2.0,100,fixed_horizon,3,-20100.0,-21010.0,1,177,0.4745762711864407,-113.55932203389831,99.71186440677967,100
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2.0,100,zero_cross,3,-20100.0,-21010.0,1,177,0.4745762711864407,-113.55932203389831,99.71186440677967,100
PEBBLES,PEBBLES_L,1.5,20,fixed_horizon,3,-20740.0,-14080.0,1,542,0.4981549815498155,-38.26568265682657,20.0,20
PEBBLES,PEBBLES_L,2.0,20,fixed_horizon,3,-20740.0,-14080.0,1,542,0.4981549815498155,-38.26568265682657,20.0,20
PEBBLES,PEBBLES_L,2.5,20,fixed_horizon,3,-20740.0,-14080.0,1,542,0.4981549815498155,-38.26568265682657,20.0,20
PEBBLES,PEBBLES_L,3.0,20,fixed_horizon,3,-20740.0,-14080.0,1,542,0.4981549815498155,-38.26568265682657,20.0,20
ROBOT,ROBOT_MOPPING,1.5,200,fixed_horizon,3,-20750.0,-13090.0,1,116,0.46551724137931033,-178.8793103448276,198.02586206896552,200
SNACKPACK,SNACKPACK_STRAWBERRY,2.5,100,fixed_horizon,3,-20950.0,-11180.0,1,150,0.43333333333333335,-139.66666666666666,99.89333333333333,100
SNACKPACK,SNACKPACK_STRAWBERRY,2.5,100,zero_cross,3,-20950.0,-11180.0,1,150,0.43333333333333335,-139.66666666666666,99.89333333333333,100
PANEL,PANEL_2X4,3.0,50,fixed_horizon,3,-21080.0,-19490.0,1,299,0.47157190635451507,-70.50167224080268,49.84280936454849,50
PANEL,PANEL_2X4,3.0,50,zero_cross,3,-21080.0,-19490.0,1,299,0.47157190635451507,-70.50167224080268,49.84280936454849,50
PANEL,PANEL_1X4,2.5,200,fixed_horizon,3,-21100.0,-11180.0,1,49,0.3877551020408163,-430.61224489795916,197.71428571428572,200
PANEL,PANEL_1X4,2.5,200,zero_cross,3,-21100.0,-11180.0,1,49,0.3877551020408163,-430.61224489795916,197.71428571428572,200
ROBOT,ROBOT_VACUUMING,2.0,20,fixed_horizon,3,-21160.0,-20080.0,1,576,0.4791666666666667,-36.736111111111114,19.96701388888889,20
ROBOT,ROBOT_VACUUMING,2.0,20,zero_cross,3,-21160.0,-20080.0,1,576,0.4791666666666667,-36.736111111111114,19.96701388888889,20
SLEEP_POD,SLEEP_POD_SUEDE,1.5,100,fixed_horizon,3,-21440.0,-13940.0,1,228,0.4605263157894737,-94.03508771929825,100.0,100
SLEEP_POD,SLEEP_POD_SUEDE,1.5,100,zero_cross,3,-21440.0,-13940.0,1,228,0.4605263157894737,-94.03508771929825,100.0,100
MICROCHIP,MICROCHIP_CIRCLE,1.5,200,fixed_horizon,3,-21550.0,-19680.0,1,110,0.44545454545454544,-195.9090909090909,197.83636363636364,200
MICROCHIP,MICROCHIP_CIRCLE,1.5,200,zero_cross,3,-21550.0,-19680.0,1,110,0.44545454545454544,-195.9090909090909,197.83636363636364,200
SLEEP_POD,SLEEP_POD_POLYESTER,2.5,20,fixed_horizon,3,-22520.0,-21530.0,1,521,0.46065259117082535,-43.22456813819578,20.0,20
SLEEP_POD,SLEEP_POD_POLYESTER,2.5,20,zero_cross,3,-22520.0,-21530.0,1,521,0.46065259117082535,-43.22456813819578,20.0,20
SNACKPACK,SNACKPACK_STRAWBERRY,1.5,100,fixed_horizon,3,-22540.0,-12040.0,1,191,0.418848167539267,-118.01047120418848,100.0,100
SNACKPACK,SNACKPACK_STRAWBERRY,1.5,100,zero_cross,3,-22540.0,-12040.0,1,191,0.418848167539267,-118.01047120418848,100.0,100
PEBBLES,PEBBLES_M,1.5,50,fixed_horizon,3,-22580.0,-18760.0,1,347,0.4783861671469741,-65.07204610951008,49.95389048991355,50
PEBBLES,PEBBLES_M,2.0,50,fixed_horizon,3,-22580.0,-18760.0,1,347,0.4783861671469741,-65.07204610951008,49.95389048991355,50
PEBBLES,PEBBLES_M,2.5,50,fixed_horizon,3,-22580.0,-18760.0,1,347,0.4783861671469741,-65.07204610951008,49.95389048991355,50
PEBBLES,PEBBLES_M,3.0,50,fixed_horizon,3,-22580.0,-18760.0,1,347,0.4783861671469741,-65.07204610951008,49.95389048991355,50
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,1.5,50,fixed_horizon,3,-22730.0,-20240.0,1,418,0.430622009569378,-54.377990430622006,49.854066985645936,50
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,1.5,50,zero_cross,3,-22730.0,-20240.0,1,418,0.430622009569378,-54.377990430622006,49.854066985645936,50
UV_VISOR,UV_VISOR_MAGENTA,3.0,20,fixed_horizon,3,-23050.0,-23480.0,1,217,0.41013824884792627,-106.22119815668202,19.88532110091743,20
UV_VISOR,UV_VISOR_MAGENTA,3.0,20,zero_cross,3,-23050.0,-23480.0,1,217,0.41013824884792627,-106.22119815668202,19.88532110091743,20
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,1.5,100,fixed_horizon,3,-23160.0,-19750.0,1,212,0.4858490566037736,-109.24528301886792,99.58962264150944,100
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,1.5,100,zero_cross,3,-23160.0,-19750.0,1,212,0.4858490566037736,-109.24528301886792,99.58962264150944,100
ROBOT,ROBOT_IRONING,2.0,20,fixed_horizon,3,-23170.0,-27180.0,1,826,0.4745762711864407,-28.050847457627118,19.983050847457626,20
ROBOT,ROBOT_IRONING,2.0,20,zero_cross,3,-23170.0,-27180.0,1,826,0.4745762711864407,-28.050847457627118,19.983050847457626,20
UV_VISOR,UV_VISOR_MAGENTA,1.5,50,fixed_horizon,3,-23240.0,-23110.0,1,288,0.4618055555555556,-80.69444444444444,49.94097222222222,50
UV_VISOR,UV_VISOR_MAGENTA,1.5,50,zero_cross,3,-23240.0,-23110.0,1,288,0.4618055555555556,-80.69444444444444,49.94097222222222,50
MICROCHIP,MICROCHIP_OVAL,3.0,50,fixed_horizon,3,-23340.0,-24250.0,1,184,0.42934782608695654,-126.84782608695652,49.92391304347826,50
MICROCHIP,MICROCHIP_OVAL,3.0,50,zero_cross,3,-23340.0,-24250.0,1,184,0.42934782608695654,-126.84782608695652,49.92391304347826,50
PANEL,PANEL_4X4,3.0,50,fixed_horizon,3,-23470.0,-23720.0,1,220,0.42727272727272725,-106.68181818181819,49.777272727272724,50
PANEL,PANEL_4X4,3.0,50,zero_cross,3,-23470.0,-23720.0,1,220,0.42727272727272725,-106.68181818181819,49.777272727272724,50
UV_VISOR,UV_VISOR_RED,3.0,100,fixed_horizon,3,-23890.0,-17330.0,1,234,0.47435897435897434,-102.09401709401709,99.44444444444444,100
UV_VISOR,UV_VISOR_RED,3.0,100,zero_cross,3,-23890.0,-17330.0,1,234,0.47435897435897434,-102.09401709401709,99.44444444444444,100
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3.0,50,fixed_horizon,3,-24460.0,-26920.0,1,230,0.4260869565217391,-106.34782608695652,49.8304347826087,50
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3.0,50,zero_cross,3,-24460.0,-26920.0,1,230,0.4260869565217391,-106.34782608695652,49.8304347826087,50
SLEEP_POD,SLEEP_POD_COTTON,2.0,50,fixed_horizon,3,-25500.0,-23850.0,1,365,0.4849315068493151,-69.86301369863014,50.0,50
SLEEP_POD,SLEEP_POD_COTTON,2.0,50,zero_cross,3,-25500.0,-23850.0,1,365,0.4849315068493151,-69.86301369863014,50.0,50
MICROCHIP,MICROCHIP_CIRCLE,2.0,50,fixed_horizon,3,-25540.0,-26310.0,1,342,0.47368421052631576,-74.67836257309942,49.865497076023395,50
MICROCHIP,MICROCHIP_CIRCLE,2.0,50,zero_cross,3,-25540.0,-26310.0,1,342,0.47368421052631576,-74.67836257309942,49.865497076023395,50
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,1.5,200,fixed_horizon,3,-25860.0,-20880.0,1,147,0.4217687074829932,-175.91836734693877,198.57142857142858,200
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,1.5,200,zero_cross,3,-25860.0,-20880.0,1,147,0.4217687074829932,-175.91836734693877,198.57142857142858,200
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,1.5,50,fixed_horizon,3,-25870.0,-22200.0,1,463,0.4514038876889849,-55.874730021598275,49.898488120950326,50
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,1.5,50,zero_cross,3,-25870.0,-22200.0,1,463,0.4514038876889849,-55.874730021598275,49.898488120950326,50
MICROCHIP,MICROCHIP_CIRCLE,1.5,100,fixed_horizon,3,-25940.0,-21520.0,1,212,0.4009433962264151,-122.35849056603773,99.47169811320755,100
MICROCHIP,MICROCHIP_CIRCLE,1.5,100,zero_cross,3,-25940.0,-21520.0,1,212,0.4009433962264151,-122.35849056603773,99.47169811320755,100
PEBBLES,PEBBLES_XS,1.5,50,fixed_horizon,3,-25970.0,-28090.0,1,347,0.4755043227665706,-74.8414985590778,49.95389048991355,50
PEBBLES,PEBBLES_XS,2.0,50,fixed_horizon,3,-25970.0,-28090.0,1,347,0.4755043227665706,-74.8414985590778,49.95389048991355,50
PEBBLES,PEBBLES_XS,2.5,50,fixed_horizon,3,-25970.0,-28090.0,1,347,0.4755043227665706,-74.8414985590778,49.95389048991355,50
PEBBLES,PEBBLES_XS,3.0,50,fixed_horizon,3,-25970.0,-28090.0,1,347,0.4755043227665706,-74.8414985590778,49.95389048991355,50
MICROCHIP,MICROCHIP_TRIANGLE,1.5,50,fixed_horizon,3,-26100.0,-25520.0,1,393,0.44783715012722647,-66.41221374045801,49.76335877862596,50
MICROCHIP,MICROCHIP_TRIANGLE,1.5,50,zero_cross,3,-26100.0,-25520.0,1,393,0.44783715012722647,-66.41221374045801,49.76335877862596,50
MICROCHIP,MICROCHIP_TRIANGLE,2.0,50,fixed_horizon,3,-27330.0,-26450.0,1,359,0.48746518105849584,-76.12813370473538,49.919220055710305,50
MICROCHIP,MICROCHIP_TRIANGLE,2.0,50,zero_cross,3,-27330.0,-26450.0,1,359,0.48746518105849584,-76.12813370473538,49.919220055710305,50
TRANSLATOR,TRANSLATOR_VOID_BLUE,3.0,20,fixed_horizon,3,-27540.0,-28580.0,1,452,0.4668141592920354,-60.92920353982301,20.0,20
TRANSLATOR,TRANSLATOR_VOID_BLUE,3.0,20,zero_cross,3,-27540.0,-28580.0,1,452,0.4668141592920354,-60.92920353982301,20.0,20
ROBOT,ROBOT_MOPPING,2.0,50,fixed_horizon,3,-27820.0,-17150.0,1,321,0.43613707165109034,-86.66666666666667,49.96261682242991,50
ROBOT,ROBOT_MOPPING,2.0,50,zero_cross,3,-27820.0,-17150.0,1,321,0.43613707165109034,-86.66666666666667,49.96261682242991,50
MICROCHIP,MICROCHIP_SQUARE,2.0,50,fixed_horizon,3,-28440.0,-21370.0,1,371,0.48517520215633425,-76.65768194070081,49.91644204851752,50
MICROCHIP,MICROCHIP_SQUARE,2.0,50,zero_cross,3,-28440.0,-21370.0,1,371,0.48517520215633425,-76.65768194070081,49.91644204851752,50
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,1.5,100,fixed_horizon,3,-29370.0,-28570.0,1,264,0.4431818181818182,-111.25,100.0,100
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,1.5,100,zero_cross,3,-29370.0,-28570.0,1,264,0.4431818181818182,-111.25,100.0,100
UV_VISOR,UV_VISOR_RED,1.5,200,fixed_horizon,3,-29580.0,-15470.0,1,146,0.4315068493150685,-202.6027397260274,198.32191780821918,200
UV_VISOR,UV_VISOR_RED,1.5,200,zero_cross,3,-29580.0,-15470.0,1,146,0.4315068493150685,-202.6027397260274,198.32191780821918,200
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2.5,50,fixed_horizon,3,-29590.0,-26730.0,1,280,0.4107142857142857,-105.67857142857143,49.86071428571429,50
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2.5,50,zero_cross,3,-29590.0,-26730.0,1,280,0.4107142857142857,-105.67857142857143,49.86071428571429,50
PANEL,PANEL_4X4,2.5,50,fixed_horizon,3,-29860.0,-26940.0,1,264,0.4356060606060606,-113.10606060606061,49.81439393939394,50
PANEL,PANEL_4X4,2.5,50,zero_cross,3,-29860.0,-26940.0,1,264,0.4356060606060606,-113.10606060606061,49.81439393939394,50
UV_VISOR,UV_VISOR_RED,2.5,100,fixed_horizon,3,-30080.0,-20720.0,1,257,0.45136186770428016,-117.04280155642023,99.60311284046692,100
UV_VISOR,UV_VISOR_RED,2.5,100,zero_cross,3,-30080.0,-20720.0,1,257,0.45136186770428016,-117.04280155642023,99.60311284046692,100
UV_VISOR,UV_VISOR_YELLOW,2.0,50,fixed_horizon,3,-30900.0,-26130.0,1,258,0.4496124031007752,-119.76744186046511,49.968992248062015,50
UV_VISOR,UV_VISOR_YELLOW,2.0,50,zero_cross,3,-30900.0,-26130.0,1,258,0.4496124031007752,-119.76744186046511,49.968992248062015,50
SLEEP_POD,SLEEP_POD_NYLON,1.5,50,fixed_horizon,3,-30930.0,-27960.0,1,395,0.47848101265822784,-78.30379746835443,49.881012658227846,50
SLEEP_POD,SLEEP_POD_NYLON,1.5,50,zero_cross,3,-30930.0,-27960.0,1,395,0.47848101265822784,-78.30379746835443,49.881012658227846,50
ROBOT,ROBOT_IRONING,1.5,20,fixed_horizon,3,-31730.0,-28180.0,1,959,0.45881126173096975,-33.08654848800834,19.982273201251303,20
ROBOT,ROBOT_IRONING,1.5,20,zero_cross,3,-31730.0,-28180.0,1,959,0.45881126173096975,-33.08654848800834,19.982273201251303,20
SLEEP_POD,SLEEP_POD_COTTON,1.5,50,fixed_horizon,3,-31810.0,-25230.0,1,431,0.46403712296983757,-73.80510440835266,49.94663573085847,50
SLEEP_POD,SLEEP_POD_COTTON,1.5,50,zero_cross,3,-31810.0,-25230.0,1,431,0.46403712296983757,-73.80510440835266,49.94663573085847,50
TRANSLATOR,TRANSLATOR_SPACE_GRAY,2.0,50,fixed_horizon,3,-33730.0,-19930.0,1,301,0.4318936877076412,-112.05980066445183,49.92358803986711,50
TRANSLATOR,TRANSLATOR_SPACE_GRAY,2.0,50,zero_cross,3,-33730.0,-19930.0,1,301,0.4318936877076412,-112.05980066445183,49.92358803986711,50
MICROCHIP,MICROCHIP_SQUARE,1.5,50,fixed_horizon,3,-33760.0,-36800.0,1,440,0.49772727272727274,-76.72727272727273,49.856818181818184,50
MICROCHIP,MICROCHIP_SQUARE,1.5,50,zero_cross,3,-33760.0,-36800.0,1,440,0.49772727272727274,-76.72727272727273,49.856818181818184,50
ROBOT,ROBOT_MOPPING,1.5,50,fixed_horizon,3,-34870.0,-17910.0,1,411,0.44768856447688565,-84.84184914841849,49.839416058394164,50
ROBOT,ROBOT_MOPPING,1.5,50,zero_cross,3,-34870.0,-17910.0,1,411,0.44768856447688565,-84.84184914841849,49.839416058394164,50
PEBBLES,PEBBLES_L,1.5,100,fixed_horizon,3,-35150.0,-21020.0,1,220,0.4818181818181818,-159.77272727272728,99.5909090909091,100
PEBBLES,PEBBLES_L,2.0,100,fixed_horizon,3,-35150.0,-21020.0,1,220,0.4818181818181818,-159.77272727272728,99.5909090909091,100
PEBBLES,PEBBLES_L,2.5,100,fixed_horizon,3,-35150.0,-21020.0,1,220,0.4818181818181818,-159.77272727272728,99.5909090909091,100
PEBBLES,PEBBLES_L,3.0,100,fixed_horizon,3,-35150.0,-21020.0,1,220,0.4818181818181818,-159.77272727272728,99.5909090909091,100
PEBBLES,PEBBLES_S,1.5,500,fixed_horizon,3,-36290.0,-34840.0,1,58,0.4482758620689655,-625.6896551724138,483.94827586206895,500
PEBBLES,PEBBLES_S,2.0,500,fixed_horizon,3,-36290.0,-34840.0,1,58,0.4482758620689655,-625.6896551724138,483.94827586206895,500
PEBBLES,PEBBLES_S,2.5,500,fixed_horizon,3,-36290.0,-34840.0,1,58,0.4482758620689655,-625.6896551724138,483.94827586206895,500
PEBBLES,PEBBLES_S,3.0,500,fixed_horizon,3,-36290.0,-34840.0,1,58,0.4482758620689655,-625.6896551724138,483.94827586206895,500
MICROCHIP,MICROCHIP_SQUARE,2.5,20,fixed_horizon,3,-36440.0,-26040.0,1,709,0.4682651622002821,-51.39633286318759,19.997179125528913,20
MICROCHIP,MICROCHIP_SQUARE,2.5,20,zero_cross,3,-36440.0,-26040.0,1,709,0.4682651622002821,-51.39633286318759,19.997179125528913,20
TRANSLATOR,TRANSLATOR_SPACE_GRAY,1.5,50,fixed_horizon,3,-36630.0,-23960.0,1,358,0.4301675977653631,-102.31843575418995,49.87988826815643,50
TRANSLATOR,TRANSLATOR_SPACE_GRAY,1.5,50,zero_cross,3,-36630.0,-23960.0,1,358,0.4301675977653631,-102.31843575418995,49.87988826815643,50
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,3.0,50,fixed_horizon,3,-38200.0,-39710.0,1,366,0.4453551912568306,-104.37158469945355,49.99180327868852,50
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,3.0,50,zero_cross,3,-38200.0,-39710.0,1,366,0.4453551912568306,-104.37158469945355,49.99180327868852,50
SNACKPACK,SNACKPACK_STRAWBERRY,3.0,50,fixed_horizon,3,-38280.0,-28400.0,1,252,0.4007936507936508,-151.9047619047619,50.0,50
SNACKPACK,SNACKPACK_STRAWBERRY,3.0,50,zero_cross,3,-38280.0,-28400.0,1,252,0.4007936507936508,-151.9047619047619,50.0,50
MICROCHIP,MICROCHIP_TRIANGLE,3.0,20,fixed_horizon,3,-38700.0,-31800.0,1,654,0.46636085626911317,-59.174311926605505,19.998470948012233,20
MICROCHIP,MICROCHIP_TRIANGLE,3.0,20,zero_cross,3,-38700.0,-31800.0,1,654,0.46636085626911317,-59.174311926605505,19.998470948012233,20
MICROCHIP,MICROCHIP_OVAL,3.0,20,fixed_horizon,3,-38700.0,-37000.0,1,443,0.41309255079006774,-87.3589164785553,19.99548532731377,20
MICROCHIP,MICROCHIP_OVAL,3.0,20,zero_cross,3,-38700.0,-37000.0,1,443,0.41309255079006774,-87.3589164785553,19.99548532731377,20
UV_VISOR,UV_VISOR_YELLOW,3.0,20,fixed_horizon,3,-39080.0,-35120.0,1,306,0.4117647058823529,-127.7124183006536,19.947712418300654,20
UV_VISOR,UV_VISOR_YELLOW,3.0,20,zero_cross,3,-39080.0,-35120.0,1,306,0.4117647058823529,-127.7124183006536,19.947712418300654,20
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,3.0,20,fixed_horizon,3,-39090.0,-30920.0,1,492,0.43089430894308944,-79.45121951219512,20.0,20
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,3.0,20,zero_cross,3,-39090.0,-30920.0,1,492,0.43089430894308944,-79.45121951219512,20.0,20
UV_VISOR,UV_VISOR_RED,2.0,100,fixed_horizon,3,-39210.0,-23380.0,1,271,0.41697416974169743,-144.68634686346863,99.70479704797047,100
UV_VISOR,UV_VISOR_RED,2.0,100,zero_cross,3,-39210.0,-23380.0,1,271,0.41697416974169743,-144.68634686346863,99.70479704797047,100
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,1.5,50,fixed_horizon,3,-39300.0,-38500.0,1,375,0.45866666666666667,-104.8,49.94133333333333,50
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,1.5,50,zero_cross,3,-39300.0,-38500.0,1,375,0.45866666666666667,-104.8,49.94133333333333,50
MICROCHIP,MICROCHIP_CIRCLE,3.0,20,fixed_horizon,3,-39740.0,-36990.0,1,461,0.42950108459869846,-86.20390455531454,19.9587852494577,20
MICROCHIP,MICROCHIP_CIRCLE,3.0,20,zero_cross,3,-39740.0,-36990.0,1,461,0.42950108459869846,-86.20390455531454,19.9587852494577,20
MICROCHIP,MICROCHIP_OVAL,2.5,20,fixed_horizon,3,-41780.0,-41110.0,1,475,0.42105263157894735,-87.9578947368421,20.0,20
MICROCHIP,MICROCHIP_OVAL,2.5,20,zero_cross,3,-41780.0,-41110.0,1,475,0.42105263157894735,-87.9578947368421,20.0,20
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2.5,20,fixed_horizon,3,-43040.0,-31950.0,1,603,0.42454394693200664,-71.37645107794361,19.993366500829186,20
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2.5,20,zero_cross,3,-43040.0,-31950.0,1,603,0.42454394693200664,-71.37645107794361,19.993366500829186,20
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2.0,50,fixed_horizon,3,-43780.0,-39600.0,1,334,0.44011976047904194,-131.07784431137725,49.90119760479042,50
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2.0,50,zero_cross,3,-43780.0,-39600.0,1,334,0.44011976047904194,-131.07784431137725,49.90119760479042,50
ROBOT,ROBOT_MOPPING,2.5,20,fixed_horizon,3,-47360.0,-24900.0,1,511,0.4050880626223092,-92.68101761252446,19.990215264187867,20
ROBOT,ROBOT_MOPPING,2.5,20,zero_cross,3,-47360.0,-24900.0,1,511,0.4050880626223092,-92.68101761252446,19.990215264187867,20
MICROCHIP,MICROCHIP_TRIANGLE,2.5,20,fixed_horizon,3,-47880.0,-39390.0,1,754,0.46153846153846156,-63.50132625994695,19.97480106100796,20
MICROCHIP,MICROCHIP_TRIANGLE,2.5,20,zero_cross,3,-47880.0,-39390.0,1,754,0.46153846153846156,-63.50132625994695,19.97480106100796,20
UV_VISOR,UV_VISOR_ORANGE,1.5,20,fixed_horizon,3,-47880.0,-45740.0,1,326,0.3773006134969325,-146.87116564417178,19.99079754601227,20
UV_VISOR,UV_VISOR_ORANGE,1.5,20,zero_cross,3,-47880.0,-45740.0,1,326,0.3773006134969325,-146.87116564417178,19.99079754601227,20
SNACKPACK,SNACKPACK_STRAWBERRY,2.5,50,fixed_horizon,3,-47970.0,-30100.0,1,292,0.3698630136986301,-164.28082191780823,50.0,50
SNACKPACK,SNACKPACK_STRAWBERRY,2.5,50,zero_cross,3,-47970.0,-30100.0,1,292,0.3698630136986301,-164.28082191780823,50.0,50
SNACKPACK,SNACKPACK_STRAWBERRY,2.0,50,fixed_horizon,3,-49910.0,-30610.0,1,322,0.38198757763975155,-155.0,49.85403726708075,50
SNACKPACK,SNACKPACK_STRAWBERRY,2.0,50,zero_cross,3,-49910.0,-30610.0,1,322,0.38198757763975155,-155.0,49.85403726708075,50
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,3.0,20,fixed_horizon,3,-53220.0,-43820.0,1,622,0.41961414790996787,-85.56270096463022,19.990353697749196,20
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,3.0,20,zero_cross,3,-53220.0,-43820.0,1,622,0.41961414790996787,-85.56270096463022,19.990353697749196,20
UV_VISOR,UV_VISOR_RED,3.0,50,fixed_horizon,3,-54030.0,-27620.0,1,451,0.43902439024390244,-119.80044345898004,49.8780487804878,50
UV_VISOR,UV_VISOR_RED,3.0,50,zero_cross,3,-54030.0,-27620.0,1,451,0.43902439024390244,-119.80044345898004,49.8780487804878,50
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,2.5,20,fixed_horizon,3,-56510.0,-47110.0,1,735,0.4231292517006803,-76.8843537414966,19.993197278911566,20
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,2.5,20,zero_cross,3,-56510.0,-47110.0,1,735,0.4231292517006803,-76.8843537414966,19.993197278911566,20
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.5,20,fixed_horizon,3,-58280.0,-30670.0,1,582,0.4054982817869416,-100.13745704467354,20.0,20
