variant,group,target,test_day,threshold,horizon,exit_rule,sigma,top_pnl,top_trades,top_wins,top_avg_hold,top_max_hold,top_signal_count,top_buy_signals,top_sell_signals,top_entry_top_short,top_exit_top_short,top_unfilled,depth_pnl,depth_trades,depth_wins,depth_avg_hold,depth_max_hold,depth_signal_count,depth_buy_signals,depth_sell_signals,depth_entry_top_short,depth_exit_top_short,depth_unfilled
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,2.0,100,fixed_horizon,810.2895375240468,2690.0,13,9,100.0,100,1112,1112,0,0,0,0,2690.0,13,9,100.0,100,1112,1112,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,2.0,100,zero_cross,810.2895375240468,2690.0,13,9,100.0,100,1112,1112,0,0,0,0,2690.0,13,9,100.0,100,1112,1112,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,2.0,200,fixed_horizon,810.2895375240468,3100.0,7,5,200.0,200,1112,1112,0,0,0,0,3100.0,7,5,200.0,200,1112,1112,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,2.0,200,zero_cross,810.2895375240468,3100.0,7,5,200.0,200,1112,1112,0,0,0,0,3100.0,7,5,200.0,200,1112,1112,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,2.0,500,fixed_horizon,810.2895375240468,2880.0,4,2,500.0,500,1112,1112,0,0,0,0,2880.0,4,2,500.0,500,1112,1112,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,2.0,500,zero_cross,810.2895375240468,2880.0,4,2,500.0,500,1112,1112,0,0,0,0,2880.0,4,2,500.0,500,1112,1112,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,2.5,50,fixed_horizon,810.2895375240468,-290.0,12,7,50.0,50,542,542,0,0,0,0,-290.0,12,7,50.0,50,542,542,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,2.5,50,zero_cross,810.2895375240468,-290.0,12,7,50.0,50,542,542,0,0,0,0,-290.0,12,7,50.0,50,542,542,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,2.5,100,fixed_horizon,810.2895375240468,-430.0,6,4,100.0,100,542,542,0,0,0,0,-430.0,6,4,100.0,100,542,542,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,2.5,100,zero_cross,810.2895375240468,-430.0,6,4,100.0,100,542,542,0,0,0,0,-430.0,6,4,100.0,100,542,542,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,2.5,200,fixed_horizon,810.2895375240468,210.0,3,1,200.0,200,542,542,0,0,0,0,210.0,3,1,200.0,200,542,542,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,2.5,200,zero_cross,810.2895375240468,210.0,3,1,200.0,200,542,542,0,0,0,0,210.0,3,1,200.0,200,542,542,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,2.5,500,fixed_horizon,810.2895375240468,3820.0,2,1,500.0,500,542,542,0,0,0,0,3820.0,2,1,500.0,500,542,542,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,2.5,500,zero_cross,810.2895375240468,3820.0,2,1,500.0,500,542,542,0,0,0,0,3820.0,2,1,500.0,500,542,542,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,3.0,50,fixed_horizon,810.2895375240468,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,3.0,50,zero_cross,810.2895375240468,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,3.0,100,fixed_horizon,810.2895375240468,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,3.0,100,zero_cross,810.2895375240468,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,3.0,200,fixed_horizon,810.2895375240468,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,3.0,200,zero_cross,810.2895375240468,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,3.0,500,fixed_horizon,810.2895375240468,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,3,3.0,500,zero_cross,810.2895375240468,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,1.5,50,fixed_horizon,2.7983540409139693,-18760.0,112,48,49.857142857142854,50,279,135,144,112,2,0,-22366.000000000095,112,47,49.857142857142854,50,279,135,144,112,2,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,1.5,50,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,1.5,100,fixed_horizon,2.7983540409139693,-18150.0,73,34,99.0958904109589,100,279,135,144,73,2,0,-20468.000000000084,73,33,99.0958904109589,100,279,135,144,73,2,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,1.5,100,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,1.5,200,fixed_horizon,2.7983540409139693,-12980.0,44,21,196.22727272727272,200,279,135,144,44,1,0,-14470.000000000073,44,21,196.22727272727272,200,279,135,144,44,1,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,1.5,200,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,1.5,500,fixed_horizon,2.7983540409139693,14010.0,19,12,491.7894736842105,500,279,135,144,19,0,0,13431.999999999989,19,12,491.7894736842105,500,279,135,144,19,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,1.5,500,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.0,50,fixed_horizon,2.7983540409139693,-18760.0,112,48,49.857142857142854,50,279,135,144,112,2,0,-22366.000000000095,112,47,49.857142857142854,50,279,135,144,112,2,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.0,50,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.0,100,fixed_horizon,2.7983540409139693,-18150.0,73,34,99.0958904109589,100,279,135,144,73,2,0,-20468.000000000084,73,33,99.0958904109589,100,279,135,144,73,2,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.0,100,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.0,200,fixed_horizon,2.7983540409139693,-12980.0,44,21,196.22727272727272,200,279,135,144,44,1,0,-14470.000000000073,44,21,196.22727272727272,200,279,135,144,44,1,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.0,200,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.0,500,fixed_horizon,2.7983540409139693,14010.0,19,12,491.7894736842105,500,279,135,144,19,0,0,13431.999999999989,19,12,491.7894736842105,500,279,135,144,19,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.0,500,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.5,50,fixed_horizon,2.7983540409139693,-18760.0,112,48,49.857142857142854,50,279,135,144,112,2,0,-22366.000000000095,112,47,49.857142857142854,50,279,135,144,112,2,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.5,50,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.5,100,fixed_horizon,2.7983540409139693,-18150.0,73,34,99.0958904109589,100,279,135,144,73,2,0,-20468.000000000084,73,33,99.0958904109589,100,279,135,144,73,2,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.5,100,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.5,200,fixed_horizon,2.7983540409139693,-12980.0,44,21,196.22727272727272,200,279,135,144,44,1,0,-14470.000000000073,44,21,196.22727272727272,200,279,135,144,44,1,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.5,200,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.5,500,fixed_horizon,2.7983540409139693,14010.0,19,12,491.7894736842105,500,279,135,144,19,0,0,13431.999999999989,19,12,491.7894736842105,500,279,135,144,19,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,2.5,500,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,3.0,50,fixed_horizon,2.7983540409139693,-18760.0,112,48,49.857142857142854,50,279,135,144,112,2,0,-22366.000000000095,112,47,49.857142857142854,50,279,135,144,112,2,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,3.0,50,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,3.0,100,fixed_horizon,2.7983540409139693,-18150.0,73,34,99.0958904109589,100,279,135,144,73,2,0,-20468.000000000084,73,33,99.0958904109589,100,279,135,144,73,2,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,3.0,100,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,3.0,200,fixed_horizon,2.7983540409139693,-12980.0,44,21,196.22727272727272,200,279,135,144,44,1,0,-14470.000000000073,44,21,196.22727272727272,200,279,135,144,44,1,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,3.0,200,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,3.0,500,fixed_horizon,2.7983540409139693,14010.0,19,12,491.7894736842105,500,279,135,144,19,0,0,13431.999999999989,19,12,491.7894736842105,500,279,135,144,19,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,3,3.0,500,zero_cross,2.7983540409139693,-22650.0,262,94,2.4885496183206106,19,279,135,144,262,9,0,-30866.00000000024,262,76,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_M,4,1.5,50,fixed_horizon,2.786522648203856,2780.0,118,63,50.0,50,288,152,136,118,0,0,-1023.99999999996,118,59,50.0,50,288,152,136,118,0,0
ols_loo,PEBBLES,PEBBLES_M,4,1.5,50,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
ols_loo,PEBBLES,PEBBLES_M,4,1.5,100,fixed_horizon,2.786522648203856,18100.0,75,42,99.68,100,288,152,136,75,0,0,15575.999999999985,75,42,99.68,100,288,152,136,75,0,0
ols_loo,PEBBLES,PEBBLES_M,4,1.5,100,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
ols_loo,PEBBLES,PEBBLES_M,4,1.5,200,fixed_horizon,2.786522648203856,-6920.0,43,20,200.0,200,288,152,136,43,0,0,-8327.999999999956,43,20,200.0,200,288,152,136,43,0,0
ols_loo,PEBBLES,PEBBLES_M,4,1.5,200,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
ols_loo,PEBBLES,PEBBLES_M,4,1.5,500,fixed_horizon,2.786522648203856,27040.0,20,15,478.8,500,288,152,136,20,0,0,26448.00000000003,20,15,478.8,500,288,152,136,20,0,0
ols_loo,PEBBLES,PEBBLES_M,4,1.5,500,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
ols_loo,PEBBLES,PEBBLES_M,4,2.0,50,fixed_horizon,2.786522648203856,2780.0,118,63,50.0,50,288,152,136,118,0,0,-1023.99999999996,118,59,50.0,50,288,152,136,118,0,0
ols_loo,PEBBLES,PEBBLES_M,4,2.0,50,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
ols_loo,PEBBLES,PEBBLES_M,4,2.0,100,fixed_horizon,2.786522648203856,18100.0,75,42,99.68,100,288,152,136,75,0,0,15575.999999999985,75,42,99.68,100,288,152,136,75,0,0
ols_loo,PEBBLES,PEBBLES_M,4,2.0,100,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
ols_loo,PEBBLES,PEBBLES_M,4,2.0,200,fixed_horizon,2.786522648203856,-6920.0,43,20,200.0,200,288,152,136,43,0,0,-8327.999999999956,43,20,200.0,200,288,152,136,43,0,0
ols_loo,PEBBLES,PEBBLES_M,4,2.0,200,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
ols_loo,PEBBLES,PEBBLES_M,4,2.0,500,fixed_horizon,2.786522648203856,27040.0,20,15,478.8,500,288,152,136,20,0,0,26448.00000000003,20,15,478.8,500,288,152,136,20,0,0
ols_loo,PEBBLES,PEBBLES_M,4,2.0,500,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
ols_loo,PEBBLES,PEBBLES_M,4,2.5,50,fixed_horizon,2.786522648203856,2780.0,118,63,50.0,50,288,152,136,118,0,0,-1023.99999999996,118,59,50.0,50,288,152,136,118,0,0
ols_loo,PEBBLES,PEBBLES_M,4,2.5,50,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
ols_loo,PEBBLES,PEBBLES_M,4,2.5,100,fixed_horizon,2.786522648203856,18100.0,75,42,99.68,100,288,152,136,75,0,0,15575.999999999985,75,42,99.68,100,288,152,136,75,0,0
ols_loo,PEBBLES,PEBBLES_M,4,2.5,100,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
ols_loo,PEBBLES,PEBBLES_M,4,2.5,200,fixed_horizon,2.786522648203856,-6920.0,43,20,200.0,200,288,152,136,43,0,0,-8327.999999999956,43,20,200.0,200,288,152,136,43,0,0
ols_loo,PEBBLES,PEBBLES_M,4,2.5,200,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
ols_loo,PEBBLES,PEBBLES_M,4,2.5,500,fixed_horizon,2.786522648203856,27040.0,20,15,478.8,500,288,152,136,20,0,0,26448.00000000003,20,15,478.8,500,288,152,136,20,0,0
ols_loo,PEBBLES,PEBBLES_M,4,2.5,500,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
ols_loo,PEBBLES,PEBBLES_M,4,3.0,50,fixed_horizon,2.786522648203856,2780.0,118,63,50.0,50,288,152,136,118,0,0,-1023.99999999996,118,59,50.0,50,288,152,136,118,0,0
ols_loo,PEBBLES,PEBBLES_M,4,3.0,50,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
ols_loo,PEBBLES,PEBBLES_M,4,3.0,100,fixed_horizon,2.786522648203856,18100.0,75,42,99.68,100,288,152,136,75,0,0,15575.999999999985,75,42,99.68,100,288,152,136,75,0,0
ols_loo,PEBBLES,PEBBLES_M,4,3.0,100,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
ols_loo,PEBBLES,PEBBLES_M,4,3.0,200,fixed_horizon,2.786522648203856,-6920.0,43,20,200.0,200,288,152,136,43,0,0,-8327.999999999956,43,20,200.0,200,288,152,136,43,0,0
ols_loo,PEBBLES,PEBBLES_M,4,3.0,200,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
ols_loo,PEBBLES,PEBBLES_M,4,3.0,500,fixed_horizon,2.786522648203856,27040.0,20,15,478.8,500,288,152,136,20,0,0,26448.00000000003,20,15,478.8,500,288,152,136,20,0,0
ols_loo,PEBBLES,PEBBLES_M,4,3.0,500,zero_cross,2.786522648203856,-20460.0,269,103,2.684014869888476,23,288,152,136,269,11,0,-29372.000000000007,269,86,2.684014869888476,23,288,152,136,269,11,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,1.5,50,fixed_horizon,773.1930385493065,640.0,119,65,50.0,50,5292,0,5292,2,0,0,563.0000000000109,119,65,50.0,50,5292,0,5292,2,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,1.5,50,zero_cross,773.1930385493065,640.0,119,65,50.0,50,5292,0,5292,2,0,0,563.0000000000109,119,65,50.0,50,5292,0,5292,2,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,1.5,100,fixed_horizon,773.1930385493065,5680.0,63,37,99.34920634920636,100,5292,0,5292,0,1,0,5652.000000000007,63,37,99.34920634920636,100,5292,0,5292,0,1,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,1.5,100,zero_cross,773.1930385493065,5680.0,63,37,99.34920634920636,100,5292,0,5292,0,1,0,5652.000000000007,63,37,99.34920634920636,100,5292,0,5292,0,1,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,1.5,200,fixed_horizon,773.1930385493065,11760.0,34,19,199.11764705882354,200,5292,0,5292,0,0,0,11760.0,34,19,199.11764705882354,200,5292,0,5292,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,1.5,200,zero_cross,773.1930385493065,11760.0,34,19,199.11764705882354,200,5292,0,5292,0,0,0,11760.0,34,19,199.11764705882354,200,5292,0,5292,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,1.5,500,fixed_horizon,773.1930385493065,9250.0,16,7,479.375,500,5292,0,5292,2,0,0,9216.999999999989,16,7,479.375,500,5292,0,5292,2,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,1.5,500,zero_cross,773.1930385493065,9250.0,16,7,479.375,500,5292,0,5292,2,0,0,9216.999999999989,16,7,479.375,500,5292,0,5292,2,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.0,50,fixed_horizon,773.1930385493065,6480.0,38,23,50.0,50,1363,0,1363,0,1,0,6447.999999999993,38,23,50.0,50,1363,0,1363,0,1,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.0,50,zero_cross,773.1930385493065,6480.0,38,23,50.0,50,1363,0,1363,0,1,0,6447.999999999993,38,23,50.0,50,1363,0,1363,0,1,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.0,100,fixed_horizon,773.1930385493065,16100.0,24,15,100.0,100,1363,0,1363,0,0,0,16100.0,24,15,100.0,100,1363,0,1363,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.0,100,zero_cross,773.1930385493065,16100.0,24,15,100.0,100,1363,0,1363,0,0,0,16100.0,24,15,100.0,100,1363,0,1363,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.0,200,fixed_horizon,773.1930385493065,9950.0,13,9,200.0,200,1363,0,1363,0,1,0,9933.999999999996,13,9,200.0,200,1363,0,1363,0,1,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.0,200,zero_cross,773.1930385493065,9950.0,13,9,200.0,200,1363,0,1363,0,1,0,9933.999999999996,13,9,200.0,200,1363,0,1363,0,1,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.0,500,fixed_horizon,773.1930385493065,17180.0,8,6,500.0,500,1363,0,1363,1,0,0,17145.0,8,6,500.0,500,1363,0,1363,1,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.0,500,zero_cross,773.1930385493065,17180.0,8,6,500.0,500,1363,0,1363,1,0,0,17145.0,8,6,500.0,500,1363,0,1363,1,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.5,50,fixed_horizon,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.5,50,zero_cross,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.5,100,fixed_horizon,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.5,100,zero_cross,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.5,200,fixed_horizon,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.5,200,zero_cross,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.5,500,fixed_horizon,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,2.5,500,zero_cross,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,3.0,50,fixed_horizon,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,3.0,50,zero_cross,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,3.0,100,fixed_horizon,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,3.0,100,zero_cross,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,3.0,200,fixed_horizon,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,3.0,200,zero_cross,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,3.0,500,fixed_horizon,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_M,4,3.0,500,zero_cross,773.1930385493065,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,4,1.5,50,fixed_horizon,2.7983540409139693,2780.0,118,63,50.0,50,288,152,136,118,0,0,-1023.99999999996,118,59,50.0,50,288,152,136,118,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,4,1.5,50,zero_cross,2.7983540409139693,-19620.0,272,102,2.4595588235294117,23,288,152,136,272,10,0,-28602.000000000007,272,85,2.4595588235294117,23,288,152,136,272,10,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,4,1.5,100,fixed_horizon,2.7983540409139693,18100.0,75,42,99.68,100,288,152,136,75,0,0,15575.999999999985,75,42,99.68,100,288,152,136,75,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,4,1.5,100,zero_cross,2.7983540409139693,-19620.0,272,102,2.4595588235294117,23,288,152,136,272,10,0,-28602.000000000007,272,85,2.4595588235294117,23,288,152,136,272,10,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,4,1.5,200,fixed_horizon,2.7983540409139693,-6920.0,43,20,200.0,200,288,152,136,43,0,0,-8327.999999999956,43,20,200.0,200,288,152,136,43,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,4,1.5,200,zero_cross,2.7983540409139693,-19620.0,272,102,2.4595588235294117,23,288,152,136,272,10,0,-28602.000000000007,272,85,2.4595588235294117,23,288,152,136,272,10,0
ols_all_days_leaky,PEBBLES,PEBBLES_M,4,1.5,500,fixed_horizon,2.7983540409139693,27040.0,20,15,478.8,500,288,152,136,20,0,0,26448.00000000003,20,15,478.8,500,288,152,136,20,0,0
