group,product,threshold_abs_z,signal_n,signal_pct,buy_signal_share,passive_fill_next5_pct,mid_edge_h1,active_edge_h1,passive_edge_h1,active_edge_h1_positive_days,active_edge_h1_min_day,mid_edge_h5,active_edge_h5,passive_edge_h5,active_edge_h5_positive_days,active_edge_h5_min_day,mid_edge_h20,active_edge_h20,passive_edge_h20,active_edge_h20_positive_days,active_edge_h20_min_day
ROBOT,ROBOT_VACUUMING,0.5,17718,0.5906,0.48882492380629866,0.04407946720848854,0.15742831338902688,-3.2485606231655,3.5634172499435537,0,-3.4321244963179103,0.7815111813869438,-2.6245199909645356,4.187542353738423,0,-2.8854019191442504,3.021976467926236,-0.384064939472791,6.4280178753252635,1,-1.8268837501966337
ROBOT,ROBOT_VACUUMING,1.0,9786,0.3262,0.5484365419987738,0.04240752094829348,0.17436631234668848,-3.2695727718724448,3.618305396565822,0,-3.380840163934426,0.9295796256520406,-2.5144216017183183,4.3735808530224,0,-2.9470300848547186,3.4339554917444364,-0.009845144087785869,6.877756127576659,2,-1.8194908716893803
ROBOT,ROBOT_LAUNDRY,0.5,19137,0.6379,0.5004441657522077,0.053561164236818726,0.266541235497021,-3.3078812584927353,3.8409637294867776,0,-3.4016636120118426,1.2830509360945508,-2.291365965903148,4.85746783809225,0,-2.4535908945174736,4.89015568485611,1.3158515489856897,8.46445982072653,3,0.11272698055600193
ROBOT,ROBOT_LAUNDRY,1.0,10865,0.3621666666666667,0.5722963644730787,0.05402669121030833,0.23775773195876287,-3.316181885125184,3.79169734904271,0,-3.4488344988344988,1.1756906077348066,-2.378268876611418,4.729650092081031,0,-2.4232370905052747,4.837895124873284,1.2838448069302368,8.391945442816331,3,0.3647369885889229
ROBOT,ROBOT_MOPPING,2.0,1023,0.0341,0.5395894428152492,0.04105571847507331,0.6304985337243402,-3.3191593352883677,4.580156402737048,0,-3.51468315301391,3.0899315738025415,-0.8597262952101662,7.03958944281525,1,-2.2982998454404946,12.342619745845552,8.392961876832844,16.29227761485826,3,2.7109737248840804
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,106,0.003533333333333333,0.05660377358490566,0.08490566037735849,1.6320754716981132,-3.4292452830188678,6.693396226415095,0,-8.0,6.481132075471698,1.419811320754717,11.54245283018868,3,1.1734693877551021,34.198113207547166,29.13679245283019,39.259433962264154,2,-9.5
MICROCHIP,MICROCHIP_CIRCLE,2.0,1147,0.038233333333333334,0.6277244986922407,0.042720139494333044,0.7449869224062773,-3.435483870967742,4.925457715780296,0,-3.5018281535648996,4.397122929380994,0.21665213600697472,8.577593722755013,1,-0.10968921389396709,16.28814298169137,12.10767218831735,20.46861377506539,2,11.832266910420476
MICROCHIP,MICROCHIP_RECTANGLE,2.0,1316,0.043866666666666665,0.001519756838905775,0.031914893617021274,0.7108662613981763,-3.4536474164133737,4.875379939209727,0,-3.7473262032085564,2.8882978723404253,-1.2762158054711246,7.052811550151976,0,-1.8394495412844036,12.794452887537993,8.629939209726444,16.958966565349545,3,6.831332533013205
MICROCHIP,MICROCHIP_RECTANGLE,1.5,3651,0.1217,0.27198027937551356,0.03423719528896193,0.5409476855655985,-3.4653519583675707,4.547247329498767,0,-3.5503740648379054,2.707043025486435,-1.2992600712523978,6.713346122225267,0,-2.0576059850374064,10.140444810543658,6.1348160351455245,14.14607358594179,3,2.8027431421446383
MICROCHIP,MICROCHIP_RECTANGLE,1.0,9874,0.32913333333333333,0.46505975288636825,0.042839781243670244,0.3537425301326851,-3.56548161652993,4.2729666767953,0,-3.947650069799907,1.8389401155132232,-2.080149964535414,5.758030195561861,0,-2.239765100671141,7.365689060280089,3.446975847371626,11.284402273188553,3,2.054026845637584
