group,target,test_day,threshold,horizon,exit_rule,pnl,trades,wins,avg_hold,max_hold,sigma_train
UV_VISOR,UV_VISOR_YELLOW,2,2.0,500,zero_cross,3740.0,7,4,500.0,500,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,2.5,20,fixed_horizon,-12360.0,114,46,20.0,20,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,2.5,20,zero_cross,-12360.0,114,46,20.0,20,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,2.5,50,fixed_horizon,-3670.0,47,21,50.0,50,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,2.5,50,zero_cross,-3670.0,47,21,50.0,50,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,2.5,100,fixed_horizon,-1850.0,24,9,100.0,100,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,2.5,100,zero_cross,-1850.0,24,9,100.0,100,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,2.5,200,fixed_horizon,1640.0,13,7,200.0,200,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,2.5,200,zero_cross,1640.0,13,7,200.0,200,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,2.5,500,fixed_horizon,6200.0,6,3,500.0,500,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,2.5,500,zero_cross,6200.0,6,3,500.0,500,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,3.0,20,fixed_horizon,-4330.0,49,23,20.0,20,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,3.0,20,zero_cross,-4330.0,49,23,20.0,20,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,3.0,50,fixed_horizon,-1580.0,22,11,50.0,50,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,3.0,50,zero_cross,-1580.0,22,11,50.0,50,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,3.0,100,fixed_horizon,-960.0,12,6,100.0,100,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,3.0,100,zero_cross,-960.0,12,6,100.0,100,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,3.0,200,fixed_horizon,2180.0,7,4,200.0,200,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,3.0,200,zero_cross,2180.0,7,4,200.0,200,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,3.0,500,fixed_horizon,-530.0,3,1,500.0,500,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,2,3.0,500,zero_cross,-530.0,3,1,500.0,500,502.1881705606434
UV_VISOR,UV_VISOR_YELLOW,3,1.5,20,fixed_horizon,-15650.0,182,81,20.0,20,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,1.5,20,zero_cross,-15650.0,182,81,20.0,20,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,1.5,50,fixed_horizon,-230.0,79,40,50.0,50,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,1.5,50,zero_cross,-230.0,79,40,50.0,50,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,1.5,100,fixed_horizon,2300.0,43,22,100.0,100,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,1.5,100,zero_cross,2300.0,43,22,100.0,100,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,1.5,200,fixed_horizon,6220.0,22,11,200.0,200,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,1.5,200,zero_cross,6220.0,22,11,200.0,200,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,1.5,500,fixed_horizon,7930.0,10,4,500.0,500,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,1.5,500,zero_cross,6920.0,10,4,479.8,500,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.0,20,fixed_horizon,-6540.0,95,45,20.0,20,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.0,20,zero_cross,-6540.0,95,45,20.0,20,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.0,50,fixed_horizon,130.0,41,19,50.0,50,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.0,50,zero_cross,130.0,41,19,50.0,50,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.0,100,fixed_horizon,4340.0,23,15,100.0,100,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.0,100,zero_cross,4340.0,23,15,100.0,100,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.0,200,fixed_horizon,4320.0,12,8,200.0,200,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.0,200,zero_cross,4320.0,12,8,200.0,200,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.0,500,fixed_horizon,8810.0,6,5,500.0,500,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.0,500,zero_cross,8490.0,6,5,486.5,500,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.5,20,fixed_horizon,-2290.0,47,19,20.0,20,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.5,20,zero_cross,-2290.0,47,19,20.0,20,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.5,50,fixed_horizon,2890.0,22,12,50.0,50,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.5,50,zero_cross,2890.0,22,12,50.0,50,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.5,100,fixed_horizon,5530.0,12,7,100.0,100,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.5,100,zero_cross,5530.0,12,7,100.0,100,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.5,200,fixed_horizon,3710.0,6,4,200.0,200,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.5,200,zero_cross,3710.0,6,4,200.0,200,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.5,500,fixed_horizon,3140.0,4,3,500.0,500,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,2.5,500,zero_cross,3140.0,4,3,500.0,500,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,3.0,20,fixed_horizon,370.0,4,2,20.0,20,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,3.0,20,zero_cross,370.0,4,2,20.0,20,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,3.0,50,fixed_horizon,250.0,3,2,50.0,50,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,3.0,50,zero_cross,250.0,3,2,50.0,50,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,3.0,100,fixed_horizon,-1150.0,2,0,100.0,100,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,3.0,100,zero_cross,-1150.0,2,0,100.0,100,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,3.0,200,fixed_horizon,-1070.0,1,0,200.0,200,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,3.0,200,zero_cross,-1070.0,1,0,200.0,200,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,3.0,500,fixed_horizon,700.0,1,1,500.0,500,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,3,3.0,500,zero_cross,700.0,1,1,500.0,500,533.1969540809787
UV_VISOR,UV_VISOR_YELLOW,4,1.5,20,fixed_horizon,-64150.0,406,156,19.985221674876847,20,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,1.5,20,zero_cross,-64150.0,406,156,19.985221674876847,20,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,1.5,50,fixed_horizon,-32690.0,169,74,49.976331360946745,50,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,1.5,50,zero_cross,-32690.0,169,74,49.976331360946745,50,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,1.5,100,fixed_horizon,-22140.0,87,34,99.17241379310344,100,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,1.5,100,zero_cross,-22140.0,87,34,99.17241379310344,100,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,1.5,200,fixed_horizon,-16570.0,45,16,195.62222222222223,200,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,1.5,200,zero_cross,-16570.0,45,16,195.33333333333334,200,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,1.5,500,fixed_horizon,-7590.0,19,7,479.2105263157895,500,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,1.5,500,zero_cross,-14230.0,19,6,466.3157894736842,500,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.0,20,fixed_horizon,-56690.0,369,136,19.978319783197833,20,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.0,20,zero_cross,-56690.0,369,136,19.978319783197833,20,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.0,50,fixed_horizon,-26130.0,154,68,49.94805194805195,50,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.0,50,zero_cross,-26130.0,154,68,49.94805194805195,50,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.0,100,fixed_horizon,-16830.0,80,32,98.8375,100,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.0,100,zero_cross,-16830.0,80,32,98.8375,100,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.0,200,fixed_horizon,-11790.0,41,13,195.9512195121951,200,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.0,200,zero_cross,-11790.0,41,13,195.9512195121951,200,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.0,500,fixed_horizon,-10290.0,17,5,485.70588235294116,500,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.0,500,zero_cross,-10290.0,17,5,485.70588235294116,500,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.5,20,fixed_horizon,-41240.0,289,108,19.972318339100347,20,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.5,20,zero_cross,-41240.0,289,108,19.972318339100347,20,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.5,50,fixed_horizon,-18260.0,123,44,49.8130081300813,50,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.5,50,zero_cross,-18260.0,123,44,49.8130081300813,50,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.5,100,fixed_horizon,-9370.0,64,24,99.6875,100,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.5,100,zero_cross,-9370.0,64,24,99.6875,100,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.5,200,fixed_horizon,-6590.0,34,13,194.2941176470588,200,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.5,200,zero_cross,-6590.0,34,13,194.2941176470588,200,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.5,500,fixed_horizon,-6940.0,14,5,494.5,500,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,2.5,500,zero_cross,-6940.0,14,5,494.5,500,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,3.0,20,fixed_horizon,-35120.0,253,101,19.936758893280633,20,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,3.0,20,zero_cross,-35120.0,253,101,19.936758893280633,20,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,3.0,50,fixed_horizon,-15970.0,107,42,49.598130841121495,50,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,3.0,50,zero_cross,-15970.0,107,42,49.598130841121495,50,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,3.0,100,fixed_horizon,-7500.0,56,21,99.23214285714286,100,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,3.0,100,zero_cross,-7500.0,56,21,99.23214285714286,100,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,3.0,200,fixed_horizon,-5790.0,30,14,195.53333333333333,200,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,3.0,200,zero_cross,-5790.0,30,14,195.53333333333333,200,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,3.0,500,fixed_horizon,-1460.0,13,6,483.2307692307692,500,315.0933579184602
UV_VISOR,UV_VISOR_YELLOW,4,3.0,500,zero_cross,-1460.0,13,6,483.2307692307692,500,315.0933579184602
UV_VISOR,UV_VISOR_AMBER,2,1.5,20,fixed_horizon,-45020.0,477,189,19.964360587002098,20,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,1.5,20,zero_cross,-45020.0,477,189,19.964360587002098,20,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,1.5,50,fixed_horizon,-7070.0,197,86,49.76142131979695,50,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,1.5,50,zero_cross,-7070.0,197,86,49.76142131979695,50,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,1.5,100,fixed_horizon,2690.0,99,46,100.0,100,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,1.5,100,zero_cross,2690.0,99,46,100.0,100,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,1.5,200,fixed_horizon,9180.0,50,29,199.0,200,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,1.5,200,zero_cross,9180.0,50,29,199.0,200,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,1.5,500,fixed_horizon,12630.0,20,15,499.0,500,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,1.5,500,zero_cross,12630.0,20,15,499.0,500,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.0,20,fixed_horizon,-45020.0,477,189,19.964360587002098,20,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.0,20,zero_cross,-45020.0,477,189,19.964360587002098,20,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.0,50,fixed_horizon,-7070.0,197,86,49.76142131979695,50,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.0,50,zero_cross,-7070.0,197,86,49.76142131979695,50,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.0,100,fixed_horizon,2690.0,99,46,100.0,100,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.0,100,zero_cross,2690.0,99,46,100.0,100,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.0,200,fixed_horizon,9180.0,50,29,199.0,200,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.0,200,zero_cross,9180.0,50,29,199.0,200,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.0,500,fixed_horizon,12630.0,20,15,499.0,500,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.0,500,zero_cross,12630.0,20,15,499.0,500,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.5,20,fixed_horizon,-45020.0,477,189,19.964360587002098,20,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.5,20,zero_cross,-45020.0,477,189,19.964360587002098,20,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.5,50,fixed_horizon,-7070.0,197,86,49.76142131979695,50,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.5,50,zero_cross,-7070.0,197,86,49.76142131979695,50,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.5,100,fixed_horizon,2690.0,99,46,100.0,100,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.5,100,zero_cross,2690.0,99,46,100.0,100,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.5,200,fixed_horizon,9180.0,50,29,199.0,200,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.5,200,zero_cross,9180.0,50,29,199.0,200,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.5,500,fixed_horizon,12630.0,20,15,499.0,500,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,2.5,500,zero_cross,12630.0,20,15,499.0,500,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,3.0,20,fixed_horizon,-44090.0,469,187,19.98507462686567,20,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,3.0,20,zero_cross,-44090.0,469,187,19.98507462686567,20,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,3.0,50,fixed_horizon,-7260.0,195,87,49.81025641025641,50,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,3.0,50,zero_cross,-7260.0,195,87,49.81025641025641,50,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,3.0,100,fixed_horizon,3160.0,99,46,99.78787878787878,100,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,3.0,100,zero_cross,3160.0,99,46,99.78787878787878,100,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,3.0,200,fixed_horizon,9650.0,50,29,197.64,200,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,3.0,200,zero_cross,9650.0,50,29,197.64,200,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,3.0,500,fixed_horizon,12630.0,20,15,499.0,500,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,2,3.0,500,zero_cross,12630.0,20,15,499.0,500,213.3675025002903
UV_VISOR,UV_VISOR_AMBER,3,1.5,20,fixed_horizon,-42510.0,341,118,20.0,20,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,1.5,20,zero_cross,-42510.0,341,118,20.0,20,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,1.5,50,fixed_horizon,-19880.0,146,55,50.0,50,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,1.5,50,zero_cross,-19880.0,146,55,50.0,50,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,1.5,100,fixed_horizon,-15090.0,76,27,99.76315789473684,100,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,1.5,100,zero_cross,-15090.0,76,27,99.76315789473684,100,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,1.5,200,fixed_horizon,-7600.0,41,17,197.1219512195122,200,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,1.5,200,zero_cross,-7680.0,41,17,196.29268292682926,200,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,1.5,500,fixed_horizon,-5200.0,19,7,478.0,500,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,1.5,500,zero_cross,-7730.0,19,7,460.42105263157896,500,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.0,20,fixed_horizon,-34450.0,261,93,20.0,20,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.0,20,zero_cross,-34450.0,261,93,20.0,20,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.0,50,fixed_horizon,-19210.0,114,42,50.0,50,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.0,50,zero_cross,-19210.0,114,42,50.0,50,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.0,100,fixed_horizon,-13340.0,61,18,100.0,100,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.0,100,zero_cross,-13340.0,61,18,100.0,100,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.0,200,fixed_horizon,-12640.0,33,14,200.0,200,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.0,200,zero_cross,-12640.0,33,14,200.0,200,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.0,500,fixed_horizon,-14030.0,14,4,500.0,500,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.0,500,zero_cross,-14030.0,14,4,500.0,500,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.5,20,fixed_horizon,-22500.0,179,64,20.0,20,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.5,20,zero_cross,-22500.0,179,64,20.0,20,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.5,50,fixed_horizon,-12580.0,77,28,50.0,50,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.5,50,zero_cross,-12580.0,77,28,50.0,50,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.5,100,fixed_horizon,-10980.0,41,16,100.0,100,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.5,100,zero_cross,-10980.0,41,16,100.0,100,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.5,200,fixed_horizon,-9290.0,23,6,200.0,200,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.5,200,zero_cross,-9290.0,23,6,200.0,200,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.5,500,fixed_horizon,-11110.0,11,3,500.0,500,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,2.5,500,zero_cross,-11110.0,11,3,500.0,500,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,3.0,20,fixed_horizon,-14830.0,120,45,20.0,20,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,3.0,20,zero_cross,-14830.0,120,45,20.0,20,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,3.0,50,fixed_horizon,-7580.0,55,25,50.0,50,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,3.0,50,zero_cross,-7580.0,55,25,50.0,50,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,3.0,100,fixed_horizon,-7720.0,31,12,100.0,100,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,3.0,100,zero_cross,-7720.0,31,12,100.0,100,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,3.0,200,fixed_horizon,-3700.0,18,5,200.0,200,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,3.0,200,zero_cross,-3700.0,18,5,200.0,200,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,3.0,500,fixed_horizon,-5250.0,8,3,500.0,500,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,3,3.0,500,zero_cross,-5250.0,8,3,500.0,500,281.0159525052513
UV_VISOR,UV_VISOR_AMBER,4,1.5,20,fixed_horizon,-26500.0,297,113,19.962962962962962,20,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,1.5,20,zero_cross,-26500.0,297,113,19.962962962962962,20,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,1.5,50,fixed_horizon,-10700.0,123,52,49.86991869918699,50,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,1.5,50,zero_cross,-10700.0,123,52,49.86991869918699,50,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,1.5,100,fixed_horizon,-4290.0,66,31,98.93939393939394,100,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,1.5,100,zero_cross,-4290.0,66,31,98.93939393939394,100,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,1.5,200,fixed_horizon,-1920.0,35,18,198.68571428571428,200,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,1.5,200,zero_cross,-1070.0,35,18,196.17142857142858,200,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,1.5,500,fixed_horizon,-5540.0,15,6,484.53333333333336,500,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,1.5,500,zero_cross,-2960.0,16,8,453.1875,500,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.0,20,fixed_horizon,-17720.0,246,104,19.947154471544714,20,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.0,20,zero_cross,-17720.0,246,104,19.947154471544714,20,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.0,50,fixed_horizon,-5900.0,105,48,49.75238095238095,50,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.0,50,zero_cross,-5900.0,105,48,49.75238095238095,50,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.0,100,fixed_horizon,-4990.0,54,24,99.37037037037037,100,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.0,100,zero_cross,-4990.0,54,24,99.37037037037037,100,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.0,200,fixed_horizon,-450.0,28,11,199.5,200,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.0,200,zero_cross,-450.0,28,11,199.5,200,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.0,500,fixed_horizon,1180.0,13,5,472.0769230769231,500,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.0,500,zero_cross,1180.0,13,5,472.0769230769231,500,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.5,20,fixed_horizon,-14510.0,209,80,19.976076555023923,20,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.5,20,zero_cross,-14510.0,209,80,19.976076555023923,20,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.5,50,fixed_horizon,-2570.0,88,45,49.89772727272727,50,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.5,50,zero_cross,-2570.0,88,45,49.89772727272727,50,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.5,100,fixed_horizon,630.0,47,24,98.2127659574468,100,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.5,100,zero_cross,630.0,47,24,98.2127659574468,100,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.5,200,fixed_horizon,2880.0,24,13,197.79166666666666,200,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.5,200,zero_cross,2880.0,24,13,197.79166666666666,200,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.5,500,fixed_horizon,2710.0,11,5,459.45454545454544,500,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,2.5,500,zero_cross,2710.0,11,5,459.45454545454544,500,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,3.0,20,fixed_horizon,-8300.0,152,63,19.973684210526315,20,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,3.0,20,zero_cross,-8300.0,152,63,19.973684210526315,20,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,3.0,50,fixed_horizon,840.0,66,34,49.89393939393939,50,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,3.0,50,zero_cross,840.0,66,34,49.89393939393939,50,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,3.0,100,fixed_horizon,4530.0,36,21,100.0,100,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,3.0,100,zero_cross,4530.0,36,21,100.0,100,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,3.0,200,fixed_horizon,5030.0,19,9,194.94736842105263,200,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,3.0,200,zero_cross,5030.0,19,9,194.94736842105263,200,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,3.0,500,fixed_horizon,5880.0,10,7,456.4,500,264.14340399646176
UV_VISOR,UV_VISOR_AMBER,4,3.0,500,zero_cross,5940.0,10,7,453.3,500,264.14340399646176
UV_VISOR,UV_VISOR_ORANGE,2,1.5,20,fixed_horizon,-3610.0,70,28,20.0,20,410.7954595966384
UV_VISOR,UV_VISOR_ORANGE,2,1.5,20,zero_cross,-3610.0,70,28,20.0,20,410.7954595966384
UV_VISOR,UV_VISOR_ORANGE,2,1.5,50,fixed_horizon,320.0,34,18,50.0,50,410.7954595966384
UV_VISOR,UV_VISOR_ORANGE,2,1.5,50,zero_cross,320.0,34,18,50.0,50,410.7954595966384
UV_VISOR,UV_VISOR_ORANGE,2,1.5,100,fixed_horizon,2370.0,19,11,100.0,100,410.7954595966384
