case,group,method,target,anchor,window,entry_z,day,pnl,trades
tls__SLEEP_POD_NYLON__SLEEP_POD_POLYESTER__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,2000,3.0,3,4135.0,4
tls__SLEEP_POD_NYLON__SLEEP_POD_POLYESTER__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,2000,3.0,4,-6490.0,4
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,500,2.5,2,-9090.0,22
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,500,2.5,3,-8945.0,24
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,500,2.5,4,-3780.0,19
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,500,2.5,2,-14670.0,31
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,500,2.5,3,-5365.0,33
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,500,2.5,4,-3890.0,27
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,500,3.0,2,-6500.0,10
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,500,3.0,3,-5595.0,12
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,500,3.0,4,-150.0,15
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,500,3.0,2,-12290.0,13
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,500,3.0,3,-5675.0,18
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,500,3.0,4,-2000.0,17
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,1000,2.5,2,-650.0,9
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,1000,2.5,3,-2025.0,16
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,1000,2.5,4,-2220.0,8
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,1000,2.5,2,-5150.0,11
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,1000,2.5,3,-1065.0,18
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,1000,2.5,4,-5390.0,13
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,1000,3.0,2,1880.0,4
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,1000,3.0,3,125.0,8
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,1000,3.0,4,460.0,7
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,1000,3.0,2,-300.0,5
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,1000,3.0,3,5215.0,11
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,1000,3.0,4,-2220.0,11
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,2000,2.5,2,6240.0,6
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,2000,2.5,3,-1745.0,10
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,2000,2.5,4,2870.0,7
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,2000,2.5,2,2300.0,6
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,2000,2.5,3,-4385.0,11
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,2000,2.5,4,-70.0,8
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,2000,3.0,2,2900.0,2
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,2000,3.0,3,-355.0,5
ols__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_NYLON,SLEEP_POD_COTTON,2000,3.0,4,-3350.0,2
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,2000,3.0,2,-1030.0,1
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,2000,3.0,3,-145.0,7
tls__SLEEP_POD_NYLON__SLEEP_POD_COTTON__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_NYLON,SLEEP_POD_COTTON,2000,3.0,4,-4280.0,3
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,500,2.5,2,-6540.0,24
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,500,2.5,3,-710.0,24
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,500,2.5,4,2520.0,26
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,500,2.5,2,4470.0,34
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,500,2.5,3,5450.0,34
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,500,2.5,4,-1360.0,31
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,500,3.0,2,-4580.0,7
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,500,3.0,3,540.0,10
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,500,3.0,4,-1330.0,11
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,500,3.0,2,3230.0,16
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,500,3.0,3,1540.0,17
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,500,3.0,4,-750.0,17
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,1000,2.5,2,840.0,10
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,1000,2.5,3,-480.0,11
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,1000,2.5,4,-4180.0,9
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,1000,2.5,2,-340.0,15
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,1000,2.5,3,7900.0,15
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,1000,2.5,4,-14020.0,13
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,1000,3.0,2,-1330.0,6
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,1000,3.0,3,2900.0,8
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,1000,3.0,4,-11340.0,5
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,1000,3.0,2,80.0,7
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,1000,3.0,3,7780.0,9
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,1000,3.0,4,-16030.0,6
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,2000,2.5,2,-9070.0,6
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,2000,2.5,3,4180.0,6
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,2000,2.5,4,5080.0,6
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,2000,2.5,2,-12930.0,9
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,2000,2.5,3,3780.0,6
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,2000,2.5,4,-8190.0,9
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,2000,3.0,2,-1690.0,4
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,2000,3.0,3,3690.0,4
ols__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,2000,3.0,4,-2560.0,1
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,2000,3.0,2,-8290.0,6
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,2000,3.0,3,1760.0,3
tls__SLEEP_POD_COTTON__SLEEP_POD_SUEDE__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_SUEDE,2000,3.0,4,-6010.0,3
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,500,2.5,2,-11860.0,22
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,500,2.5,3,-6270.0,20
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,500,2.5,4,-7980.0,22
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,500,2.5,2,-11710.0,28
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,500,2.5,3,-6110.0,39
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,500,2.5,4,4420.0,30
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,500,3.0,2,-6230.0,12
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,500,3.0,3,-1050.0,15
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,500,3.0,4,390.0,11
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,500,3.0,2,-8240.0,14
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,500,3.0,3,-3640.0,19
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,500,3.0,4,-390.0,17
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,1000,2.5,2,-4690.0,12
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,1000,2.5,3,960.0,14
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,1000,2.5,4,-70.0,13
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,1000,2.5,2,-7310.0,11
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,1000,2.5,3,2640.0,19
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,1000,2.5,4,-1870.0,22
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,1000,3.0,2,-4830.0,6
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,1000,3.0,3,-4010.0,4
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,1000,3.0,4,-5780.0,7
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,1000,3.0,2,-1790.0,8
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,1000,3.0,3,2800.0,10
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,1000,3.0,4,250.0,11
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,2000,2.5,2,-920.0,3
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,2000,2.5,3,6280.0,8
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,2000,2.5,4,-1860.0,3
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,2000,2.5,2,-1590.0,5
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,2000,2.5,3,2090.0,9
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,2000,2.5,4,-3330.0,8
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,2000,3.0,2,-50.0,2
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,2000,3.0,3,-2220.0,3
ols__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w2000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,2000,3.0,4,-1660.0,2
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,2000,3.0,2,1860.0,4
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,2000,3.0,3,1480.0,3
tls__SLEEP_POD_COTTON__SLEEP_POD_LAMB_WOOL__w2000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,2000,3.0,4,1630.0,4
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,500,2.5,2,1430.0,24
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,500,2.5,3,-2290.0,19
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w500__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,500,2.5,4,-7990.0,24
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,500,2.5,2,-610.0,37
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,500,2.5,3,-3170.0,33
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w500__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,500,2.5,4,6510.0,35
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,500,3.0,2,-40.0,11
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,500,3.0,3,1290.0,14
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w500__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,500,3.0,4,-2020.0,14
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,500,3.0,2,-710.0,21
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,500,3.0,3,2120.0,18
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w500__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,500,3.0,4,360.0,15
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,1000,2.5,2,-1730.0,11
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,1000,2.5,3,-3840.0,13
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w1000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,1000,2.5,4,-1340.0,13
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,1000,2.5,2,-4230.0,17
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,1000,2.5,3,-100.0,16
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w1000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,1000,2.5,4,-7940.0,18
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,1000,3.0,2,-2080.0,3
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,1000,3.0,3,-4010.0,7
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w1000__z3.0,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,1000,3.0,4,-3870.0,8
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,1000,3.0,2,-7600.0,7
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,1000,3.0,3,-1990.0,10
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w1000__z3.0,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,1000,3.0,4,-3070.0,9
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,2000,2.5,2,-3080.0,3
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,2000,2.5,3,-1430.0,6
ols__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w2000__z2.5,SLEEP_POD,ols,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,2000,2.5,4,-2640.0,4
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,2000,2.5,2,7980.0,8
tls__SLEEP_POD_COTTON__SLEEP_POD_POLYESTER__w2000__z2.5,SLEEP_POD,tls,SLEEP_POD_COTTON,SLEEP_POD_POLYESTER,2000,2.5,3,-1760.0,7
