product,group,path_type,threshold,exit_band,train_days,test_day,pnl,trades,end_pos
ROBOT_LAUNDRY,ROBOT,group_offset,300,75.0,2+3,4,-2353.0,10,10
ROBOT_LAUNDRY,ROBOT,group_scaled,20,20.0,3+4,2,-2561.0,10,-10
ROBOT_LAUNDRY,ROBOT,group_scaled,20,20.0,2+4,3,7435.0,218,10
ROBOT_LAUNDRY,ROBOT,group_scaled,20,20.0,2+3,4,-2353.0,10,10
ROBOT_LAUNDRY,ROBOT,group_scaled,40,20.0,3+4,2,-2561.0,10,-10
ROBOT_LAUNDRY,ROBOT,group_scaled,40,20.0,2+4,3,8401.0,154,10
ROBOT_LAUNDRY,ROBOT,group_scaled,40,20.0,2+3,4,-2353.0,10,10
ROBOT_LAUNDRY,ROBOT,group_scaled,80,20.0,3+4,2,-2561.0,10,-10
ROBOT_LAUNDRY,ROBOT,group_scaled,80,20.0,2+4,3,7821.0,70,10
ROBOT_LAUNDRY,ROBOT,group_scaled,80,20.0,2+3,4,-2353.0,10,10
ROBOT_LAUNDRY,ROBOT,group_scaled,120,30.0,3+4,2,-2561.0,10,-10
ROBOT_LAUNDRY,ROBOT,group_scaled,120,30.0,2+4,3,7424.0,46,0
ROBOT_LAUNDRY,ROBOT,group_scaled,120,30.0,2+3,4,-2353.0,10,10
ROBOT_LAUNDRY,ROBOT,group_scaled,160,40.0,3+4,2,-2561.0,10,-10
ROBOT_LAUNDRY,ROBOT,group_scaled,160,40.0,2+4,3,7284.0,40,0
ROBOT_LAUNDRY,ROBOT,group_scaled,160,40.0,2+3,4,-2353.0,10,10
ROBOT_LAUNDRY,ROBOT,group_scaled,200,50.0,3+4,2,-2561.0,10,-10
ROBOT_LAUNDRY,ROBOT,group_scaled,200,50.0,2+4,3,7670.0,40,0
ROBOT_LAUNDRY,ROBOT,group_scaled,200,50.0,2+3,4,-2353.0,10,10
ROBOT_LAUNDRY,ROBOT,group_scaled,300,75.0,3+4,2,-2561.0,10,-10
ROBOT_LAUNDRY,ROBOT,group_scaled,300,75.0,2+4,3,5603.0,20,0
ROBOT_LAUNDRY,ROBOT,group_scaled,300,75.0,2+3,4,-2011.0,10,10
ROBOT_MOPPING,ROBOT,bucket_mean,20,20.0,3+4,2,-1969.0,10,10
ROBOT_MOPPING,ROBOT,bucket_mean,20,20.0,2+4,3,4650.0,62,-10
ROBOT_MOPPING,ROBOT,bucket_mean,20,20.0,2+3,4,12065.0,608,-10
ROBOT_MOPPING,ROBOT,bucket_mean,40,20.0,3+4,2,-1969.0,10,10
ROBOT_MOPPING,ROBOT,bucket_mean,40,20.0,2+4,3,5081.0,50,-10
ROBOT_MOPPING,ROBOT,bucket_mean,40,20.0,2+3,4,13413.0,402,-10
ROBOT_MOPPING,ROBOT,bucket_mean,80,20.0,3+4,2,-1969.0,10,10
ROBOT_MOPPING,ROBOT,bucket_mean,80,20.0,2+4,3,5839.0,50,-10
ROBOT_MOPPING,ROBOT,bucket_mean,80,20.0,2+3,4,14362.0,236,-10
ROBOT_MOPPING,ROBOT,bucket_mean,120,30.0,3+4,2,-1969.0,10,10
ROBOT_MOPPING,ROBOT,bucket_mean,120,30.0,2+4,3,6097.0,48,-10
ROBOT_MOPPING,ROBOT,bucket_mean,120,30.0,2+3,4,14389.0,176,-10
ROBOT_MOPPING,ROBOT,bucket_mean,160,40.0,3+4,2,-1969.0,10,10
ROBOT_MOPPING,ROBOT,bucket_mean,160,40.0,2+4,3,5337.0,30,-10
ROBOT_MOPPING,ROBOT,bucket_mean,160,40.0,2+3,4,12495.0,110,-10
ROBOT_MOPPING,ROBOT,bucket_mean,200,50.0,3+4,2,-1969.0,10,10
ROBOT_MOPPING,ROBOT,bucket_mean,200,50.0,2+4,3,5893.0,30,-10
ROBOT_MOPPING,ROBOT,bucket_mean,200,50.0,2+3,4,13492.0,108,-10
ROBOT_MOPPING,ROBOT,bucket_mean,300,75.0,3+4,2,-1969.0,10,10
ROBOT_MOPPING,ROBOT,bucket_mean,300,75.0,2+4,3,6909.0,30,-10
ROBOT_MOPPING,ROBOT,bucket_mean,300,75.0,2+3,4,10416.5,47,-7
ROBOT_MOPPING,ROBOT,bucket_delta_b0,20,20.0,3+4,2,7682.0,1110,10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,20,20.0,2+4,3,-17601.0,396,-10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,20,20.0,2+3,4,3120.0,350,10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,40,20.0,3+4,2,8785.0,682,10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,40,20.0,2+4,3,-16646.0,266,-10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,40,20.0,2+3,4,3430.0,236,10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,80,20.0,3+4,2,11750.0,418,10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,80,20.0,2+4,3,-15945.0,130,-10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,80,20.0,2+3,4,4798.0,150,10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,120,30.0,3+4,2,10462.0,296,10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,120,30.0,2+4,3,-13585.0,130,-10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,120,30.0,2+3,4,5086.0,120,10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,160,40.0,3+4,2,9307.0,204,10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,160,40.0,2+4,3,-11867.0,130,-10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,160,40.0,2+3,4,6619.0,120,10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,200,50.0,3+4,2,5912.0,136,10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,200,50.0,2+4,3,-15039.0,64,-10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,200,50.0,2+3,4,7102.0,110,10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,300,75.0,3+4,2,-430.0,56,10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,300,75.0,2+4,3,-16473.0,30,-10
ROBOT_MOPPING,ROBOT,bucket_delta_b0,300,75.0,2+3,4,7104.0,88,10
ROBOT_MOPPING,ROBOT,group_offset,20,20.0,3+4,2,-1969.0,10,10
ROBOT_MOPPING,ROBOT,group_offset,20,20.0,2+4,3,7809.0,92,-10
ROBOT_MOPPING,ROBOT,group_offset,20,20.0,2+3,4,6092.0,40,-10
ROBOT_MOPPING,ROBOT,group_offset,40,20.0,3+4,2,-1969.0,10,10
ROBOT_MOPPING,ROBOT,group_offset,40,20.0,2+4,3,7767.0,36,-10
ROBOT_MOPPING,ROBOT,group_offset,40,20.0,2+3,4,6111.0,30,-10
ROBOT_MOPPING,ROBOT,group_offset,80,20.0,3+4,2,-1969.0,10,10
ROBOT_MOPPING,ROBOT,group_offset,80,20.0,2+4,3,8132.0,30,-10
ROBOT_MOPPING,ROBOT,group_offset,80,20.0,2+3,4,6346.0,30,-10
ROBOT_MOPPING,ROBOT,group_offset,120,30.0,3+4,2,-1969.0,10,10
ROBOT_MOPPING,ROBOT,group_offset,120,30.0,2+4,3,8227.0,30,-10
ROBOT_MOPPING,ROBOT,group_offset,120,30.0,2+3,4,7704.0,50,-10
ROBOT_MOPPING,ROBOT,group_offset,160,40.0,3+4,2,-1969.0,10,10
ROBOT_MOPPING,ROBOT,group_offset,160,40.0,2+4,3,8898.0,30,-10
ROBOT_MOPPING,ROBOT,group_offset,160,40.0,2+3,4,8171.0,50,-10
ROBOT_MOPPING,ROBOT,group_offset,200,50.0,3+4,2,-1969.0,10,10
ROBOT_MOPPING,ROBOT,group_offset,200,50.0,2+4,3,8960.0,30,-10
ROBOT_MOPPING,ROBOT,group_offset,200,50.0,2+3,4,8846.0,50,-10
ROBOT_MOPPING,ROBOT,group_offset,300,75.0,3+4,2,-1969.0,10,10
ROBOT_MOPPING,ROBOT,group_offset,300,75.0,2+4,3,9659.0,30,-10
ROBOT_MOPPING,ROBOT,group_offset,300,75.0,2+3,4,7960.0,30,-10
ROBOT_MOPPING,ROBOT,group_scaled,20,20.0,3+4,2,1597.0,342,10
ROBOT_MOPPING,ROBOT,group_scaled,20,20.0,2+4,3,10359.0,56,-10
ROBOT_MOPPING,ROBOT,group_scaled,20,20.0,2+3,4,12205.0,582,10
ROBOT_MOPPING,ROBOT,group_scaled,40,20.0,3+4,2,1706.0,202,10
ROBOT_MOPPING,ROBOT,group_scaled,40,20.0,2+4,3,10517.0,44,-10
ROBOT_MOPPING,ROBOT,group_scaled,40,20.0,2+3,4,12561.0,356,10
ROBOT_MOPPING,ROBOT,group_scaled,80,20.0,3+4,2,3040.0,128,10
ROBOT_MOPPING,ROBOT,group_scaled,80,20.0,2+4,3,10356.0,30,-10
ROBOT_MOPPING,ROBOT,group_scaled,80,20.0,2+3,4,13742.9,252,10
ROBOT_MOPPING,ROBOT,group_scaled,120,30.0,3+4,2,1549.0,78,10
ROBOT_MOPPING,ROBOT,group_scaled,120,30.0,2+4,3,10584.0,30,-10
ROBOT_MOPPING,ROBOT,group_scaled,120,30.0,2+3,4,11134.0,202,10
ROBOT_MOPPING,ROBOT,group_scaled,160,40.0,3+4,2,2335.0,70,10
ROBOT_MOPPING,ROBOT,group_scaled,160,40.0,2+4,3,10938.0,30,-10
ROBOT_MOPPING,ROBOT,group_scaled,160,40.0,2+3,4,9016.0,136,10
ROBOT_MOPPING,ROBOT,group_scaled,200,50.0,3+4,2,-253.0,32,10
ROBOT_MOPPING,ROBOT,group_scaled,200,50.0,2+4,3,11090.0,30,-10
ROBOT_MOPPING,ROBOT,group_scaled,200,50.0,2+3,4,10149.0,130,10
ROBOT_MOPPING,ROBOT,group_scaled,300,75.0,3+4,2,389.0,30,10
ROBOT_MOPPING,ROBOT,group_scaled,300,75.0,2+4,3,12203.0,30,-10
ROBOT_MOPPING,ROBOT,group_scaled,300,75.0,2+3,4,9470.0,92,10
ROBOT_VACUUMING,ROBOT,bucket_mean,20,20.0,3+4,2,1001.0,192,-10
ROBOT_VACUUMING,ROBOT,bucket_mean,20,20.0,2+4,3,6405.0,596,10
ROBOT_VACUUMING,ROBOT,bucket_mean,20,20.0,2+3,4,-3060.0,10,10
ROBOT_VACUUMING,ROBOT,bucket_mean,40,20.0,3+4,2,1176.0,106,-10
ROBOT_VACUUMING,ROBOT,bucket_mean,40,20.0,2+4,3,7181.0,334,10
ROBOT_VACUUMING,ROBOT,bucket_mean,40,20.0,2+3,4,-3060.0,10,10
ROBOT_VACUUMING,ROBOT,bucket_mean,80,20.0,3+4,2,1237.0,70,-10
ROBOT_VACUUMING,ROBOT,bucket_mean,80,20.0,2+4,3,5623.0,130,10
ROBOT_VACUUMING,ROBOT,bucket_mean,80,20.0,2+3,4,-3060.0,10,10
ROBOT_VACUUMING,ROBOT,bucket_mean,120,30.0,3+4,2,1863.0,70,-10
ROBOT_VACUUMING,ROBOT,bucket_mean,120,30.0,2+4,3,4058.0,74,10
ROBOT_VACUUMING,ROBOT,bucket_mean,120,30.0,2+3,4,-3060.0,10,10
ROBOT_VACUUMING,ROBOT,bucket_mean,160,40.0,3+4,2,2095.0,70,-10
ROBOT_VACUUMING,ROBOT,bucket_mean,160,40.0,2+4,3,4689.0,68,10
ROBOT_VACUUMING,ROBOT,bucket_mean,160,40.0,2+3,4,-3060.0,10,10
ROBOT_VACUUMING,ROBOT,bucket_mean,200,50.0,3+4,2,1311.0,52,-10
ROBOT_VACUUMING,ROBOT,bucket_mean,200,50.0,2+4,3,4176.0,50,10
ROBOT_VACUUMING,ROBOT,bucket_mean,200,50.0,2+3,4,-3060.0,10,10
ROBOT_VACUUMING,ROBOT,bucket_mean,300,75.0,3+4,2,-332.0,32,-10
ROBOT_VACUUMING,ROBOT,bucket_mean,300,75.0,2+4,3,5654.0,50,10
ROBOT_VACUUMING,ROBOT,bucket_mean,300,75.0,2+3,4,-3060.0,10,10
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,20,20.0,3+4,2,-3808.0,148,-10
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,20,20.0,2+4,3,-4477.0,400,10
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,20,20.0,2+3,4,9743.0,736,0
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,40,20.0,3+4,2,-3687.0,84,-10
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,40,20.0,2+4,3,-4591.0,204,10
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,40,20.0,2+3,4,11421.0,420,0
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,80,20.0,3+4,2,-2757.0,70,-10
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,80,20.0,2+4,3,-5199.0,98,10
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,80,20.0,2+3,4,12863.0,278,0
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,120,30.0,3+4,2,-3125.0,50,-10
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,120,30.0,2+4,3,-2800.0,110,10
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,120,30.0,2+3,4,11980.0,208,0
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,160,40.0,3+4,2,-2469.0,50,-10
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,160,40.0,2+4,3,-2822.0,90,10
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,160,40.0,2+3,4,11711.0,160,0
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,200,50.0,3+4,2,-1993.0,50,-10
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,200,50.0,2+4,3,-5823.0,42,10
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,200,50.0,2+3,4,13536.0,156,0
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,300,75.0,3+4,2,2179.0,70,-10
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,300,75.0,2+4,3,-6003.0,30,10
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,300,75.0,2+3,4,7831.0,60,0
ROBOT_VACUUMING,ROBOT,group_offset,20,20.0,3+4,2,-1269.0,216,-10
ROBOT_VACUUMING,ROBOT,group_offset,20,20.0,2+4,3,199.0,256,10
ROBOT_VACUUMING,ROBOT,group_offset,20,20.0,2+3,4,-3060.0,10,10
ROBOT_VACUUMING,ROBOT,group_offset,40,20.0,3+4,2,-821.0,144,-10
ROBOT_VACUUMING,ROBOT,group_offset,40,20.0,2+4,3,1049.0,186,10
ROBOT_VACUUMING,ROBOT,group_offset,40,20.0,2+3,4,-3060.0,10,10
ROBOT_VACUUMING,ROBOT,group_offset,80,20.0,3+4,2,648.0,110,-10
ROBOT_VACUUMING,ROBOT,group_offset,80,20.0,2+4,3,2280.0,130,10
ROBOT_VACUUMING,ROBOT,group_offset,80,20.0,2+3,4,-3060.0,10,10
ROBOT_VACUUMING,ROBOT,group_offset,120,30.0,3+4,2,752.0,90,-10
ROBOT_VACUUMING,ROBOT,group_offset,120,30.0,2+4,3,2224.0,92,10
ROBOT_VACUUMING,ROBOT,group_offset,120,30.0,2+3,4,-3060.0,10,10
ROBOT_VACUUMING,ROBOT,group_offset,160,40.0,3+4,2,-561.0,52,-10
ROBOT_VACUUMING,ROBOT,group_offset,160,40.0,2+4,3,3133.0,90,10
ROBOT_VACUUMING,ROBOT,group_offset,160,40.0,2+3,4,-3060.0,10,10
ROBOT_VACUUMING,ROBOT,group_offset,200,50.0,3+4,2,-1315.0,38,-10
ROBOT_VACUUMING,ROBOT,group_offset,200,50.0,2+4,3,6120.0,110,10
ROBOT_VACUUMING,ROBOT,group_offset,200,50.0,2+3,4,-3060.0,10,10
ROBOT_VACUUMING,ROBOT,group_offset,300,75.0,3+4,2,-1858.0,30,-10
ROBOT_VACUUMING,ROBOT,group_offset,300,75.0,2+4,3,5509.0,76,10
ROBOT_VACUUMING,ROBOT,group_offset,300,75.0,2+3,4,-3060.0,10,10
ROBOT_VACUUMING,ROBOT,group_scaled,20,20.0,3+4,2,-608.0,10,-10
ROBOT_VACUUMING,ROBOT,group_scaled,20,20.0,2+4,3,4288.0,476,10
ROBOT_VACUUMING,ROBOT,group_scaled,20,20.0,2+3,4,-1626.0,100,10
ROBOT_VACUUMING,ROBOT,group_scaled,40,20.0,3+4,2,-608.0,10,-10
ROBOT_VACUUMING,ROBOT,group_scaled,40,20.0,2+4,3,5164.0,290,10
ROBOT_VACUUMING,ROBOT,group_scaled,40,20.0,2+3,4,-1191.0,90,10
ROBOT_VACUUMING,ROBOT,group_scaled,80,20.0,3+4,2,-608.0,10,-10
ROBOT_VACUUMING,ROBOT,group_scaled,80,20.0,2+4,3,4760.0,128,10
ROBOT_VACUUMING,ROBOT,group_scaled,80,20.0,2+3,4,-545.0,70,10
ROBOT_VACUUMING,ROBOT,group_scaled,120,30.0,3+4,2,-608.0,10,-10
ROBOT_VACUUMING,ROBOT,group_scaled,120,30.0,2+4,3,6486.0,124,10
ROBOT_VACUUMING,ROBOT,group_scaled,120,30.0,2+3,4,1120.0,90,10
ROBOT_VACUUMING,ROBOT,group_scaled,160,40.0,3+4,2,-608.0,10,-10
ROBOT_VACUUMING,ROBOT,group_scaled,160,40.0,2+4,3,5872.0,90,10
ROBOT_VACUUMING,ROBOT,group_scaled,160,40.0,2+3,4,1550.0,76,10
ROBOT_VACUUMING,ROBOT,group_scaled,200,50.0,3+4,2,474.0,30,-10
ROBOT_VACUUMING,ROBOT,group_scaled,200,50.0,2+4,3,7066.0,90,10
ROBOT_VACUUMING,ROBOT,group_scaled,200,50.0,2+3,4,3022.0,88,10
ROBOT_VACUUMING,ROBOT,group_scaled,300,75.0,3+4,2,324.0,30,-10
ROBOT_VACUUMING,ROBOT,group_scaled,300,75.0,2+4,3,4735.0,50,10
ROBOT_VACUUMING,ROBOT,group_scaled,300,75.0,2+3,4,5506.0,90,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,20,20.0,3+4,2,11085.0,10,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,20,20.0,2+4,3,3419.0,132,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,20,20.0,2+3,4,10535.0,360,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,40,20.0,3+4,2,11085.0,10,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,40,20.0,2+4,3,3285.0,86,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,40,20.0,2+3,4,10835.0,218,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,80,20.0,3+4,2,11085.0,10,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,80,20.0,2+4,3,3777.0,58,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,80,20.0,2+3,4,10742.0,122,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,120,30.0,3+4,2,11085.0,10,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,120,30.0,2+4,3,2982.0,30,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,120,30.0,2+3,4,8535.0,56,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,160,40.0,3+4,2,11085.0,10,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,160,40.0,2+4,3,3187.0,30,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,160,40.0,2+3,4,9053.0,50,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,200,50.0,3+4,2,11085.0,10,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,200,50.0,2+4,3,3595.0,30,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,200,50.0,2+3,4,7993.0,30,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,300,75.0,3+4,2,11085.0,10,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,300,75.0,2+4,3,4280.0,30,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_mean,300,75.0,2+3,4,8866.0,40,0
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,20,20.0,3+4,2,2855.0,628,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,20,20.0,2+4,3,2212.0,812,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,20,20.0,2+3,4,-9555.0,430,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,40,20.0,3+4,2,3273.0,358,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,40,20.0,2+4,3,3739.0,484,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,40,20.0,2+3,4,-8976.0,278,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,80,20.0,3+4,2,8322.0,290,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,80,20.0,2+4,3,4169.0,270,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,80,20.0,2+3,4,-6381.0,216,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,120,30.0,3+4,2,9759.0,264,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,120,30.0,2+4,3,4647.0,204,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,120,30.0,2+3,4,-7189.0,180,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,160,40.0,3+4,2,6365.0,162,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,160,40.0,2+4,3,5029.0,166,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,160,40.0,2+3,4,-6657.0,146,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,200,50.0,3+4,2,5450.0,128,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,200,50.0,2+4,3,4748.0,130,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,200,50.0,2+3,4,-6303.0,128,10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,300,75.0,3+4,2,6202.0,90,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,300,75.0,2+4,3,4362.0,90,-10
SLEEP_POD_COTTON,SLEEP_POD,bucket_delta_b0,300,75.0,2+3,4,-6481.0,90,10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,20,20.0,3+4,2,11265.0,610,-10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,20,20.0,2+4,3,7355.0,346,-10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,20,20.0,2+3,4,-8517.0,238,10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,40,20.0,3+4,2,12596.0,422,-10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,40,20.0,2+4,3,8452.0,218,-10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,40,20.0,2+3,4,-8591.0,166,10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,80,20.0,3+4,2,13786.0,238,-10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,80,20.0,2+4,3,10004.0,134,-10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,80,20.0,2+3,4,-8884.0,90,10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,120,30.0,3+4,2,15118.0,200,-10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,120,30.0,2+4,3,12954.0,150,-10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,120,30.0,2+3,4,-8526.0,70,10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,160,40.0,3+4,2,13680.0,138,-10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,160,40.0,2+4,3,12711.0,120,-10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,160,40.0,2+3,4,-7747.0,70,10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,200,50.0,3+4,2,12622.0,110,-10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,200,50.0,2+4,3,13220.0,104,-10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,200,50.0,2+3,4,-6593.0,70,10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,300,75.0,3+4,2,13994.0,80,0
SLEEP_POD_COTTON,SLEEP_POD,group_offset,300,75.0,2+4,3,13750.0,82,-10
SLEEP_POD_COTTON,SLEEP_POD,group_offset,300,75.0,2+3,4,-4930.0,66,10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,20,20.0,3+4,2,-11174.0,10,-10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,20,20.0,2+4,3,-5457.0,326,-10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,20,20.0,2+3,4,-2461.0,694,10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,40,20.0,3+4,2,-11174.0,10,-10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,40,20.0,2+4,3,-5349.0,216,-10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,40,20.0,2+3,4,-846.0,468,10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,80,20.0,3+4,2,-11174.0,10,-10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,80,20.0,2+4,3,-5259.0,126,-10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,80,20.0,2+3,4,274.0,268,10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,120,30.0,3+4,2,-11174.0,10,-10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,120,30.0,2+4,3,-2837.0,150,-10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,120,30.0,2+3,4,1384.0,210,10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,160,40.0,3+4,2,-11174.0,10,-10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,160,40.0,2+4,3,-2136.0,138,-10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,160,40.0,2+3,4,2487.0,196,10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,200,50.0,3+4,2,-11174.0,10,-10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,200,50.0,2+4,3,-2417.0,106,-10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,200,50.0,2+3,4,2288.0,162,10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,300,75.0,3+4,2,-11174.0,10,-10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,300,75.0,2+4,3,-2736.0,70,-10
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,300,75.0,2+3,4,591.0,90,10
SLEEP_POD_LAMB_WOOL,SLEEP_POD,bucket_mean,20,20.0,3+4,2,-5384.0,192,10
SLEEP_POD_LAMB_WOOL,SLEEP_POD,bucket_mean,20,20.0,2+4,3,10373.0,674,0
SLEEP_POD_LAMB_WOOL,SLEEP_POD,bucket_mean,20,20.0,2+3,4,11731.0,298,-10
SLEEP_POD_LAMB_WOOL,SLEEP_POD,bucket_mean,40,20.0,3+4,2,-5097.0,124,10
SLEEP_POD_LAMB_WOOL,SLEEP_POD,bucket_mean,40,20.0,2+4,3,10672.0,376,0
SLEEP_POD_LAMB_WOOL,SLEEP_POD,bucket_mean,40,20.0,2+3,4,12770.0,228,-10
SLEEP_POD_LAMB_WOOL,SLEEP_POD,bucket_mean,80,20.0,3+4,2,-2668.0,110,10
SLEEP_POD_LAMB_WOOL,SLEEP_POD,bucket_mean,80,20.0,2+4,3,13240.0,248,0
SLEEP_POD_LAMB_WOOL,SLEEP_POD,bucket_mean,80,20.0,2+3,4,14563.0,174,-10
SLEEP_POD_LAMB_WOOL,SLEEP_POD,bucket_mean,120,30.0,3+4,2,-1799.0,110,10
